完成部番,単位数分子1,単位数分母1,前工程1,単位数分子2,単位数分母2,前工程2,単位数分子3,単位数分母3,前工程3,単位数分子4,単位数分母4,前工程4,単位数分子5,単位数分母5,前工程5,単位数分子6,単位数分母6,前工程6
SPL-2890-102AA,1,1,MC-SPL-2890-102AA,1,1,MA-SPL-2890-102AA,0,0,,0,0,,0,0,,0,0,
SPL-2890-103AA30,1,1,MA-1931-103AA30,0,0,,0,0,,0,0,,0,0,,0,0,
SPL-2920AA30,1,1,L1-79-409B30-S,1,1,MA-79-409B30-S,0,0,,0,0,,0,0,,0,0,
1051-501GA38,1,1,L1-1051-501GA38,1,1,MA-1051-501BA38,0,0,,0,0,,0,0,,0,0,
5165-501BA36,1,1,L1-1051-501FA36,1,1,MA-1051-501CA36,0,0,,0,0,,0,0,,0,0,
5165-601BA36,1,1,LA-165-601GA38-L2,1,1,L1-165-601GA38,1,1,MA-165-601GA38,0,0,,0,0,,0,0,
523-652AB32,1,4,L1-720-65232-DRUM,1,1,MA-720-65232-DRUM,0,0,,0,0,,0,0,,0,0,
5545-502BD30,1,1,MC-RH-0207D-01AA40,1,63,MA-RH-0207D-01AA,0,0,,0,0,,0,0,,0,0,
5545-502CD30,1,1,MC-RH-0207D-01AA40,1,63,MA-RH-0207D-01AA,0,0,,0,0,,0,0,,0,0,
5545-502DD30,1,1,MC-RH-0207D-01AA40,1,63,MA-RH-0207D-01AA,0,0,,0,0,,0,0,,0,0,
5545-502JD30,1,1,MC-RH-0207D-01AA40,1,63,MA-RH-0207D-01AA,0,0,,0,0,,0,0,,0,0,
5545-502LC30,1,1,MC-RH-0207D-01AA40,1,63,MA-RH-0207D-01AA,0,0,,0,0,,0,0,,0,0,
5545-502GD30,1,1,MA-5545-502GD30,0,0,,0,0,,0,0,,0,0,,0,0,
3557-601EA34,1,1,L1-3557-601AA34,1,1,MA-3557-601AA34,0,0,,0,0,,0,0,,0,0,
5518-502EA34,1,1,L1-5517-502AA34,1,1,MA-5517-502AA34,0,0,,0,0,,0,0,,0,0,
3557-502EA34,1,1,PL-3557-502EA34,1,1,L1-4109-502AA34,1,1,MA-600-502AA34,0,0,,0,0,,0,0,
3114-6101FA26,1,1,L1-748-601AA26,1,1,MA-748-601AA26,0,0,,0,0,,0,0,,0,0,
3114-5102FA26,1,1,L1-582-502AA26,1,1,MA-582-502AA26,0,0,,0,0,,0,0,,0,0,
474-602EA36,1,1,MA-RH-0031A-05D,0,0,,0,0,,0,0,,0,0,,0,0,
474-502EA36,1,1,L1-474-502AA36,1,1,MA-474-502AA36,0,0,,0,0,,0,0,,0,0,
1551-401FA30,1,1,LA-1551-401AB30-DF,1,1,LA-1551-401AB30-D,1,1,L1-1551-401AB30,1,1,MA-1551-401AB30,0,0,,0,0,
201-405BA200,1,1,L1-57-40520-S,1,1,MA-57-40520-S,0,0,,0,0,,0,0,,0,0,
251-409BA200,1,1,L1-59-40920-S,1,1,MA-59-40920-S,0,0,,0,0,,0,0,,0,0,
5530-602CA30,1,1,MA-RH-0031A-05C,0,0,,0,0,,0,0,,0,0,,0,0,
TS-5539AA30,1,1,L1-740-40930-S,1,5,MA-740-40930-S,0,0,,0,0,,0,0,,0,0,
TS-5539BA30,1,4,LC-970-41030-S,1,1,MA-970-41030-S,0,0,,0,0,,0,0,,0,0,
5121-602FA36,1,1,MA-RH-0031A-05F,0,0,,0,0,,0,0,,0,0,,0,0,
6105-502FA42,1,1,L1-5517-502AA42,1,1,MA-5517-502AA42,0,0,,0,0,,0,0,,0,0,
5520-501DA42,1,1,LA-5520-501BA42-DF,1,1,L1-5520-501BA42,1,1,MA-161-501AA42,0,0,,0,0,,0,0,
5533-501AA42,1,1,LA-5529-501CA42-DF,1,1,L1-5529-501CA42,1,1,MA-5529-501CA42,0,0,,0,0,,0,0,
1551-401EB38,1,1,LA-1551-401AA38-DF,1,1,LA-1551-401AA38-D,1,1,L1-1551-401AA38,1,1,MA-1551-401AA38,0,0,,0,0,
6105-601AA42,1,1,LA-6105-601AA42-DF,1,1,L1-6105-601AA42,1,1,MA-6105-601AA42,0,0,,0,0,,0,0,
12Q-411FB42,1,1,LA-12Q-411FA42-MC,1,1,LA-12Q-411FA42-L2,1,1,L1-12Q-411BAC42,1,1,MA-12Q-411BAC42,0,0,,0,0,
5154-602EA38,1,1,MA-RH-0031K-06B,0,0,,0,0,,0,0,,0,0,,0,0,
3561-601AA34,19,1,MC-603-601-BLOCK,1,1,MA-603-601-BLOCK,0,0,,0,0,,0,0,,0,0,
5154-502EA38,1,1,PL-5154-502EA38,1,1,L1-474-502AA34,1,1,MA-474-502AA34,0,0,,0,0,,0,0,
5156-405AA0701100250000,1,1,L2-5156-405AA07,1,1,L1-5156-405AA07,1,1,MA-5156-405AA07-S,0,0,,0,0,,0,0,
5156-405AA0701600348000,1,1,L2-5156-405AA07,1,1,L1-5156-405AA07,1,1,MA-5156-405AA07-S,0,0,,0,0,,0,0,
5156-405AA0701800396000,1,1,L2-5156-405AA07,1,1,L1-5156-405AA07,1,1,MA-5156-405AA07-S,0,0,,0,0,,0,0,
5156-409AA0701100250000,1,1,L2-5156-409AA07,1,1,L1-5156-409AA07,1,1,MA-5156-409AA07-S,0,0,,0,0,,0,0,
5156-409AA0701600348000,1,1,L2-5156-409AA07,1,1,L1-5156-409AA07,1,1,MA-5156-409AA07-S,0,0,,0,0,,0,0,
5156-409AA0701800396000,1,1,L2-5156-409AA07,1,1,L1-5156-409AA07,1,1,MA-5156-409AA07-S,0,0,,0,0,,0,0,
5156-405AA070,1,1,5156-405AA070-NV,1,1,L2-5156-405AA07,1,1,L1-5156-405AA07,1,1,MA-5156-405AA07-S,0,0,,0,0,
5156-409AA070,1,1,5156-409AA070-NV,1,1,L2-5156-409AA07,1,1,L1-5156-409AA07,1,1,MA-5156-409AA07-S,0,0,,0,0,
6104-409BA420,1,1,L1-6104-409BA42-S,1,1,MA-6104-409BA42-S,0,0,,0,0,,0,0,,0,0,
5156-502BA07,1,1,MC-RH-0142A-502AA,1,1,MA-FC250-6F-41X44.7X101.7,0,0,,0,0,,0,0,,0,0,
5156-502CA07,1,1,MC-RH-0142A-502AA,1,1,MA-FC250-6F-41X44.7X101.7,0,0,,0,0,,0,0,,0,0,
5156-502EA07,1,1,MC-RH-0142A-502AA,1,1,MA-FC250-6F-41X44.7X101.7,0,0,,0,0,,0,0,,0,0,
5156-502JA07,1,1,MC-RH-0142A-502AA,1,1,MA-FC250-6F-41X44.7X101.7,0,0,,0,0,,0,0,,0,0,
5156-502AA07,1,1,PL-5156-502AA07,1,1,MC-RH-0142A-502AA,1,1,MA-FC250-6F-41X44.7X101.7,0,0,,0,0,,0,0,
12Q-411BAC42,1,1,LA-12Q-411BAC42-MC,1,1,LA-12Q-411BAC42-L2,1,1,L1-12Q-411BAC42,1,1,MA-12Q-411BAC42,0,0,,0,0,
5156-502MA5.5,1,1,MC-RH-0142A-502AA,1,1,MA-FC250-6F-41X44.7X101.7,0,0,,0,0,,0,0,,0,0,
5156-502NA5.5,1,1,MC-RH-0142A-502AA,1,1,MA-FC250-6F-41X44.7X101.7,0,0,,0,0,,0,0,,0,0,
5156-502PA5.5,1,1,MC-RH-0142A-502AA,1,1,MA-FC250-6F-41X44.7X101.7,0,0,,0,0,,0,0,,0,0,
5156-502QA5.5,1,1,MC-RH-0142A-502AA,1,1,MA-FC250-6F-41X44.7X101.7,0,0,,0,0,,0,0,,0,0,
3558-502ZA34,1,1,L1-954-50234,1,1,MA-954-50234,0,0,,0,0,,0,0,,0,0,
3561-601EA34,1,1,L1-3557-601AA34,1,1,MA-3557-601AA34,0,0,,0,0,,0,0,,0,0,
5167-502EA34,1,1,PL-5167-502EA34,1,1,L1-474-502AA34,1,1,MA-474-502AA34,0,0,,0,0,,0,0,
5167-602BA34,1,1,MA-RH-0031K-06B,0,0,,0,0,,0,0,,0,0,,0,0,
5167-602EA34,1,1,MA-RH-0031K-06B,0,0,,0,0,,0,0,,0,0,,0,0,
5163-405AA340,1,1,L1-5163-40534-S,1,1,MA-5163-40534-S,0,0,,0,0,,0,0,,0,0,
3139-608AB26,1,1,L1-631-60826,1,1,MA-560-60826,0,0,,0,0,,0,0,,0,0,
1151-401BB48,1,1,LA-1151-401BA48-DF,1,1,L1-1151-401BA48,1,1,MA-1151-401BA48,0,0,,0,0,,0,0,
4117-652AA26,1,4,L1-720-65226-DRUM,1,1,MA-720-65226-DRUM,0,0,,0,0,,0,0,,0,0,
4117-601FA26,1,1,L1-748-601AA26,1,1,MA-748-601AA26,0,0,,0,0,,0,0,,0,0,
740-410MA300,1,4,LC-970-41030-S,1,1,MA-970-41030-S,0,0,,0,0,,0,0,,0,0,
3562-601EA34,1,1,L1-748-601AA34,1,1,MA-748-601AA34,0,0,,0,0,,0,0,,0,0,
3562-608AA34,1,1,L1-3709-608AA34,1,1,MA-3709-608AA34,0,0,,0,0,,0,0,,0,0,
3562-652AA34,1,4,L1-720-65234-DRUM,1,1,MA-720-65234-DRUM,0,0,,0,0,,0,0,,0,0,
3662-502ZA34,1,1,L1-954-50234,1,1,MA-954-50234,0,0,,0,0,,0,0,,0,0,
SPL-2922AA,1,1,MA-K-13801JA,0,0,,0,0,,0,0,,0,0,,0,0,
SPL-2927AA30,1,1,LA-1551-401AA30-DF,1,1,LA-1551-401AA30-D,1,1,L1-1551-401AA30,1,1,MA-1551-401AA30,0,0,,0,0,
3164-502EA26,1,1,PL-3164-502EA26,1,1,L1-3164-502AA26,1,1,MA-3164-502AA26,0,0,,0,0,,0,0,
3562-502ZA34,1,1,PL-3562-502ZA34,1,1,L1-954-50234,1,1,MA-954-50234,0,0,,0,0,,0,0,
5167-502AA34,1,1,L1-474-502AA34,1,1,MA-474-502AA34,0,0,,0,0,,0,0,,0,0,
SPL-2930-102AA,1,1,MA-1631-102AD,0,0,,0,0,,0,0,,0,0,,0,0,
SPL-2930-102BA,1,1,MA-1631-102BD,0,0,,0,0,,0,0,,0,0,,0,0,
SPL-2930-111AA,1,1,MC-SPL-2930-111AA,1,1,MA-1631-111AA,0,0,,0,0,,0,0,,0,0,
SPL-2930-111BA,1,1,MC-SPL-2930-111BA,1,1,MA-1631-111BA,0,0,,0,0,,0,0,,0,0,
6110-502BB38,1,1,MC-RH-0207D-01AA50,1,52,MA-RH-0207D-01AA,0,0,,0,0,,0,0,,0,0,
5213-502EA34,1,1,L1-474-502AA34,1,1,MA-474-502AA34,0,0,,0,0,,0,0,,0,0,
1551-401BB38,1,1,LA-1551-401AA38-DF,1,1,LA-1551-401AA38-D,1,1,L1-1551-401AA38,1,1,MA-1551-401AA38,0,0,,0,0,
TS-5385HA300,1,1,L1-TS-5385HA30-S,1,1,MA-TS-5385HA30-S,0,0,,0,0,,0,0,,0,0,
6110-502GB38,1,1,MC-RH-0207D-01AA50,1,52,MA-RH-0207D-01AA,0,0,,0,0,,0,0,,0,0,
6110-502JB38,1,1,MC-RH-0207D-01AA50,1,52,MA-RH-0207D-01AA,0,0,,0,0,,0,0,,0,0,
TS-5385-411AA31,1,1,L1-TS-5385-411AA31,1,1,MA-TS-5385-411AA31,0,0,,0,0,,0,0,,0,0,
5213-602EA34,1,1,MA-RH-0031A-05D,0,0,,0,0,,0,0,,0,0,,0,0,
6110-502CB38,1,1,MC-RH-0207D-01AA50,1,52,MA-RH-0207D-01AA,0,0,,0,0,,0,0,,0,0,
6110-502DB38,1,1,MC-RH-0207D-01AA50,1,52,MA-RH-0207D-01AA,0,0,,0,0,,0,0,,0,0,
3562-502AA34,1,1,L1-954-50234,1,1,MA-954-50234,0,0,,0,0,,0,0,,0,0,
3562-502FA34,1,1,L1-954-50234,1,1,MA-954-50234,0,0,,0,0,,0,0,,0,0,
4408-601BC30,1,1,L1-931-601AA30,1,3,MA-954-60130-DRUM,0,0,,0,0,,0,0,,0,0,
5547-502EB38,1,1,L1-5547-502AA38,1,1,MA-5547-502AA38,0,0,,0,0,,0,0,,0,0,
TS-5486-501XA16,1,1,L1-TS-5486-501XA16,1,1,MA-TS-5486-501XA16,0,0,,0,0,,0,0,,0,0,
6105-602CC42,1,1,MA-RH-0031K-06TA,0,0,,0,0,,0,0,,0,0,,0,0,
TS-5550-406AA26,1,1,LA-1531-406AA26-MC,1,1,LA-1531-406AA26-D,1,1,L1-1531-406AA26,1,1,MA-1531-406AA26,0,0,,0,0,
6110-502AB38,1,1,L1-5546-502AA38,1,1,MA-5546-502AA38,0,0,,0,0,,0,0,,0,0,
6110-502EB38,1,1,PL-6110-502EB38,1,1,L1-5546-502AA38,1,1,MA-5546-502AA38,0,0,,0,0,,0,0,
4305-608AB15,1,1,L1-603-608AA15,1,4,MA-603-608AA15-DRUM,0,0,,0,0,,0,0,,0,0,
19B-501ZGD15,1,1,L1-19B-501ZGA15,1,1,MA-19B-501ZGA15,0,0,,0,0,,0,0,,0,0,
3158-601EA15,8,1,MA-4305-601AA,0,0,,0,0,,0,0,,0,0,,0,0,
580-652AA15,1,1,L2-720-65215,1,4,L1-720-65215-DRUM,1,1,MA-720-65215-DRUM,0,0,,0,0,,0,0,
582-502EA17,1,1,L1-582-502AA17,1,1,MA-582-502AA17,0,0,,0,0,,0,0,,0,0,
4305-608AB19,1,1,L1-603-608AA19,1,4,MA-603-608AA19-DRUM,0,0,,0,0,,0,0,,0,0,
582-502EA15,1,1,L1-582-502AA15,1,1,MA-582-502AA15,0,0,,0,0,,0,0,,0,0,
3158-601EA19,10,1,MC-603-601-BLOCK,1,1,MA-603-601-BLOCK,0,0,,0,0,,0,0,,0,0,
580-652AA19,1,1,L2-720-65219,1,4,L1-720-65219-DRUM,1,1,MA-720-65219-DRUM,0,0,,0,0,,0,0,
582-502EA19,1,1,L1-582-502AA19,1,1,MA-582-502AA19,0,0,,0,0,,0,0,,0,0,
1731-501ZGD19,1,1,L1-19B-501ZGA19,1,1,MA-19B-501ZGA19,0,0,,0,0,,0,0,,0,0,
1731-501ZGD21,1,1,L1-19B-501ZGA21,1,1,MA-19B-501ZGA21,0,0,,0,0,,0,0,,0,0,
3158-601EA21,11,1,MC-603-601-BLOCK,1,1,MA-603-601-BLOCK,0,0,,0,0,,0,0,,0,0,
580-652AA21,1,1,L2-720-65221,1,4,L1-720-65221-DRUM,1,1,MA-720-65221-DRUM,0,0,,0,0,,0,0,
582-502EA21,1,1,L1-582-502AA21,1,1,MA-582-502AA21,0,0,,0,0,,0,0,,0,0,
19B-501ZGD19,1,1,L1-19B-501ZGA19,1,1,MA-19B-501ZGA19,0,0,,0,0,,0,0,,0,0,
19B-501ZGD21,1,1,L1-19B-501ZGA21,1,1,MA-19B-501ZGA21,0,0,,0,0,,0,0,,0,0,
970-405CB180,1,1,L1-81-405EA18,1,1,MA-81-40518,0,0,,0,0,,0,0,,0,0,
970-409180,1,1,L1-970-40918-S,1,3,MA-970-40918-S,0,0,,0,0,,0,0,,0,0,
970-405CB190,1,1,L1-81-405EA19,1,1,MA-81-40519,0,0,,0,0,,0,0,,0,0,
970-409190,1,1,L1-970-40919-S,1,3,MA-970-40919-S,0,0,,0,0,,0,0,,0,0,
41-405C220,1,1,L1-57-40522-S,1,1,MA-57-40522-S,0,0,,0,0,,0,0,,0,0,
57-409D220,1,1,L1-59-40922-S,1,1,MA-59-40922-S,0,0,,0,0,,0,0,,0,0,
603-502EA26,1,1,L1-582-502AA26,1,1,MA-582-502AA26,0,0,,0,0,,0,0,,0,0,
3636-502LA34,1,1,L1-3636-502BA34,1,1,MA-3636-502BA34,0,0,,0,0,,0,0,,0,0,
970-409340,1,1,L1-970-40934-S,1,3,MA-970-40934-S,0,0,,0,0,,0,0,,0,0,
962-652AA34,1,4,L1-720-65234-DRUM,1,1,MA-720-65234-DRUM,0,0,,0,0,,0,0,,0,0,
582-502AB21,1,1,L1-582-502AA21,1,1,MA-582-502AA21,0,0,,0,0,,0,0,,0,0,
3536-501BA34,1,1,LA-171-501GA34-DF,1,1,L1-171-501GA34,1,1,MA-171-501GA34,0,0,,0,0,,0,0,
962-608AB34,1,1,L2-962-608AA34,1,1,L1-962-608AA34,1,3,MA-814-60834-DRUM,0,0,,0,0,,0,0,
1831-501CA26,1,1,LA-1831-501BA26-DF,1,1,L1-1831-501BA26,1,1,MA-1831-501BA26,0,0,,0,0,,0,0,
600-502BA34,1,1,L1-600-502AA34,1,1,MA-600-502AA34,0,0,,0,0,,0,0,,0,0,
3139-608BA26,1,1,L1-3139-60826,1,3,MA-973-608AA26-DRUM,0,0,,0,0,,0,0,,0,0,
6110-602AB38,1,1,MA-RH-0031K-06SA,0,0,,0,0,,0,0,,0,0,,0,0,
6110-602CB38,1,1,MA-RH-0031K-06SA,0,0,,0,0,,0,0,,0,0,,0,0,
6110-602DB38,1,1,MA-RH-0031K-06SA,0,0,,0,0,,0,0,,0,0,,0,0,
6110-602EB38,1,1,MA-RH-0031K-06SA,0,0,,0,0,,0,0,,0,0,,0,0,
3139-601FA26,15,1,MA-RV-0173,0,0,,0,0,,0,0,,0,0,,0,0,
3139-652CA26,1,4,L1-720-65226-DRUM,1,1,MA-720-65226-DRUM,0,0,,0,0,,0,0,,0,0,
TS-5559AA38,1,1,L1-5546-502AA38,1,1,MA-5546-502AA38,0,0,,0,0,,0,0,,0,0,
12Q-411BA32-JTEC,1,1,LA-12Q-411BA32-MC-JTEC,1,1,MA-12Q-411BA32,0,0,,0,0,,0,0,,0,0,
161-406DG31,1,1,LA-161-406DG31-MC,1,1,LA-161-406DE31-D,1,1,L1-161-406DE31,1,1,MA-161-406DE31,0,0,,0,0,
81-405LA260,1,1,L1-81-405EA26-S,1,1,MA-81-40526-S,0,0,,0,0,,0,0,,0,0,
161-406DG3138,1,1,LA-161-406DG3138-MC,1,1,LA-161-406DE3138-D,1,1,L1-161-406DE3138,1,1,MA-161-406DE3138,0,0,,0,0,
479-501AA3038,1,1,LA-161-501QA3038-DF,1,1,L1-161-501QA3038,1,1,MA-161-501AA3038,0,0,,0,0,,0,0,
SPL-2930-111CA,1,1,MC-SPL-2930-111CA,1,1,MA-1631-111CA,0,0,,0,0,,0,0,,0,0,
5163-405AA360,1,1,L1-5163-40536-S,1,1,MA-5163-40536-S,0,0,,0,0,,0,0,,0,0,
335-405AA340,1,1,L1-335-405AA34-S,1,1,MA-335-405AA34-S,0,0,,0,0,,0,0,,0,0,
TS-5560BA34,1,1,L1-954-50234,1,1,MA-954-50234,0,0,,0,0,,0,0,,0,0,
21A2-111AA,1,1,MC-21A2-111AA,1,1,MA-1631-111AA,0,0,,0,0,,0,0,,0,0,
21A2-111BA,1,1,MC-21A2-111BA,1,1,MA-1631-111MA,0,0,,0,0,,0,0,,0,0,
21A2-102AA,1,1,MA-1155-102AB,0,0,,0,0,,0,0,,0,0,,0,0,
3562-652AB34,1,4,L1-720-65234-DRUM,1,1,MA-720-65234-DRUM,0,0,,0,0,,0,0,,0,0,
3562-502FB34,1,1,L1-954-50234,1,1,MA-954-50234,0,0,,0,0,,0,0,,0,0,
3562-502ZB34,1,1,L1-954-50234,1,1,MA-954-50234,0,0,,0,0,,0,0,,0,0,
21A2-103AA30,1,1,MA-1931-103AA30,0,0,,0,0,,0,0,,0,0,,0,0,
5156-502MA07,1,1,MC-RH-0142A-502AA,1,1,MA-FC250-6F-41X44.7X101.7,0,0,,0,0,,0,0,,0,0,
5156-502NA07,1,1,MC-RH-0142A-502AA,1,1,MA-FC250-6F-41X44.7X101.7,0,0,,0,0,,0,0,,0,0,
5156-502PA07,1,1,MC-RH-0142A-502AA,1,1,MA-FC250-6F-41X44.7X101.7,0,0,,0,0,,0,0,,0,0,
5156-502QA07,1,1,MC-RH-0142A-502AA,1,1,MA-FC250-6F-41X44.7X101.7,0,0,,0,0,,0,0,,0,0,
603-502EA34,1,1,L1-582-502AA34,1,1,MA-582-502AA34,0,0,,0,0,,0,0,,0,0,
274-405AB240,1,1,L1-335-405AA24-S,1,1,MA-335-405AA24-S,0,0,,0,0,,0,0,,0,0,
208-409CA240,1,1,L1-208-409CA24-S,1,1,MA-208-409CA24-S,0,0,,0,0,,0,0,,0,0,
K-17201FA,1,1,MV-K-17201FA,1,1,MA-K-17201FA,0,0,,0,0,,0,0,,0,0,
4121-601EA21,1,1,L1-748-601AA21,1,1,MA-748-601AA21,0,0,,0,0,,0,0,,0,0,
4121-652AA21,1,1,L2-3139-652AB21,1,4,L1-720-65221-DRUM,1,1,MA-720-65221-DRUM,0,0,,0,0,,0,0,
4121-608AA21,1,1,L1-631-60821,1,3,MA-973-608AA21-DRUM,0,0,,0,0,,0,0,,0,0,
4121-502EA21,1,1,PL-4121-502EA21,1,1,L1-4121-502AA21,1,1,MA-4121-502AA21,,0,,0,0,,0,0,
5530-502EA38,1,1,L1-5517-502AA38,1,1,MA-5517-502AA38,0,0,,0,0,,0,0,,0,0,
5203-405BB330,1,1,L1-5203-405AA33-S,1,1,MA-5203-405AA33-S,0,0,,0,0,,0,0,,0,0,
1355-402AB24,1,1,L1-1355-402AA24,1,1,MA-1355-402AA24,0,0,,0,0,,0,0,,0,0,
5521-602CA24,1,1,MA-RH-0031A-06E,0,0,,0,0,,0,0,,0,0,,0,0,
5521-602HA24,1,1,MA-RH-0031A-06E,0,0,,0,0,,0,0,,0,0,,0,0,
KF30-00901AB,1,1,MA-KF30-00901AA,0,0,,0,0,,0,0,,0,0,,0,0,
1631-102FA,1,1,MA-1631-102AD,0,0,,0,0,,0,0,,0,0,,0,0,
1631-103FA24,1,1,MA-1631-103FA24,0,0,,0,0,,0,0,,0,0,,0,0,
1355-401GA24,1,1,LA-1355-401DA24-D,1,1,L1-1355-401DA24,1,1,MA-1355-401DA24,0,0,,0,0,,0,0,
5521-502AA24,1,1,L1-5521-502AB24,1,1,MA-5521-502AB24,0,0,,0,0,,0,0,,0,0,
1355-406AB24,1,1,LA-1355-406AB24-MC,1,1,LA-1355-406AB24-D,1,1,L1-1355-406AB24,1,1,MA-1355-406AB24,0,0,,0,0,
3662-608AC34,1,1,L1-3501-66001AA34,1,1,MA-3501-66001AA34,0,0,,0,0,,0,0,,0,0,
5521-601AA23,1,1,LA-1355-601BA23-L2,1,1,L1-1355-601BA23,1,1,MA-1355-601BA23,0,0,,0,0,,0,0,
5527-501AA24,1,1,L1-5527-501AA24,1,1,MA-5527-501AA24,0,0,,0,0,,0,0,,0,0,
5527-501BA24,1,1,L1-5527-501BA24,1,1,MA-5527-501BA24,0,0,,0,0,,0,0,,0,0,
1631-103GA24,1,1,MA-1731-103BA18,0,0,,0,0,,0,0,,0,0,,0,0,
KF11-01101AA,1,1,MC-KF11-01101AA,1,1,MA-1631-111AA,0,0,,0,0,,0,0,,0,0,
KF11-01101BA,1,1,MC-KF11-01101BA,1,1,MA-1631-111BA,0,0,,0,0,,0,0,,0,0,
5546-405BA300,1,1,L1-5546-405AA30-S,1,1,MA-5546-405AA30-S,0,0,,0,0,,0,0,,0,0,
5542-405BA300,1,1,L1-335-405AA30-S,1,1,MA-335-405AA30-S,0,0,,0,0,,0,0,,0,0,
161-406UA30,1,1,LA-161-406UA30-MC,1,1,LA-161-406QE30-D,1,1,L1-161-406QE30,1,1,MA-161-406QE30,0,0,,0,0,
1751-406CB16,1,1,LA-1751-406CB16-MC,1,1,L1-1751-406CB16,1,1,MA-1751-406BC16,0,0,,0,0,,0,0,
SPL-2930-111DA,1,1,MC-SPL-2930-111DA,1,1,MA-1631-111DA,0,0,,0,0,,0,0,,0,0,
87-405RA380,1,1,L1-87-405EA38-S,1,1,MA-87-40538-S,0,0,,0,0,,0,0,,0,0,
3164-409DA380,1,1,L1-3164-409DA38-S,1,4,MA-740-40938-S,0,0,,0,0,,0,0,,0,0,
3164-410AA380,1,4,LC-970-41038-S,1,1,MA-970-41038-S,0,0,,0,0,,0,0,,0,0,
478-502AC36,1,1,L1-474-502AA36,1,1,MA-474-502AA36,0,0,,0,0,,0,0,,0,0,
5545-502EB30,1,1,PL-5545-502EB30,1,1,L1-5546-502AA30,1,1,MA-5546-502AA30,0,0,,0,0,,0,0,
478-602BC36,1,1,MA-RH-0031A-05C,0,0,,0,0,,0,0,,0,0,,0,0,
5545-501AB30,1,1,LA-5500-501GA30-DF,1,1,L1-5500-501GA30,1,1,MA-161-501AA30,0,0,,0,0,,0,0,
5165-502AA33,1,1,L1-5135-502AA33,1,1,MA-5135-502AA33,0,0,,0,0,,0,0,,0,0,
5165-502EA33,1,1,PL-5165-502EA33,1,1,L1-5135-502AA33,1,1,MA-5135-502AA33,0,0,,0,0,,0,0,
5165-601AA33,1,1,LA-165-601HA33-L2,1,1,L1-165-601BA35,1,1,MA-165-601BA35,0,0,,0,0,,0,0,
5165-641AA33,1,4,L1-485-641BA33-DRUM,1,1,MA-485-641BA33-DRUM,0,0,,0,0,,0,0,,0,0,
5165-602AA33,1,1,MA-RH-0031K-06LB,0,0,,0,0,,0,0,,0,0,,0,0,
5165-602BA33,1,1,MA-RH-0031K-06A,0,0,,0,0,,0,0,,0,0,,0,0,
5165-602CA33,1,1,MA-RH-0031A-05C,0,0,,0,0,,0,0,,0,0,,0,0,
5165-501AA33,1,1,LA-161-501AA33-DF,1,1,L1-161-501AA33,1,1,MA-161-501AA33,0,0,,0,0,,0,0,
1631-103EA30,1,1,MA-1631-103AB30,0,0,,0,0,,0,0,,0,0,,0,0,
1631-102GA,1,1,MA-1631-102AD,0,0,,0,0,,0,0,,0,0,,0,0,
1631-111XA,1,1,MC-1631-111XA,1,1,MA-1631-111AA,0,0,,0,0,,0,0,,0,0,
1631-111YA,1,1,MC-1631-111YA,1,1,MA-1631-111BA,0,0,,0,0,,0,0,,0,0,
1631-111ZA,1,1,MC-1631-111ZA,1,1,MA-1631-111BA,0,0,,0,0,,0,0,,0,0,
1551-401HA30,1,1,LA-1551-401AB30-DF,1,1,LA-1551-401AB30-D,1,1,L1-1551-401AB30,1,1,MA-1551-401AB30,0,0,,0,0,
478-409BA300,1,1,L1-478-409BA30-S,1,1,MA-478-409BA30-S,0,0,,0,0,,0,0,,0,0,
K-17301GA,1,1,PA-K-17301GA,1,1,MC-K-17301GA,1,1,MA-K-17301GA,0,0,,0,0,,0,0,
5179-502AB30,1,1,L1-474-502AA30,1,1,MA-474-502AA30,0,0,,0,0,,0,0,,0,0,
5179-502AB34,1,1,L1-474-502AA34,1,1,MA-474-502AA34,0,0,,0,0,,0,0,,0,0,
5179-502EB30,1,1,L1-474-502AA30,1,1,MA-474-502AA30,0,0,,0,0,,0,0,,0,0,
5179-502EB34,1,1,L1-474-502AA34,1,1,MA-474-502AA34,0,0,,0,0,,0,0,,0,0,
5207-405AA340,1,1,L1-5207-405AA34-S,1,1,MA-5207-405AA34-S,0,0,,0,0,,0,0,,0,0,
5207-409AA340,1,1,L1-5207-409AA34-S,1,1,MA-5207-409AA34-S,0,0,,0,0,,0,0,,0,0,
201-405AA190,1,1,L1-57-40519-S,1,1,MA-57-40519-S,0,0,,0,0,,0,0,,0,0,
201-409BB190,1,1,L1-201-409BA19-S,1,1,MA-201-40919-S,0,0,,0,0,,0,0,,0,0,
5181-405AA160,1,1,L1-57-40516-S,1,1,MA-57-40516-S,0,0,,0,0,,0,0,,0,0,
5181-409AA160,1,1,L1-59-40916-S,1,1,MA-59-40916-S,0,0,,0,0,,0,0,,0,0,
5145-501AA16,1,1,L1-1751-501AA16,1,1,MA-1751-501AA16,0,0,,0,0,,0,0,,0,0,
5181-501AA16,1,1,L1-1751-501CA16,1,1,MA-1751-501AA16,0,0,,0,0,,0,0,,0,0,
1551-401DB38,1,1,LA-1551-401AA38-DF,1,1,LA-1551-401AA38-D,1,1,L1-1551-401AA38,1,1,MA-1551-401AA38,0,0,,0,0,
1751-43A01BA,1,1,MC-1751-413AB17,1,1,MA-1751-413AB17,0,0,,0,0,,0,0,,0,0,
