No,完成部番,単位数分子,単位数分母,前工程
1,100-208-AA2300,0.0,0.0,
2,100-208-AA2300,0.0,0.0,
3,100-208-AA2300,0.0,0.0,
4,100-208-AA2300,0.0,0.0,
5,100-208-AA2300,1.0,1.0,MA-100-208-AA2300
6,100-208-AA2300,1.0,1,PL-100-208-AA2300
1,100-208-AA2350,0.0,0.0,
2,100-208-AA2350,0.0,0.0,
3,100-208-AA2350,0.0,0.0,
4,100-208-AA2350,0.0,0.0,
5,100-208-AA2350,1.0,1.0,MA-100-208-AA2350
6,100-208-AA2350,1.0,1,PL-100-208-AA2350
1,100-208-AA2500,0.0,0.0,
2,100-208-AA2500,0.0,0.0,
3,100-208-AA2500,0.0,0.0,
4,100-208-AA2500,0.0,0.0,
5,100-208-AA2500,1.0,1.0,MA-100-208-AA2500
6,100-208-AA2500,1.0,1,PL-100-208-AA2500
1,100-208-AA2650,0.0,0.0,
2,100-208-AA2650,0.0,0.0,
3,100-208-AA2650,0.0,0.0,
4,100-208-AA2650,0.0,0.0,
5,100-208-AA2650,1.0,1.0,MA-100-208-AA2650
6,100-208-AA2650,1.0,1,PL-100-208-AA2650
1,100-210C,0.0,0.0,
2,100-210C,0.0,0.0,
3,100-210C,0.0,0.0,
4,100-210C,0.0,0.0,
5,100-210C,0.0,0.0,
6,100-210C,1.0,1,MA-100-210C
1,100-210CS,0.0,0.0,
2,100-210CS,0.0,0.0,
3,100-210CS,0.0,0.0,
4,100-210CS,0.0,0.0,
5,100-210CS,0.0,0.0,
6,100-210CS,1.0,1,MA-100-210C
1,100-211B,0.0,0.0,
2,100-211B,0.0,0.0,
3,100-211B,0.0,0.0,
4,100-211B,0.0,0.0,
5,100-211B,0.0,0.0,
6,100-211B,1.0,1,MA-100-211B
1,100-213,0.0,0.0,
2,100-213,0.0,0.0,
3,100-213,0.0,0.0,
4,100-213,0.0,0.0,
5,100-213,1.0,1.0,MA-100-213
6,100-213,1.0,1,PEFIN-100-213
1,100-213CA,0.0,0.0,
2,100-213CA,0.0,0.0,
3,100-213CA,0.0,0.0,
4,100-213CA,0.0,0.0,
5,100-213CA,1.0,1.0,MA-100-213CA
6,100-213CA,1.0,1,PEFIN-100-213CA
1,100-220QA1150,0.0,0.0,
2,100-220QA1150,0.0,0.0,
3,100-220QA1150,0.0,0.0,
4,100-220QA1150,0.0,0.0,
5,100-220QA1150,1.0,1.0,MA-100-220QA-QB1240
6,100-220QA1150,1.0,1,AO-100-220QA1150
1,100-220QA1240,0.0,0.0,
2,100-220QA1240,0.0,0.0,
3,100-220QA1240,0.0,0.0,
4,100-220QA1240,0.0,0.0,
5,100-220QA1240,1.0,1.0,MA-100-220QA-QB1240
6,100-220QA1240,1.0,1,AO-100-220QA1240
1,100-220QB1150,0.0,0.0,
2,100-220QB1150,0.0,0.0,
3,100-220QB1150,0.0,0.0,
4,100-220QB1150,0.0,0.0,
5,100-220QB1150,1.0,1.0,MA-100-220QA-QB1240
6,100-220QB1150,1.0,1,AO-100-220QB1150
1,100-220QB1240,0.0,0.0,
2,100-220QB1240,0.0,0.0,
3,100-220QB1240,0.0,0.0,
4,100-220QB1240,0.0,0.0,
5,100-220QB1240,1.0,1.0,MA-100-220QA-QB1240
6,100-220QB1240,1.0,1,AO-100-220QB1240
1,100-220TA0700,0.0,0.0,
2,100-220TA0700,0.0,0.0,
3,100-220TA0700,0.0,0.0,
4,100-220TA0700,0.0,0.0,
5,100-220TA0700,1.0,1.0,MA-100-220TA0700
6,100-220TA0700,1.0,1,AO-100-220TA0700
1,100-220TB0700,0.0,0.0,
2,100-220TB0700,0.0,0.0,
3,100-220TB0700,0.0,0.0,
4,100-220TB0700,0.0,0.0,
5,100-220TB0700,1.0,1.0,MA-100-220TA0700
6,100-220TB0700,1.0,1,AO-100-220TB0700
1,100-226,0.0,0.0,
2,100-226,0.0,0.0,
3,100-226,0.0,0.0,
4,100-226,1.0,1.0,MA-100-226
5,100-226,1.0,1.0,L2-100-226
6,100-226,1.0,1,PA-100-226
1,100-226BA,0.0,0.0,
2,100-226BA,0.0,0.0,
3,100-226BA,0.0,0.0,
4,100-226BA,1.0,1.0,MA-100-226
5,100-226BA,1.0,1.0,L2-100-226BA
6,100-226BA,1.0,1,PA-100-226BA
1,100-226BB,0.0,0.0,
2,100-226BB,0.0,0.0,
3,100-226BB,0.0,0.0,
4,100-226BB,1.0,1.0,MA-100-226
5,100-226BB,1.0,1.0,L2-100-226BB
6,100-226BB,1.0,1,PA-100-226BB
1,100-226CA,0.0,0.0,
2,100-226CA,0.0,0.0,
3,100-226CA,0.0,0.0,
4,100-226CA,0.0,0.0,
5,100-226CA,1.0,5.0,SS400-100X400X36.7
6,100-226CA,1.0,1,PEFIN-100-226CA
1,100-226DA,0.0,0.0,
2,100-226DA,0.0,0.0,
3,100-226DA,0.0,0.0,
4,100-226DA,0.0,0.0,
5,100-226DA,1.0,1.0,MA-100-226DA
6,100-226DA,1.0,1,L-100-226DA
1,100-228CA1333,0.0,0.0,
2,100-228CA1333,0.0,0.0,
3,100-228CA1333,0.0,0.0,
4,100-228CA1333,0.0,0.0,
5,100-228CA1333,1.0,1.0,MA-100-228CA1333
6,100-228CA1333,1.0,1,PA-100-228CA1333
1,100-229,0.0,0.0,
2,100-229,0.0,0.0,
3,100-229,0.0,0.0,
4,100-229,0.0,0.0,
5,100-229,1.0,1.0,MA-100-229
6,100-229,1.0,1,PA-100-229
1,100-229CA,0.0,0.0,
2,100-229CA,0.0,0.0,
3,100-229CA,0.0,0.0,
4,100-229CA,0.0,0.0,
5,100-229CA,1.0,1.0,MA-100-229CA
6,100-229CA,1.0,1,PA-100-229CA
1,100-236AB,0.0,0.0,
2,100-236AB,0.0,0.0,
3,100-236AB,0.0,0.0,
4,100-236AB,0.0,0.0,
5,100-236AB,1.0,1.0,MA-100-236AB
6,100-236AB,1.0,1,TH-100-236AB
1,100-241EA,0.0,0.0,
2,100-241EA,0.0,0.0,
3,100-241EA,0.0,0.0,
4,100-241EA,0.0,0.0,
5,100-241EA,1.0,1.0,MA-100-241EA
6,100-241EA,1.0,1,PA-100-241EA
1,100-241JA,0.0,0.0,
2,100-241JA,0.0,0.0,
3,100-241JA,0.0,0.0,
4,100-241JA,0.0,0.0,
5,100-241JA,1.0,1.0,MA-100-241JA
6,100-241JA,1.0,1,PA-100-241JA
1,100-249,0.0,0.0,
2,100-249,0.0,0.0,
3,100-249,0.0,0.0,
4,100-249,0.0,0.0,
5,100-249,0.0,0.0,
6,100-249,1.0,25,MA-100-249
1,100-261CA1333,0.0,0.0,
2,100-261CA1333,0.0,0.0,
3,100-261CA1333,0.0,0.0,
4,100-261CA1333,0.0,0.0,
5,100-261CA1333,0.0,0.0,
6,100-261CA1333,1.0,3,MA-100-261CA1333
1,100-270EA0490-1,0.0,0.0,
2,100-270EA0490-1,0.0,0.0,
3,100-270EA0490-1,0.0,0.0,
4,100-270EA0490-1,0.0,0.0,
5,100-270EA0490-1,0.0,0.0,
6,100-270EA0490-1,1.0,1,MA-100-270EA0490-1
1,100-270EA0700-1,0.0,0.0,
2,100-270EA0700-1,0.0,0.0,
3,100-270EA0700-1,0.0,0.0,
4,100-270EA0700-1,0.0,0.0,
5,100-270EA0700-1,0.0,0.0,
6,100-270EA0700-1,1.0,1,MA-100-270EA0700-1
1,100-270EA0800-1,0.0,0.0,
2,100-270EA0800-1,0.0,0.0,
3,100-270EA0800-1,0.0,0.0,
4,100-270EA0800-1,0.0,0.0,
5,100-270EA0800-1,0.0,0.0,
6,100-270EA0800-1,1.0,1,MA-100-270EA0800-1
1,100-270EA0930-1,0.0,0.0,
2,100-270EA0930-1,0.0,0.0,
3,100-270EA0930-1,0.0,0.0,
4,100-270EA0930-1,0.0,0.0,
5,100-270EA0930-1,0.0,0.0,
6,100-270EA0930-1,1.0,1,MA-100-270EA0930-1
1,100-270EA1081-1,0.0,0.0,
2,100-270EA1081-1,0.0,0.0,
3,100-270EA1081-1,0.0,0.0,
4,100-270EA1081-1,0.0,0.0,
5,100-270EA1081-1,0.0,0.0,
6,100-270EA1081-1,1.0,1,MA-100-270EA1081-1
1,100-270EA1150-1,0.0,0.0,
2,100-270EA1150-1,0.0,0.0,
3,100-270EA1150-1,0.0,0.0,
4,100-270EA1150-1,0.0,0.0,
5,100-270EA1150-1,0.0,0.0,
6,100-270EA1150-1,1.0,1,MA-100-270EA1150-1
1,100-270EA1240-1,0.0,0.0,
2,100-270EA1240-1,0.0,0.0,
3,100-270EA1240-1,0.0,0.0,
4,100-270EA1240-1,0.0,0.0,
5,100-270EA1240-1,0.0,0.0,
6,100-270EA1240-1,1.0,1,MA-100-270EA1240-1
1,100-270EA1333-1,0.0,0.0,
2,100-270EA1333-1,0.0,0.0,
3,100-270EA1333-1,0.0,0.0,
4,100-270EA1333-1,0.0,0.0,
5,100-270EA1333-1,0.0,0.0,
6,100-270EA1333-1,1.0,1,MA-100-270EA1333-1
1,100-270EA1411-1,0.0,0.0,
2,100-270EA1411-1,0.0,0.0,
3,100-270EA1411-1,0.0,0.0,
4,100-270EA1411-1,0.0,0.0,
5,100-270EA1411-1,0.0,0.0,
6,100-270EA1411-1,1.0,1,MA-100-270EA1411-1
1,100-270EA1531-1,0.0,0.0,
2,100-270EA1531-1,0.0,0.0,
3,100-270EA1531-1,0.0,0.0,
4,100-270EA1531-1,0.0,0.0,
5,100-270EA1531-1,0.0,0.0,
6,100-270EA1531-1,1.0,1,MA-100-270EA1531-1
1,100-270EA1587-1,0.0,0.0,
2,100-270EA1587-1,0.0,0.0,
3,100-270EA1587-1,0.0,0.0,
4,100-270EA1587-1,0.0,0.0,
5,100-270EA1587-1,0.0,0.0,
6,100-270EA1587-1,1.0,1,MA-100-270EA1587-1
1,100-270EA1680-1,0.0,0.0,
2,100-270EA1680-1,0.0,0.0,
3,100-270EA1680-1,0.0,0.0,
4,100-270EA1680-1,0.0,0.0,
5,100-270EA1680-1,0.0,0.0,
6,100-270EA1680-1,1.0,1,MA-100-270EA1680-1
1,100-271EA,0.0,0.0,
2,100-271EA,0.0,0.0,
3,100-271EA,0.0,0.0,
4,100-271EA,0.0,0.0,
5,100-271EA,1.0,1.0,MA-100-271EA
6,100-271EA,1.0,1,PL-100-271EA
1,100-271LA,0.0,0.0,
2,100-271LA,0.0,0.0,
3,100-271LA,0.0,0.0,
4,100-271LA,0.0,0.0,
5,100-271LA,1.0,1.0,MA-100-271LA
6,100-271LA,1.0,1,PA-100-271LA
1,100-272,0.0,0.0,
2,100-272,0.0,0.0,
3,100-272,0.0,0.0,
4,100-272,0.0,0.0,
5,100-272,0.0,0.0,
6,100-272,1.0,1,MA-100-272
1,100-272DA,0.0,0.0,
2,100-272DA,0.0,0.0,
3,100-272DA,0.0,0.0,
4,100-272DA,0.0,0.0,
5,100-272DA,0.0,0.0,
6,100-272DA,1.0,1,MA-100-272DA
1,100-276B,0.0,0.0,
2,100-276B,0.0,0.0,
3,100-276B,0.0,0.0,
4,100-276B,1.0,1.0,MA-100-276B
5,100-276B,1.0,1.0,L-100-276B
6,100-276B,1.0,1,PEFIN-100-276B
1,100-303AA071288N,0.0,0.0,
2,100-303AA071288N,0.0,0.0,
3,100-303AA071288N,0.0,0.0,
4,100-303AA071288N,0.0,0.0,
5,100-303AA071288N,1.0,1.0,MA-100-303AA071288N
6,100-303AA071288N,1.0,1,PA-100-303AA071288N
1,100-303AA080288N,0.0,0.0,
2,100-303AA080288N,0.0,0.0,
3,100-303AA080288N,0.0,0.0,
4,100-303AA080288N,0.0,0.0,
5,100-303AA080288N,1.0,1.0,MA-100-303AA080288N
6,100-303AA080288N,1.0,1,PA-100-303AA080288N
1,100-303AA0803810N,0.0,0.0,
2,100-303AA0803810N,0.0,0.0,
3,100-303AA0803810N,0.0,0.0,
4,100-303AA0803810N,0.0,0.0,
5,100-303AA0803810N,1.0,1.0,MA-100-303AA0803810N
6,100-303AA0803810N,1.0,1,PA-100-303AA0803810N
1,100-303AA090288N,0.0,0.0,
2,100-303AA090288N,0.0,0.0,
3,100-303AA090288N,0.0,0.0,
4,100-303AA090288N,0.0,0.0,
5,100-303AA090288N,1.0,1.0,MA-100-303AA090288N
6,100-303AA090288N,1.0,1,PA-100-303AA090288N
1,100-303AA0903810N,0.0,0.0,
2,100-303AA0903810N,0.0,0.0,
3,100-303AA0903810N,0.0,0.0,
4,100-303AA0903810N,0.0,0.0,
5,100-303AA0903810N,1.0,1.0,MA-100-303AA0903810N
6,100-303AA0903810N,1.0,1,PA-100-303AA0903810N
1,100-303AA100288N,0.0,0.0,
2,100-303AA100288N,0.0,0.0,
3,100-303AA100288N,0.0,0.0,
4,100-303AA100288N,0.0,0.0,
5,100-303AA100288N,1.0,1.0,MA-100-303AA100288N
6,100-303AA100288N,1.0,1,PA-100-303AA100288N
1,100-303AA1003810N,0.0,0.0,
2,100-303AA1003810N,0.0,0.0,
3,100-303AA1003810N,0.0,0.0,
4,100-303AA1003810N,0.0,0.0,
5,100-303AA1003810N,1.0,1.0,MA-100-303AA1003810N
6,100-303AA1003810N,1.0,1,PA-100-303AA1003810N
1,100-303AA112288N,0.0,0.0,
2,100-303AA112288N,0.0,0.0,
3,100-303AA112288N,0.0,0.0,
4,100-303AA112288N,0.0,0.0,
5,100-303AA112288N,1.0,1.0,MA-100-303AA112288N
6,100-303AA112288N,1.0,1,PA-100-303AA112288N
1,100-303AA1253810N,0.0,0.0,
2,100-303AA1253810N,0.0,0.0,
3,100-303AA1253810N,0.0,0.0,
4,100-303AA1253810N,0.0,0.0,
5,100-303AA1253810N,1.0,1.0,MA-100-303AA1253810N
6,100-303AA1253810N,1.0,1,PA-100-303AA1253810N
1,100-303AA1403810N,0.0,0.0,
2,100-303AA1403810N,0.0,0.0,
3,100-303AA1403810N,0.0,0.0,
4,100-303AA1403810N,0.0,0.0,
5,100-303AA1403810N,1.0,1.0,MA-100-303AA1403810N
6,100-303AA1403810N,1.0,1,PA-100-303AA1403810N
1,100-304-200,0.0,0.0,
2,100-304-200,0.0,0.0,
3,100-304-200,0.0,0.0,
4,100-304-200,0.0,0.0,
5,100-304-200,1.0,1.0,MA-100-304-200
6,100-304-200,1.0,1,PA-100-304-200
1,100-304-230,0.0,0.0,
2,100-304-230,0.0,0.0,
3,100-304-230,0.0,0.0,
4,100-304-230,0.0,0.0,
5,100-304-230,1.0,1.0,MA-100-304-230
6,100-304-230,1.0,1,PA-100-304-230
1,100-304-240,0.0,0.0,
2,100-304-240,0.0,0.0,
3,100-304-240,0.0,0.0,
4,100-304-240,0.0,0.0,
5,100-304-240,0.0,0.0,
6,100-304-240,1.0,1,MA-100-304-240
1,100-304-270,0.0,0.0,
2,100-304-270,0.0,0.0,
3,100-304-270,0.0,0.0,
4,100-304-270,0.0,0.0,
5,100-304-270,0.0,0.0,
6,100-304-270,1.0,1,MA-100-304-270
1,100-304-280,0.0,0.0,
2,100-304-280,0.0,0.0,
3,100-304-280,0.0,0.0,
4,100-304-280,0.0,0.0,
5,100-304-280,0.0,0.0,
6,100-304-280,1.0,1,MA-100-304-280
1,100-306,0.0,0.0,
2,100-306,0.0,0.0,
3,100-306,0.0,0.0,
4,100-306,0.0,0.0,
5,100-306,0.0,0.0,
6,100-306,1.0,1,MA-100-306
1,100-444JB,0.0,0.0,
2,100-444JB,0.0,0.0,
3,100-444JB,0.0,0.0,
4,100-444JB,1.0,1.0,MA-100-444JA
5,100-444JB,1.0,1.0,MC-100-444JB
6,100-444JB,1.0,1,PA-100-444JB
1,100-444LA,0.0,0.0,
2,100-444LA,0.0,0.0,
3,100-444LA,0.0,0.0,
4,100-444LA,1.0,1.0,MA-100-444LA
5,100-444LA,1.0,1.0,MC-100-444LA
6,100-444LA,1.0,1,PA-100-444LA
1,100-444SA,0.0,0.0,
2,100-444SA,0.0,0.0,
3,100-444SA,0.0,0.0,
4,100-444SA,0.0,0.0,
5,100-444SA,1.0,1.0,MA-100-444SA
6,100-444SA,1.0,1,PA-100-444SA
1,100-454AC,0.0,0.0,
2,100-454AC,0.0,0.0,
3,100-454AC,0.0,0.0,
4,100-454AC,0.0,0.0,
5,100-454AC,1.0,1.0,MA-100-454AC
6,100-454AC,1.0,1,PL-100-454AC
1,100-454AF,0.0,0.0,
2,100-454AF,0.0,0.0,
3,100-454AF,0.0,0.0,
4,100-454AF,0.0,0.0,
5,100-454AF,1.0,1.0,MA-100-454AF
6,100-454AF,1.0,1,PL-100-454AF
1,100-609JB3,0.0,0.0,
2,100-609JB3,0.0,0.0,
3,100-609JB3,0.0,0.0,
4,100-609JB3,0.0,0.0,
5,100-609JB3,1.0,1.0,MA-100-609JB3
6,100-609JB3,1.0,1,PA-100-609JB3
1,100-609KB3,0.0,0.0,
2,100-609KB3,0.0,0.0,
3,100-609KB3,0.0,0.0,
4,100-609KB3,0.0,0.0,
5,100-609KB3,1.0,1.0,MA-100-609KB3
6,100-609KB3,1.0,1,PA-100-609KB3
1,100-609W,0.0,0.0,
2,100-609W,0.0,0.0,
3,100-609W,0.0,0.0,
4,100-609W,0.0,0.0,
5,100-609W,1.0,1.0,MA-100-609W
6,100-609W,1.0,1,PA-100-609W
1,100-702B,0.0,0.0,
2,100-702B,0.0,0.0,
3,100-702B,0.0,0.0,
4,100-702B,0.0,0.0,
5,100-702B,1.0,1.0,MA-100-702B
6,100-702B,1.0,1,PL-100-702B
1,100-702BB,0.0,0.0,
2,100-702BB,0.0,0.0,
3,100-702BB,0.0,0.0,
4,100-702BB,0.0,0.0,
5,100-702BB,1.0,1.0,MA-100-702BB
6,100-702BB,1.0,1,PL-100-702BB
1,100-702BC,0.0,0.0,
2,100-702BC,0.0,0.0,
3,100-702BC,0.0,0.0,
4,100-702BC,0.0,0.0,
5,100-702BC,1.0,1.0,MA-100-702BC
6,100-702BC,1.0,1,PL-100-702BC
1,100-704AA26,0.0,0.0,
2,100-704AA26,0.0,0.0,
3,100-704AA26,0.0,0.0,
4,100-704AA26,0.0,0.0,
5,100-704AA26,1.0,1.0,MA-100-704AA26
6,100-704AA26,1.0,1,PA-100-704AA26
1,100-704AA26Y,0.0,0.0,
2,100-704AA26Y,0.0,0.0,
3,100-704AA26Y,0.0,0.0,
4,100-704AA26Y,0.0,0.0,
5,100-704AA26Y,1.0,1.0,MA-100-704AA26Y
6,100-704AA26Y,1.0,1,PA-100-704AA26Y
1,100-704AA30,0.0,0.0,
2,100-704AA30,0.0,0.0,
3,100-704AA30,0.0,0.0,
4,100-704AA30,0.0,0.0,
5,100-704AA30,1.0,1.0,MA-100-704AA30
6,100-704AA30,1.0,1,PA-100-704AA30
1,100-704AA30P,0.0,0.0,
2,100-704AA30P,0.0,0.0,
3,100-704AA30P,0.0,0.0,
4,100-704AA30P,0.0,0.0,
5,100-704AA30P,1.0,1.0,MA-100-704AA30P
6,100-704AA30P,1.0,1,PA-100-704AA30P
1,100-704AA30Y,0.0,0.0,
2,100-704AA30Y,0.0,0.0,
3,100-704AA30Y,0.0,0.0,
4,100-704AA30Y,0.0,0.0,
5,100-704AA30Y,1.0,1.0,MA-100-704AA30Y
6,100-704AA30Y,1.0,1,PA-100-704AA30Y
1,100-704AA38,0.0,0.0,
2,100-704AA38,0.0,0.0,
3,100-704AA38,0.0,0.0,
4,100-704AA38,0.0,0.0,
5,100-704AA38,1.0,1.0,MA-100-704AA38
6,100-704AA38,1.0,1,PA-100-704AA38
1,101-105-3ZCA,0.0,0.0,
2,101-105-3ZCA,0.0,0.0,
3,101-105-3ZCA,0.0,0.0,
4,101-105-3ZCA,0.0,0.0,
5,101-105-3ZCA,1.0,1.0,MA-101-105-3ZCA
6,101-105-3ZCA,1.0,1,PL-101-105-3ZCA
1,101-105-5ZAA,0.0,0.0,
2,101-105-5ZAA,0.0,0.0,
3,101-105-5ZAA,0.0,0.0,
4,101-105-5ZAA,0.0,0.0,
5,101-105-5ZAA,1.0,1.0,MA-101-105-5ZAA
6,101-105-5ZAA,1.0,1,PL-101-105-5ZAA
1,101-116C,0.0,0.0,
2,101-116C,0.0,0.0,
3,101-116C,0.0,0.0,
4,101-116C,0.0,0.0,
5,101-116C,0.0,0.0,
6,101-116C,1.0,1,MA-101-116C
1,1031-12A01AA38,0.0,0.0,
2,1031-12A01AA38,0.0,0.0,
3,1031-12A01AA38,0.0,0.0,
4,1031-12A01AA38,0.0,0.0,
5,1031-12A01AA38,1.0,1.0,MA-1031-12A01AA38
6,1031-12A01AA38,1.0,1,PA-1031-12A01AA38
1,1031-12A01CA38,0.0,0.0,
2,1031-12A01CA38,0.0,0.0,
3,1031-12A01CA38,0.0,0.0,
4,1031-12A01CA38,0.0,0.0,
5,1031-12A01CA38,1.0,1.0,MA-1031-12A01CA38
6,1031-12A01CA38,1.0,1,PA-1031-12A01CA38
1,103-304-270,0.0,0.0,
2,103-304-270,0.0,0.0,
3,103-304-270,0.0,0.0,
4,103-304-270,0.0,0.0,
5,103-304-270,0.0,0.0,
6,103-304-270,1.0,1,MA-103-304-270
1,103-453,0.0,0.0,
2,103-453,0.0,0.0,
3,103-453,0.0,0.0,
4,103-453,0.0,0.0,
5,103-453,1.0,1.0,MA-103-453
6,103-453,1.0,1,PA-103-453
1,1035-12A01AA30,0.0,0.0,
2,1035-12A01AA30,0.0,0.0,
3,1035-12A01AA30,0.0,0.0,
4,1035-12A01AA30,0.0,0.0,
5,1035-12A01AA30,1.0,1.0,MA-1035-12A01AA30
6,1035-12A01AA30,1.0,1,PA-1035-12A01AA30
1,1035-12A01BA30,0.0,0.0,
2,1035-12A01BA30,0.0,0.0,
3,1035-12A01BA30,0.0,0.0,
4,1035-12A01BA30,0.0,0.0,
5,1035-12A01BA30,1.0,1.0,MA-1035-12A01BA30
6,1035-12A01BA30,1.0,1,PA-1035-12A01BA30
1,1035-12A01CA30,0.0,0.0,
2,1035-12A01CA30,0.0,0.0,
3,1035-12A01CA30,0.0,0.0,
4,1035-12A01CA30,0.0,0.0,
5,1035-12A01CA30,1.0,1.0,MA-1035-12A01CA30
6,1035-12A01CA30,1.0,1,PA-1035-12A01CA30
1,1035-12A02AA30,0.0,0.0,
2,1035-12A02AA30,0.0,0.0,
3,1035-12A02AA30,0.0,0.0,
4,1035-12A02AA30,0.0,0.0,
5,1035-12A02AA30,1.0,1.0,MA-1035-12A02AA30
6,1035-12A02AA30,1.0,1,PA-1035-12A02AA30
1,1044-439AB,0.0,0.0,
2,1044-439AB,0.0,0.0,
3,1044-439AB,0.0,0.0,
4,1044-439AB,0.0,0.0,
5,1044-439AB,1.0,1.0,MA-1044-439AB
6,1044-439AB,1.0,1,MC-1044-439AB
1,1044-442AA,0.0,0.0,
2,1044-442AA,0.0,0.0,
3,1044-442AA,0.0,0.0,
4,1044-442AA,0.0,0.0,
5,1044-442AA,1.0,1.0,MA-1044-442AA
6,1044-442AA,1.0,1,MC-1044-442AA
1,1044-449AC,0.0,0.0,
2,1044-449AC,0.0,0.0,
3,1044-449AC,0.0,0.0,
4,1044-449AC,0.0,0.0,
5,1044-449AC,1.0,1.0,MA-1044-449AC
6,1044-449AC,1.0,1,PA-1044-449AC
1,1045-307AA,0.0,0.0,
2,1045-307AA,0.0,0.0,
3,1045-307AA,0.0,0.0,
4,1045-307AA,0.0,0.0,
5,1045-307AA,1.0,1.0,MA-1045-307AA
6,1045-307AA,1.0,1,PA-1045-307AA
1,1045-432AA,0.0,0.0,
2,1045-432AA,0.0,0.0,
3,1045-432AA,0.0,0.0,
4,1045-432AA,0.0,0.0,
5,1045-432AA,1.0,1.0,MA-1045-432AA
6,1045-432AA,1.0,1,PL-1045-432AA
1,1045-437AA,0.0,0.0,
2,1045-437AA,0.0,0.0,
3,1045-437AA,0.0,0.0,
4,1045-437AA,0.0,0.0,
5,1045-437AA,1.0,1.0,MA-1045-437AA
6,1045-437AA,1.0,1,PL-1045-437AA
1,1045-453AA,0.0,0.0,
2,1045-453AA,0.0,0.0,
3,1045-453AA,0.0,0.0,
4,1045-453AA,0.0,0.0,
5,1045-453AA,1.0,1.0,MA-1045-453AA
6,1045-453AA,1.0,1,PA-1045-453AA
1,1045-455AA,0.0,0.0,
2,1045-455AA,0.0,0.0,
3,1045-455AA,0.0,0.0,
4,1045-455AA,0.0,0.0,
5,1045-455AA,1.0,1.0,MA-1045-455AA
6,1045-455AA,1.0,1,PL-1045-455AA
1,1045-460AA,0.0,0.0,
2,1045-460AA,0.0,0.0,
3,1045-460AA,0.0,0.0,
4,1045-460AA,0.0,0.0,
5,1045-460AA,1.0,1.0,MA-1045-460AA
6,1045-460AA,1.0,1,PL-1045-460AA
1,1045-463AA,0.0,0.0,
2,1045-463AA,0.0,0.0,
3,1045-463AA,0.0,0.0,
4,1045-463AA,0.0,0.0,
5,1045-463AA,1.0,1.0,MA-1045-463AA
6,1045-463AA,1.0,1,PL-1045-463AA
1,1051-12A01AA38,0.0,0.0,
2,1051-12A01AA38,0.0,0.0,
3,1051-12A01AA38,0.0,0.0,
4,1051-12A01AA38,0.0,0.0,
5,1051-12A01AA38,1.0,1.0,MA-1051-12A01AA38
6,1051-12A01AA38,1.0,1,PA-1051-12A01AA38
1,1051-12A01BA38,0.0,0.0,
2,1051-12A01BA38,0.0,0.0,
3,1051-12A01BA38,0.0,0.0,
4,1051-12A01BA38,0.0,0.0,
5,1051-12A01BA38,1.0,1.0,MA-1051-12A01BA38
6,1051-12A01BA38,1.0,1,PA-1051-12A01BA38
1,1051-12A01CA30,0.0,0.0,
2,1051-12A01CA30,0.0,0.0,
3,1051-12A01CA30,0.0,0.0,
4,1051-12A01CA30,0.0,0.0,
5,1051-12A01CA30,1.0,1.0,MA-1051-12A01CA30
6,1051-12A01CA30,1.0,1,PA-1051-12A01CA30
1,1051-12A01CA38,0.0,0.0,
2,1051-12A01CA38,0.0,0.0,
3,1051-12A01CA38,0.0,0.0,
4,1051-12A01CA38,0.0,0.0,
5,1051-12A01CA38,1.0,1.0,MA-1051-12A01CA38
6,1051-12A01CA38,1.0,1,PA-1051-12A01CA38
1,1051-12T1238,0.0,0.0,
2,1051-12T1238,0.0,0.0,
3,1051-12T1238,0.0,0.0,
4,1051-12T1238,0.0,0.0,
5,1051-12T1238,1.0,1.0,MA-1051-12T1238
6,1051-12T1238,1.0,1,PA-1051-12T1238
1,105-12A01AB48,0.0,0.0,
2,105-12A01AB48,0.0,0.0,
3,105-12A01AB48,0.0,0.0,
4,105-12A01AB48,0.0,0.0,
5,105-12A01AB48,1.0,1.0,MA-105-12A01AB48
6,105-12A01AB48,1.0,1,PA-105-12A01AB48
1,105-201AA56,0.0,0.0,
2,105-201AA56,0.0,0.0,
3,105-201AA56,0.0,0.0,
4,105-201AA56,1.0,1.0,MA-105-201BA-ROLL
5,105-201AA56,1.0,1.0,L-105-201AA56
6,105-201AA56,1.0,1,AO-105-201AA56
1,105-201BA1333,0.0,0.0,
2,105-201BA1333,0.0,0.0,
3,105-201BA1333,0.0,0.0,
4,105-201BA1333,1.0,1.0,MA-1331-201HA2DA4HA-ROLL
5,105-201BA1333,1.0,1.0,L-105-201BA1333
6,105-201BA1333,1.0,1,AO-105-201BA1333
1,105-201BA1531,0.0,0.0,
2,105-201BA1531,0.0,0.0,
3,105-201BA1531,0.0,0.0,
4,105-201BA1531,1.0,1.0,MA-1331-201HA2DA4HA-ROLL
5,105-201BA1531,1.0,1.0,L-105-201BA1531
6,105-201BA1531,1.0,1,AO-105-201BA1531
1,105-201BA2000,0.0,0.0,
2,105-201BA2000,0.0,0.0,
3,105-201BA2000,0.0,0.0,
4,105-201BA2000,1.0,1.0,MA-105-201BA-ROLL
5,105-201BA2000,1.0,1.0,L-105-201BA2000
6,105-201BA2000,1.0,1,AO-105-201BA2000
1,105-202AB2300,0.0,0.0,
2,105-202AB2300,0.0,0.0,
