,完成部番,単位数分子1,単位数分母1,前工程1,単位数分子2,単位数分母2,前工程2,単位数分子3,単位数分母3,前工程3,単位数分子4,単位数分母4,前工程4,単位数分子5,単位数分母5,前工程5,単位数分子6,単位数分母6,前工程6,単位数分子7,単位数分母7,前工程7,単位数分子8,単位数分母8,前工程8,単位数分子9,単位数分母9,前工程9,単位数分子10,単位数分母10,前工程10,作成者,作成日,更新者,更新日,理由,更新日,理由,,
C,3240-512AA30-M1-XDF-TEMP,1,1,SKD11029082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3242-611AB30-M1,1,1,SKD6E4040,86,1000,SKD11040065,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3323-511AA26-M1,1,1,SKD6G2525,35,1000,SKD11025067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3323-512AA26-M1,1,1,SKD7B3228,63,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3323-513AA26-M1,1,1,SKD7B3245,85,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3323-514AA26-M1,1,1,SKD7B3245,85,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3323-541AA26-M1,1,1,SKD6G27115,171,1000,SKD11027067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3323-611AA26-M1,1,1,SKD6G4754,140,1000,SKD11047067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3325-512AA30-M1,1,1,SKD7B3228,63,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3504-631AD26-M1,1,1,SKD6G2582,113,1000,SKD11025067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3504-641AC26-M1,1,1,SKD6G2590,124,1000,SKD11025067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,352B-513AB33-M1,1,1,SKD6G2745,67,1000,SKD11027067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,352B-513AB33-M1-MITU,1,1,SKD6G2745,67,1000,SKD11027067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,352B-513AB33-M1-SPOT,1,1,SKD6G2745,67,1000,SKD11027067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,352B-514AB33-M1-MITU,1,1,SKD6G3540,77,1000,SKD11035067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,352B-514AB33-M1-SPOT,1,1,SKD6G3540,77,1000,SKD11035067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,352B-518AB33-M1,1,1,SKD6G3527,52,1000,SKD11035067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3538-522AA34-M1,1,1,SKD7Z3035,61,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3538-523AA34-M1,1,1,SKD7Z3035,61,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3540-514AA34-M1,1,1,SKD7B3245,85,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3540-569AA34-M1,1,1,SKD9Z3530,78,1000,SKD11035090,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3540-569BA34-M1,1,1,SKD9Z3530,78,1000,SKD11035090,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3540-611AA34-M1,1,1,SKD8B4052,140,1000,SKD11040082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3541-511BA30-M1,1,1,SKD6G2515,21,1000,SKD11025067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3541-512AA34-M1,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-511AA30-M1,1,1,SKD6G2723,35,1000,SKD11027067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-511AA30-M1-TEMP,1,1,SKD6G2723,35,1000,SKD11027067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-511AA34-M1,1,1,SKD6G2723,35,1000,SKD11027067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-511AA34-M1-XDF,1,1,SKD6G2723,35,1000,SKD11027067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-512AA-M1,1,1,SKD103214,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-512CA-M1,1,1,SKD103214,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-513AA-M1,1,1,SKD6G2715,22,1000,SKD11027067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-514AA30-M1,1,1,SKD7B3228,63,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-514AA34-M1,1,1,SKD7Z3030,52,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-514AA34-M1-XDF,1,1,SKD7Z3030,52,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-515AA30-M1,1,1,SKD7B3235,67,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-515AA34-M1,1,1,SKD7Z3035,61,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-515AA34-M1-XDF,1,1,SKD7Z3035,61,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-517AA30-M1,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-517AA34-M1,1,1,SKD7Z3037,64,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-517AA34-M1-XDF,1,1,SKD7Z3037,64,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-518AA30-M1,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-518AA34-M1,1,1,SKD7Z3037,64,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-518AA34-M1-XDF,1,1,SKD7Z3037,64,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-519AA30-M1,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-519AA34-M1,1,1,SKD7Z3037,64,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-519AA34-M1-XDF,1,1,SKD7Z3037,64,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-520AA30-M1,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-520AA34-M1,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-520AA34-M1-XDF,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-521AA30-M1,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-521AA34-M1,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-521AA34-M1-XDF,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-522AA30-M1,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-522AA34-M1,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-522AA34-M1-XDF,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-523AA30-M1,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-524AA30-M1,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-525AA30-M1,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-591AA30-M1,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-592AA30-M1,1,1,SKD8B4052,140,1000,SKD11040082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-593AA30-M1,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-611AA30-M1,1,1,SKD105044,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-612AA30-M1,1,1,SKD105020,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-613AA30-M1,1,1,SKD105016,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-614AA30-M1,1,1,SKD105038,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-614BA30-M1,1,1,SKD105038,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-615AA30-M1,1,1,SKD105025,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-615AA34-M1,1,1,SKD105022,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3554-616AA30-M1,1,1,SKD105046,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3649-512AB34-M1,1,1,SKD7Z3040,69,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3650-505AA34-M1,1,1,SKD5Z1258,30,1000,SKD11012050,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3650-512AA34-M1,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3650-512AB30-M1,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3650-512AB34-M1,1,1,SKD7B3240,76,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3650-513AA34-M1,1,1,SKD7B3254,101,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3650-513AB26-M1,1,1,SKD7B3254,101,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3650-513AB30-M1,1,1,SKD7B3260,114,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3650-514AA34-M1,1,1,SKD7B3254,101,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3650-514AB26-M1,1,1,SKD7B3254,101,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3650-514AB30-M1,1,1,SKD7B3254,101,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3651-512AA34-M1,1,1,SKD7B3250,95,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3651-512AB30-M1,1,1,SKD7B3250,95,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3652-569AB30-M1,1,1,SKD9Z3530,78,1000,SKD11035090,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3652-569BA30-M1,1,1,SKD9Z3530,78,1000,SKD11035090,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3653-512AB34-M1,1,1,SKD7Z3045,78,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-511AA30-M1,1,1,SKD6G3527,52,1000,SKD11035067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-512AA30-M1,1,1,SKD7B3235,67,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-513AA30-M1,1,1,SKD8B4048,130,1000,SKD11040082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-516AA30-M1,1,1,SKD8B4058,158,1000,SKD11040082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-517AA30-M1,1,1,SKD8B4052,140,1000,SKD11040082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-518AA30-M1,1,1,SKD8B4058,158,1000,SKD11040082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-519AA30-M1,1,1,SKD8B4048,130,1000,SKD11040082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-522AA30-M1,1,1,SKD8B4058,158,1000,SKD11040082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-524AA30-M1,1,1,SKD8B4058,158,1000,SKD11040082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-525AA30-M1,1,1,SKD8B4052,140,1000,SKD11040082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-566AA30-M1,1,1,SKD8E3038,80,1000,SKD11030085,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-566CA30-M1,1,1,SKD8E3038,80,1000,SKD11030085,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-569AA30-M1,1,1,SKD9Z3540,104,1000,SKD11035090,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-569AA30-M1-TEMP,1,1,SKD9Z3540,104,1000,SKD11035090,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-570AA30-M1,1,1,SKD8E3038,80,1000,SKD11030085,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-570AA30-M1-TEMP,1,1,SKD8E3038,80,1000,SKD11030085,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-570BA30-M1,1,1,SKD8B2135,50,1000,SKD11021082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-591AA30-M1,1,1,SKD8B4052,140,1000,SKD11040082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-592AA30-M1,1,1,SKD8B4052,140,1000,SKD11040082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-593AA30-M1,1,1,SKD8B4052,140,1000,SKD11040082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-611AA30-M1,1,1,SKD6G4775,194,1000,SKD11047067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3656-612AA30-M1,1,1,SKD6G4758,150,1000,SKD11047067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3707-MB1AA44,1,1,SKD5E3550,79,1000,SKD11035055,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3707-MB2AA44,1,1,SKD5E3550,79,1000,SKD11035055,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3707-MW1AA44,1,1,SKD7Z3038,66,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3707-MW2AA44,1,1,SKD7B3250,95,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3707-MW3AA44,1,1,SKD7Z3034,59,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3707-MX1AA44,1,1,SKD7Z3037,64,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3707-MX2AA44,1,1,SKD7B3050,89,1000,SKD11030072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3707-MX3AA44,1,1,SKD7Z3034,59,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3707-MY1AA44,1,1,SKD6E3540,87,1000,SKD11035065,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3707-MY2AA34,1,1,SKD7Z3034,59,1000,SKD11030070,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3707-MY2AA44,1,1,SKD7B3250,95,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3707-MY3AA44,1,1,SKD6E3536,83,1000,SKD11035065,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3906-512AA20-M1,1,1,SKD7B3250,95,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3922-511AA26-M1,1,1,SKD7B3235,67,1000,SKD11032072,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3922-511AA36-M1,1,1,SKD5E3536,57,1000,SKD11035055,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FA-DC1B,1,1,3FA-MC1B,1,1,SKD5E2235,35,1000,SKD11022055,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FA-DX7AA30,1,1,3FA-MY1,1,1,SKD6G2530,42,1000,SKD11025067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,柳,20161221,黒皮素材のｻｲｽﾞ6G2230-->6G2530へ変更,,,,
C,3FA-DY1,1,1,3FA-MY1,1,1,SKD6G2530,42,1000,SKD11025067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,柳,20161221,黒皮素材のｻｲｽﾞ6G2230-->6G2530へ変更,,,,
C,3FA-DY113,1,1,3FA-MY113,1,1,SKD6G2532,45,1000,SKD11025067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FA-DY115,1,1,3FA-MY115,1,1,SKD6G2532,45,1000,SKD11025067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FA-DY117,1,1,3FA-MY117,1,1,SKD6G2532,45,1000,SKD11025067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FA-DY122,1,1,3FA-MY122,1,1,SKD6G2230,36,1000,SKD11022067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FA-DY138,1,1,3FA-MY138,1,1,SKD6G2230,36,1000,SKD11022067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FA-DY142,1,1,3FA-MY142,1,1,SKD6G2230,36,1000,SKD11022067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FA-DY3,1,1,3FA-MY3,1,1,SKD8B2130,43,1000,SKD11021082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FA-DY315,1,1,3FA-MY315,1,1,SKD8B2130,43,1000,SKD11021082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FA-DY317,1,1,3FA-MY317,1,1,SKD8B2135,50,1000,SKD11021082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FA-DY322,1,1,3FA-MY322,1,1,SKD8B2130,43,1000,SKD11021082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FA-DY342,1,1,3FA-MY342,1,1,SKD8B2130,43,1000,SKD11021082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FA-DY9,1,1,3FA-MY9,1,1,SKD8B2144,63,1000,SKD11021082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FA-DY942,1,1,3FA-MY942,1,1,S8E3245,80,1000,SUJ3032085,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FA-MB1S2,1,1,SKD5Z2235,40,1000,SKD11022050,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FA-MX7AA30,1,1,SKD6G2230,36,1000,SKD11022067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FA-MY338,1,1,SKD8B2130,43,1000,SKD11021082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FAR-DB130,1,1,3FAR-MB130,1,1,SKD6G2532,45,1000,SKD11025067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FAR-DB3,1,1,3FAR-MB3,1,1,SKD6G2248,59,1000,SKD11022067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FAR-DY130,1,1,3FAR-MY130,1,1,SKD6G2230,36,1000,SKD11022067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FAR-DY330,1,1,3FAR-MY330,1,1,SKD8B2130,43,1000,SKD11021082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FAR-DY5,1,1,3FAR-MY5,1,1,SKD8B2144,63,1000,SKD11021082,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FWS-DI130,1,1,3FWS-MI130,1,1,SKD6G5052,143,1000,SKD11050067,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
C,3FWS-DI134,1,1,SKD105055,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,システム,20150904,,,,,,,
