ID,SKDK,KUMITATENO,MODEL,INCH,GAUGE,SETU_F,KOSUU,SEISANJI,KUMIKAISHI,KUMIKAISHI_DATE,CAT2,TUKI,KumitatenoLen,TYPE,KUMITATENO_Job,JOB_1_0,JOB_1,JOB_2_0,JOB_2,JOB_3_0,JOB_3,JOB_4_0,JOB_4,JOB_5_0,JOB_5,JOB_6_0,JOB_6,JOB_7_0,JOB_7,JOB_8_0,JOB_8,DENPYONO
1,DK,K004,OD6B-M-8ERS,30.0,24,478-409AA30,1,25102,20250918,2025-09-19 00:00:00,D409,2510,4,478,K004,2025-09-12 00:00:00,2025-09-05 00:00:00,2025-09-12 00:00:00,2025-09-08 00:00:00,2025-09-16 00:00:00,2025-09-09 00:00:00,,,2025-09-17 00:00:00,2025-09-16 00:00:00,2025-09-18 00:00:00,2025-09-16 00:00:00,2025-09-18 00:00:00,2025-09-16 00:00:00,,,F000121866
10,DK,K013,OD6B-M-8ERS,30.0,24,478-409AA30,1,25103,20250924,2025-09-25 00:00:00,D409,2510,4,478,K013,2025-09-18 00:00:00,2025-09-12 00:00:00,2025-09-18 00:00:00,2025-09-16 00:00:00,2025-09-19 00:00:00,2025-09-16 00:00:00,,,2025-09-22 00:00:00,2025-09-17 00:00:00,2025-09-24 00:00:00,2025-09-18 00:00:00,2025-09-24 00:00:00,2025-09-20 00:00:00,,,F000122282
11,DK,K014,OD6B-M-8ERS,30.0,24,478-409AA30,1,25104,20250926,2025-09-29 00:00:00,D409,2510,4,478,K014,2025-09-22 00:00:00,2025-09-11 00:00:00,2025-09-22 00:00:00,2025-09-11 00:00:00,2025-09-24 00:00:00,2025-09-12 00:00:00,,,2025-09-25 00:00:00,2025-09-18 00:00:00,2025-09-26 00:00:00,2025-09-19 00:00:00,2025-09-26 00:00:00,2025-09-22 00:00:00,,,F000122312
12,DK,K015,OD6B-M-8ERS,30.0,24,478-409AA30,1,25104,20250926,2025-09-29 00:00:00,D409,2510,4,478,K015,2025-09-22 00:00:00,2025-09-19 00:00:00,2025-09-22 00:00:00,2025-09-19 00:00:00,2025-09-24 00:00:00,2025-09-19 00:00:00,,,2025-09-25 00:00:00,2025-09-22 00:00:00,2025-09-26 00:00:00,2025-09-22 00:00:00,2025-09-26 00:00:00,2025-09-22 00:00:00,,,F000122342
13,DK,K016,OD6B-M-8ERS,30.0,24,478-409AA30,1,25104,20250926,2025-09-29 00:00:00,D409,2510,4,478,K016,2025-09-22 00:00:00,2025-09-18 00:00:00,2025-09-22 00:00:00,2025-09-19 00:00:00,2025-09-24 00:00:00,2025-09-19 00:00:00,,,2025-09-25 00:00:00,2025-09-19 00:00:00,2025-09-26 00:00:00,2025-09-20 00:00:00,2025-09-26 00:00:00,2025-09-22 00:00:00,,,F000122372
14,DK,K017,OD6B-M-8ERS,30.0,24,478-409AA30,1,25104,20250926,2025-09-29 00:00:00,D409,2510,4,478,K017,2025-09-22 00:00:00,2025-09-18 00:00:00,2025-09-22 00:00:00,2025-09-19 00:00:00,2025-09-24 00:00:00,2025-09-22 00:00:00,,,2025-09-25 00:00:00,2025-09-22 00:00:00,2025-09-26 00:00:00,2025-09-22 00:00:00,2025-09-26 00:00:00,2025-09-24 00:00:00,,,F000122402
15,DK,K018,OD6B-M-8ERS,30.0,24,478-409AA30,1,25104,20250926,2025-09-29 00:00:00,D409,2510,4,478,K018,2025-09-22 00:00:00,2025-09-16 00:00:00,2025-09-22 00:00:00,2025-09-17 00:00:00,2025-09-24 00:00:00,2025-09-17 00:00:00,,,2025-09-25 00:00:00,2025-09-18 00:00:00,2025-09-26 00:00:00,2025-09-20 00:00:00,2025-09-26 00:00:00,2025-09-22 00:00:00,,,F000122432
154,DK,K004,OD6B-M-8ERS,30.0,24,78-405A30,1,25102,20250918,2025-09-19 00:00:00,D405,2510,4,78,K004,2025-09-12 00:00:00,2025-09-05 00:00:00,2025-09-12 00:00:00,2025-09-08 00:00:00,2025-09-16 00:00:00,2025-09-08 00:00:00,,,2025-09-17 00:00:00,2025-09-16 00:00:00,2025-09-18 00:00:00,2025-09-16 00:00:00,2025-09-18 00:00:00,2025-09-17 00:00:00,,,F000121849
155,DK,K005,OD6B-M-8ERS,30.0,24,78-405A30,1,25102,20250918,2025-09-19 00:00:00,D405,2510,4,78,K005,2025-09-12 00:00:00,2025-09-09 00:00:00,2025-09-12 00:00:00,2025-09-09 00:00:00,2025-09-16 00:00:00,2025-09-09 00:00:00,,,2025-09-17 00:00:00,2025-09-17 00:00:00,2025-09-18 00:00:00,2025-09-17 00:00:00,2025-09-18 00:00:00,2025-09-19 00:00:00,,,F000121879
156,DK,K006,OD6B-M-8ERS,30.0,24,78-405A30,1,25102,20250918,2025-09-19 00:00:00,D405,2510,4,78,K006,2025-09-12 00:00:00,2025-09-08 00:00:00,2025-09-12 00:00:00,2025-09-09 00:00:00,2025-09-16 00:00:00,2025-09-10 00:00:00,,,2025-09-17 00:00:00,2025-09-17 00:00:00,2025-09-18 00:00:00,2025-09-17 00:00:00,2025-09-18 00:00:00,2025-09-19 00:00:00,,,F000121909
157,DK,K007,OD6B-M-8ERS,30.0,24,78-405A30,1,25102,20250918,2025-09-19 00:00:00,D405,2510,4,78,K007,2025-09-12 00:00:00,2025-09-08 00:00:00,2025-09-12 00:00:00,2025-09-08 00:00:00,2025-09-16 00:00:00,2025-09-09 00:00:00,,,2025-09-17 00:00:00,2025-09-16 00:00:00,2025-09-18 00:00:00,2025-09-16 00:00:00,2025-09-18 00:00:00,2025-09-17 00:00:00,,,F000121939
158,DK,K008,OD6B-M-8ERS,30.0,24,78-405A30,1,25102,20250918,2025-09-19 00:00:00,D405,2510,4,78,K008,2025-09-12 00:00:00,2025-09-08 00:00:00,2025-09-12 00:00:00,2025-09-09 00:00:00,2025-09-16 00:00:00,2025-09-10 00:00:00,,,2025-09-17 00:00:00,2025-09-17 00:00:00,2025-09-18 00:00:00,2025-09-17 00:00:00,2025-09-18 00:00:00,2025-09-17 00:00:00,,,F000121969
159,DK,K009,OD6B-M-8ERS,30.0,24,78-405A30,1,25103,20250924,2025-09-25 00:00:00,D405,2510,4,78,K009,2025-09-18 00:00:00,2025-09-09 00:00:00,2025-09-18 00:00:00,2025-09-10 00:00:00,2025-09-19 00:00:00,2025-09-10 00:00:00,,,2025-09-22 00:00:00,2025-09-18 00:00:00,2025-09-24 00:00:00,2025-09-18 00:00:00,2025-09-24 00:00:00,2025-09-19 00:00:00,,,F000122145
16,DK,K019,OD6B-M-8ERS,30.0,24,478-409AA30,1,25105,20251001,2025-10-02 00:00:00,D409,2510,4,478,K019,2025-09-26 00:00:00,2025-09-12 00:00:00,2025-09-26 00:00:00,2025-09-16 00:00:00,2025-09-29 00:00:00,2025-09-16 00:00:00,,,2025-09-30 00:00:00,2025-09-18 00:00:00,2025-10-01 00:00:00,2025-09-22 00:00:00,2025-10-01 00:00:00,2025-09-22 00:00:00,,,F000122462
160,DK,K010,OD6B-M-8ERS,30.0,24,78-405A30,1,25103,20250924,2025-09-25 00:00:00,D405,2510,4,78,K010,2025-09-18 00:00:00,2025-09-05 00:00:00,2025-09-18 00:00:00,2025-09-10 00:00:00,2025-09-19 00:00:00,2025-09-11 00:00:00,,,2025-09-22 00:00:00,2025-09-18 00:00:00,2025-09-24 00:00:00,2025-09-18 00:00:00,2025-09-24 00:00:00,2025-09-19 00:00:00,,,F000122175
161,DK,K011,OD6B-M-8ERS,30.0,24,78-405A30,1,25103,20250924,2025-09-25 00:00:00,D405,2510,4,78,K011,2025-09-18 00:00:00,2025-09-08 00:00:00,2025-09-18 00:00:00,2025-09-09 00:00:00,2025-09-19 00:00:00,2025-09-10 00:00:00,,,2025-09-22 00:00:00,2025-09-18 00:00:00,2025-09-24 00:00:00,2025-09-19 00:00:00,2025-09-24 00:00:00,2025-09-19 00:00:00,,,F000122205
162,DK,K012,OD6B-M-8ERS,30.0,24,78-405A30,1,25103,20250924,2025-09-25 00:00:00,D405,2510,4,78,K012,2025-09-18 00:00:00,2025-09-09 00:00:00,2025-09-18 00:00:00,2025-09-10 00:00:00,2025-09-19 00:00:00,2025-09-11 00:00:00,,,2025-09-22 00:00:00,2025-09-18 00:00:00,2025-09-24 00:00:00,2025-09-19 00:00:00,2025-09-24 00:00:00,2025-09-19 00:00:00,,,F000122235
163,DK,K013,OD6B-M-8ERS,30.0,24,78-405A30,1,25103,20250924,2025-09-25 00:00:00,D405,2510,4,78,K013,2025-09-18 00:00:00,2025-09-09 00:00:00,2025-09-18 00:00:00,2025-09-10 00:00:00,2025-09-19 00:00:00,2025-09-11 00:00:00,,,2025-09-22 00:00:00,2025-09-18 00:00:00,2025-09-24 00:00:00,2025-09-18 00:00:00,2025-09-24 00:00:00,2025-09-19 00:00:00,,,F000122265
164,DK,K014,OD6B-M-8ERS,30.0,24,78-405A30,1,25104,20250926,2025-09-29 00:00:00,D405,2510,4,78,K014,2025-09-22 00:00:00,2025-09-11 00:00:00,2025-09-22 00:00:00,2025-09-11 00:00:00,2025-09-24 00:00:00,2025-09-12 00:00:00,,,2025-09-25 00:00:00,2025-09-19 00:00:00,2025-09-26 00:00:00,2025-09-20 00:00:00,2025-09-26 00:00:00,2025-09-22 00:00:00,,,F000122295
165,DK,K015,OD6B-M-8ERS,30.0,24,78-405A30,1,25104,20250926,2025-09-29 00:00:00,D405,2510,4,78,K015,2025-09-22 00:00:00,2025-09-11 00:00:00,2025-09-22 00:00:00,2025-09-11 00:00:00,2025-09-24 00:00:00,2025-09-12 00:00:00,,,2025-09-25 00:00:00,2025-09-19 00:00:00,2025-09-26 00:00:00,2025-09-19 00:00:00,2025-09-26 00:00:00,2025-09-22 00:00:00,,,F000122325
166,DK,K016,OD6B-M-8ERS,30.0,24,78-405A30,1,25104,20250926,2025-09-29 00:00:00,D405,2510,4,78,K016,2025-09-22 00:00:00,2025-09-11 00:00:00,2025-09-22 00:00:00,2025-09-11 00:00:00,2025-09-24 00:00:00,2025-09-12 00:00:00,,,2025-09-25 00:00:00,2025-09-19 00:00:00,2025-09-26 00:00:00,2025-09-19 00:00:00,2025-09-26 00:00:00,2025-09-22 00:00:00,,,F000122355
167,DK,K017,OD6B-M-8ERS,30.0,24,78-405A30,1,25104,20250926,2025-09-29 00:00:00,D405,2510,4,78,K017,2025-09-22 00:00:00,2025-09-18 00:00:00,2025-09-22 00:00:00,2025-09-22 00:00:00,2025-09-24 00:00:00,2025-09-22 00:00:00,,,2025-09-25 00:00:00,2025-09-22 00:00:00,2025-09-26 00:00:00,2025-09-22 00:00:00,2025-09-26 00:00:00,2025-09-24 00:00:00,,,F000122385
168,DK,K018,OD6B-M-8ERS,30.0,24,78-405A30,1,25104,20250926,2025-09-29 00:00:00,D405,2510,4,78,K018,2025-09-22 00:00:00,2025-09-16 00:00:00,2025-09-22 00:00:00,2025-09-17 00:00:00,2025-09-24 00:00:00,2025-09-17 00:00:00,,,2025-09-25 00:00:00,2025-09-19 00:00:00,2025-09-26 00:00:00,2025-09-20 00:00:00,2025-09-26 00:00:00,2025-09-22 00:00:00,,,F000122415
169,DK,K019,OD6B-M-8ERS,30.0,24,78-405A30,1,25105,20251001,2025-10-02 00:00:00,D405,2510,4,78,K019,2025-09-26 00:00:00,2025-09-12 00:00:00,2025-09-26 00:00:00,2025-09-16 00:00:00,2025-09-29 00:00:00,2025-09-16 00:00:00,,,2025-09-30 00:00:00,2025-09-22 00:00:00,2025-10-01 00:00:00,2025-09-22 00:00:00,2025-10-01 00:00:00,2025-09-22 00:00:00,,,F000122445
17,DK,K020,OD6B-M-8ERS,30.0,24,478-409AA30,1,25105,20251001,2025-10-02 00:00:00,D409,2510,4,478,K020,2025-09-26 00:00:00,2025-09-12 00:00:00,2025-09-26 00:00:00,2025-09-12 00:00:00,2025-09-29 00:00:00,2025-09-16 00:00:00,,,2025-09-30 00:00:00,2025-09-18 00:00:00,2025-10-01 00:00:00,2025-09-19 00:00:00,2025-10-01 00:00:00,2025-09-22 00:00:00,,,F000122492
170,DK,K020,OD6B-M-8ERS,30.0,24,78-405A30,1,25105,20251001,2025-10-02 00:00:00,D405,2510,4,78,K020,2025-09-26 00:00:00,2025-09-11 00:00:00,2025-09-26 00:00:00,2025-09-12 00:00:00,2025-09-29 00:00:00,2025-09-16 00:00:00,,,2025-09-30 00:00:00,2025-09-22 00:00:00,2025-10-01 00:00:00,2025-09-22 00:00:00,2025-10-01 00:00:00,2025-09-24 00:00:00,,,F000122475
171,DK,K021,OD6B-M-8ERS,30.0,24,78-405A30,1,25105,20251001,2025-10-02 00:00:00,D405,2510,4,78,K021,2025-09-26 00:00:00,2025-09-16 00:00:00,2025-09-26 00:00:00,2025-09-17 00:00:00,2025-09-29 00:00:00,2025-09-17 00:00:00,,,2025-09-30 00:00:00,2025-09-19 00:00:00,2025-10-01 00:00:00,2025-09-20 00:00:00,2025-10-01 00:00:00,2025-09-22 00:00:00,,,F000122505
172,DK,K022,OD6B-M-8ERS,30.0,24,78-405A30,1,25105,20251001,2025-10-02 00:00:00,D405,2510,4,78,K022,2025-09-26 00:00:00,2025-09-17 00:00:00,2025-09-26 00:00:00,2025-09-17 00:00:00,2025-09-29 00:00:00,2025-09-18 00:00:00,,,2025-09-30 00:00:00,2025-09-19 00:00:00,2025-10-01 00:00:00,2025-09-20 00:00:00,2025-10-01 00:00:00,2025-09-22 00:00:00,,,F000122535
173,DK,K023,OD6B-M-8ERS,30.0,24,78-405A30,1,25105,20251001,2025-10-02 00:00:00,D405,2510,4,78,K023,2025-09-26 00:00:00,2025-09-24 00:00:00,2025-09-26 00:00:00,2025-09-19 00:00:00,2025-09-29 00:00:00,2025-09-22 00:00:00,,,2025-09-30 00:00:00,2025-09-24 00:00:00,2025-10-01 00:00:00,2025-09-24 00:00:00,2025-10-01 00:00:00,2025-09-25 00:00:00,,,F000122565
174,DK,K034,M-9ME22,30.0,28,78-405A30,1,25106,20251006,2025-10-07 00:00:00,D405,2510,4,78,K034,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-02 00:00:00,2025-10-02 00:00:00,,,2025-10-03 00:00:00,2025-10-02 00:00:00,2025-10-06 00:00:00,2025-10-02 00:00:00,2025-10-06 00:00:00,2025-10-03 00:00:00,,,F000123015
175,DK,K035,M-9ME22,30.0,28,78-405A30,1,25106,20251006,2025-10-07 00:00:00,D405,2510,4,78,K035,2025-10-01 00:00:00,2025-09-25 00:00:00,2025-10-01 00:00:00,2025-09-26 00:00:00,2025-10-02 00:00:00,2025-09-29 00:00:00,,,2025-10-03 00:00:00,2025-09-29 00:00:00,2025-10-06 00:00:00,2025-09-30 00:00:00,2025-10-06 00:00:00,2025-09-30 00:00:00,,,F000123023
176,DK,K036,M-9ME22,30.0,28,78-405A30,1,25106,20251006,2025-10-07 00:00:00,D405,2510,4,78,K036,2025-10-01 00:00:00,2025-09-25 00:00:00,2025-10-01 00:00:00,2025-09-26 00:00:00,2025-10-02 00:00:00,2025-09-29 00:00:00,,,2025-10-03 00:00:00,2025-09-30 00:00:00,2025-10-06 00:00:00,2025-09-30 00:00:00,2025-10-06 00:00:00,2025-09-30 00:00:00,,,F000123031
177,DK,K037,M-9ME22,30.0,28,78-405A30,1,25106,20251006,2025-10-07 00:00:00,D405,2510,4,78,K037,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-10-01 00:00:00,2025-09-30 00:00:00,2025-10-02 00:00:00,2025-10-01 00:00:00,,,2025-10-03 00:00:00,2025-10-01 00:00:00,2025-10-06 00:00:00,2025-10-02 00:00:00,2025-10-06 00:00:00,2025-10-02 00:00:00,,,F000123039
178,DK,K038,M-9ME22,30.0,28,78-405A30,1,25106,20251006,2025-10-07 00:00:00,D405,2510,4,78,K038,2025-10-01 00:00:00,2025-09-30 00:00:00,2025-10-01 00:00:00,2025-09-30 00:00:00,2025-10-02 00:00:00,2025-10-01 00:00:00,,,2025-10-03 00:00:00,2025-10-01 00:00:00,2025-10-06 00:00:00,2025-10-01 00:00:00,2025-10-06 00:00:00,2025-10-02 00:00:00,,,F000123047
179,DK,K039,M-9ME22,30.0,28,78-405A30,1,25107,20251009,2025-10-10 00:00:00,D405,2510,4,78,K039,2025-10-06 00:00:00,2025-10-02 00:00:00,2025-10-06 00:00:00,2025-10-02 00:00:00,2025-10-07 00:00:00,2025-10-02 00:00:00,,,2025-10-08 00:00:00,2025-10-03 00:00:00,2025-10-09 00:00:00,2025-10-03 00:00:00,2025-10-09 00:00:00,2025-10-06 00:00:00,,,F000123055
18,DK,K021,OD6B-M-8ERS,30.0,24,478-409AA30,1,25105,20251001,2025-10-02 00:00:00,D409,2510,4,478,K021,2025-09-26 00:00:00,2025-09-17 00:00:00,2025-09-26 00:00:00,2025-09-17 00:00:00,2025-09-29 00:00:00,2025-09-18 00:00:00,,,2025-09-30 00:00:00,2025-09-19 00:00:00,2025-10-01 00:00:00,2025-09-19 00:00:00,2025-10-01 00:00:00,2025-09-22 00:00:00,,,F000122522
180,DK,K040,M-9ME22,30.0,28,78-405A30,1,25107,20251009,2025-10-10 00:00:00,D405,2510,4,78,K040,2025-10-06 00:00:00,2025-10-01 00:00:00,2025-10-06 00:00:00,2025-10-02 00:00:00,2025-10-07 00:00:00,2025-10-03 00:00:00,,,2025-10-08 00:00:00,2025-10-03 00:00:00,2025-10-09 00:00:00,2025-10-03 00:00:00,2025-10-09 00:00:00,2025-10-06 00:00:00,,,F000123063
181,DK,K041,M-9ME22,30.0,28,78-405A30,1,25107,20251009,2025-10-10 00:00:00,D405,2510,4,78,K041,2025-10-06 00:00:00,2025-10-02 00:00:00,2025-10-06 00:00:00,2025-10-02 00:00:00,2025-10-07 00:00:00,2025-10-03 00:00:00,,,2025-10-08 00:00:00,2025-10-06 00:00:00,2025-10-09 00:00:00,2025-10-07 00:00:00,2025-10-09 00:00:00,2025-10-07 00:00:00,,,F000123071
182,DK,K042,M-9ME22,30.0,28,78-405A30,1,25107,20251009,2025-10-10 00:00:00,D405,2510,4,78,K042,2025-10-06 00:00:00,2025-10-03 00:00:00,2025-10-06 00:00:00,2025-10-03 00:00:00,2025-10-07 00:00:00,2025-10-06 00:00:00,,,2025-10-08 00:00:00,2025-10-06 00:00:00,2025-10-09 00:00:00,2025-10-06 00:00:00,2025-10-09 00:00:00,2025-10-07 00:00:00,,,F000123079
183,DK,K043,M-9ME22,30.0,24,78-405A30,1,25107,20251009,2025-10-10 00:00:00,D405,2510,4,78,K043,2025-10-06 00:00:00,2025-10-02 00:00:00,2025-10-06 00:00:00,2025-10-02 00:00:00,2025-10-07 00:00:00,2025-10-03 00:00:00,,,2025-10-08 00:00:00,2025-10-03 00:00:00,2025-10-09 00:00:00,2025-10-03 00:00:00,2025-10-09 00:00:00,2025-10-06 00:00:00,,,F000123087
184,DK,K045,M-9ME22,30.0,28,78-405A30,1,25108,20251015,2025-10-16 00:00:00,D405,2510,4,78,K045,2025-10-09 00:00:00,2025-10-06 00:00:00,2025-10-09 00:00:00,2025-10-07 00:00:00,2025-10-10 00:00:00,2025-10-07 00:00:00,,,2025-10-14 00:00:00,2025-10-08 00:00:00,2025-10-15 00:00:00,2025-10-08 00:00:00,2025-10-15 00:00:00,2025-10-08 00:00:00,,,F000123273
185,DK,K046,M-9ME22,30.0,28,78-405A30,1,25108,20251015,2025-10-16 00:00:00,D405,2510,4,78,K046,2025-10-09 00:00:00,2025-10-06 00:00:00,2025-10-09 00:00:00,2025-10-07 00:00:00,2025-10-10 00:00:00,2025-10-07 00:00:00,,,2025-10-14 00:00:00,2025-10-08 00:00:00,2025-10-15 00:00:00,2025-10-08 00:00:00,2025-10-15 00:00:00,2025-10-08 00:00:00,,,F000123295
186,DK,K047,M-9ME22,30.0,28,78-405A30,1,25108,20251015,2025-10-16 00:00:00,D405,2510,4,78,K047,2025-10-09 00:00:00,2025-10-06 00:00:00,2025-10-09 00:00:00,2025-10-06 00:00:00,2025-10-10 00:00:00,2025-10-06 00:00:00,,,2025-10-14 00:00:00,2025-10-07 00:00:00,2025-10-15 00:00:00,2025-10-07 00:00:00,2025-10-15 00:00:00,2025-10-08 00:00:00,,,F000123317
187,DK,K048,M-9ME22,30.0,28,78-405A30,1,25108,20251015,2025-10-16 00:00:00,D405,2510,4,78,K048,2025-10-09 00:00:00,2025-10-07 00:00:00,2025-10-09 00:00:00,2025-10-08 00:00:00,2025-10-10 00:00:00,2025-10-08 00:00:00,,,2025-10-14 00:00:00,2025-10-09 00:00:00,2025-10-15 00:00:00,2025-10-09 00:00:00,2025-10-15 00:00:00,,,,F000123339
188,DK,K7199,M-9ME22,30.0,20,78-405A30,1,25100,20251003,2025-10-03 00:00:00,D405,2510,5,78,K7199,2025-09-29 00:00:00,2025-09-25 00:00:00,2025-09-29 00:00:00,2025-09-24 00:00:00,2025-09-30 00:00:00,2025-09-25 00:00:00,,,2025-10-01 00:00:00,2025-09-25 00:00:00,2025-10-02 00:00:00,2025-09-25 00:00:00,2025-10-02 00:00:00,2025-09-26 00:00:00,,,F000122140
189,DK,K7200,M-9ME22,30.0,28,78-405A30,1,25100,20251003,2025-10-03 00:00:00,D405,2510,5,78,K7200,2025-09-29 00:00:00,2025-09-22 00:00:00,2025-09-29 00:00:00,2025-09-24 00:00:00,2025-09-30 00:00:00,2025-09-24 00:00:00,,,2025-10-01 00:00:00,2025-09-25 00:00:00,2025-10-02 00:00:00,2025-09-25 00:00:00,2025-10-02 00:00:00,2025-09-25 00:00:00,,,F000121777
19,DK,K022,OD6B-M-8ERS,30.0,24,478-409AA30,1,25105,20251001,2025-10-02 00:00:00,D409,2510,4,478,K022,2025-09-26 00:00:00,2025-09-22 00:00:00,2025-09-26 00:00:00,2025-09-22 00:00:00,2025-09-29 00:00:00,2025-09-24 00:00:00,,,2025-09-30 00:00:00,2025-09-24 00:00:00,2025-10-01 00:00:00,2025-09-25 00:00:00,2025-10-01 00:00:00,2025-09-25 00:00:00,,,F000122552
190,DK,K7227,M-6ER22,30.0,22,78-405A30,1,25100,20251021,2025-10-21 00:00:00,D405,2510,5,78,K7227,2025-10-15 00:00:00,2025-10-07 00:00:00,2025-10-15 00:00:00,2025-10-07 00:00:00,2025-10-16 00:00:00,2025-10-08 00:00:00,,,2025-10-17 00:00:00,2025-10-08 00:00:00,2025-10-20 00:00:00,2025-10-08 00:00:00,2025-10-20 00:00:00,,,,F000122948
191,DK,K7228,M-6ER22,30.0,22,78-405A30,1,25100,20251021,2025-10-21 00:00:00,D405,2510,5,78,K7228,2025-10-15 00:00:00,2025-10-07 00:00:00,2025-10-15 00:00:00,2025-10-08 00:00:00,2025-10-16 00:00:00,2025-10-08 00:00:00,,,2025-10-17 00:00:00,2025-10-09 00:00:00,2025-10-20 00:00:00,2025-10-09 00:00:00,2025-10-20 00:00:00,2025-10-09 00:00:00,,,F000122950
192,DK,K7229,M-6ER22,30.0,22,78-405A30,1,25100,20251021,2025-10-21 00:00:00,D405,2510,5,78,K7229,2025-10-15 00:00:00,2025-10-06 00:00:00,2025-10-15 00:00:00,2025-10-08 00:00:00,2025-10-16 00:00:00,2025-10-09 00:00:00,,,2025-10-17 00:00:00,,2025-10-20 00:00:00,,2025-10-20 00:00:00,,,,F000122952
193,DK,K7230,M-6ER22,30.0,22,78-405A30,1,25100,20251021,2025-10-21 00:00:00,D405,2510,5,78,K7230,2025-10-15 00:00:00,2025-10-07 00:00:00,2025-10-15 00:00:00,2025-10-08 00:00:00,2025-10-16 00:00:00,2025-10-09 00:00:00,,,2025-10-17 00:00:00,2025-10-09 00:00:00,2025-10-20 00:00:00,,2025-10-20 00:00:00,,,,F000122954
194,DK,K7315,M-9ME22,30.0,32,78-405A30,1,25100,20251003,2025-10-03 00:00:00,D405,2510,5,78,K7315,2025-09-26 00:00:00,2025-09-24 00:00:00,2025-09-26 00:00:00,2025-09-19 00:00:00,2025-09-29 00:00:00,2025-09-22 00:00:00,,,2025-09-30 00:00:00,2025-09-22 00:00:00,2025-10-01 00:00:00,2025-09-25 00:00:00,2025-10-02 00:00:00,2025-09-26 00:00:00,,,F000127265
195,DK,K7316,M-9ME22,30.0,32,78-405A30,1,25100,20251003,2025-10-03 00:00:00,D405,2510,5,78,K7316,2025-09-26 00:00:00,2025-09-24 00:00:00,2025-09-26 00:00:00,2025-09-22 00:00:00,2025-09-29 00:00:00,2025-09-22 00:00:00,,,2025-09-30 00:00:00,2025-09-22 00:00:00,2025-10-01 00:00:00,2025-09-24 00:00:00,2025-10-02 00:00:00,2025-09-24 00:00:00,,,F000127267
196,DK,K024,OD6B-M-8ERS,34.0,24,78-405A34,1,25106,20251006,2025-10-07 00:00:00,D405,2510,4,78,K024,2025-10-01 00:00:00,2025-09-24 00:00:00,2025-10-01 00:00:00,2025-09-22 00:00:00,2025-10-02 00:00:00,2025-09-24 00:00:00,,,2025-10-03 00:00:00,2025-09-24 00:00:00,2025-10-06 00:00:00,2025-09-24 00:00:00,2025-10-06 00:00:00,2025-09-25 00:00:00,,,F000122595
197,DK,K025,OD6B-M-8ERS,34.0,24,78-405A34,1,25106,20251006,2025-10-07 00:00:00,D405,2510,4,78,K025,2025-10-01 00:00:00,2025-09-22 00:00:00,2025-10-01 00:00:00,2025-09-22 00:00:00,2025-10-02 00:00:00,2025-09-24 00:00:00,,,2025-10-03 00:00:00,2025-09-25 00:00:00,2025-10-06 00:00:00,2025-09-25 00:00:00,2025-10-06 00:00:00,2025-09-25 00:00:00,,,F000122625
198,DK,K026,OD6B-M-8ERS,34.0,24,78-405A34,1,25106,20251006,2025-10-07 00:00:00,D405,2510,4,78,K026,2025-10-01 00:00:00,2025-09-22 00:00:00,2025-10-01 00:00:00,2025-09-22 00:00:00,2025-10-02 00:00:00,2025-09-24 00:00:00,,,2025-10-03 00:00:00,2025-09-24 00:00:00,2025-10-06 00:00:00,2025-09-25 00:00:00,2025-10-06 00:00:00,2025-09-25 00:00:00,,,F000122655
199,DK,K027,OD6B-M-8ERS,34.0,24,78-405A34,1,25106,20251006,2025-10-07 00:00:00,D405,2510,4,78,K027,2025-10-01 00:00:00,2025-09-26 00:00:00,2025-10-01 00:00:00,2025-09-24 00:00:00,2025-10-02 00:00:00,2025-09-25 00:00:00,,,2025-10-03 00:00:00,2025-09-25 00:00:00,2025-10-06 00:00:00,2025-09-26 00:00:00,2025-10-06 00:00:00,2025-09-26 00:00:00,,,F000122685
2,DK,K005,OD6B-M-8ERS,30.0,24,478-409AA30,1,25102,20250918,2025-09-19 00:00:00,D409,2510,4,478,K005,2025-09-12 00:00:00,2025-09-09 00:00:00,2025-09-12 00:00:00,2025-09-09 00:00:00,2025-09-16 00:00:00,2025-09-10 00:00:00,,,2025-09-17 00:00:00,2025-09-16 00:00:00,2025-09-18 00:00:00,2025-09-16 00:00:00,2025-09-18 00:00:00,2025-09-16 00:00:00,,,F000121896
20,DK,K023,OD6B-M-8ERS,30.0,24,478-409AA30,1,25105,20251001,2025-10-02 00:00:00,D409,2510,4,478,K023,2025-09-26 00:00:00,2025-09-19 00:00:00,2025-09-26 00:00:00,2025-09-22 00:00:00,2025-09-29 00:00:00,2025-09-22 00:00:00,,,2025-09-30 00:00:00,2025-09-24 00:00:00,2025-10-01 00:00:00,2025-09-24 00:00:00,2025-10-01 00:00:00,2025-09-24 00:00:00,,,F000122582
200,DK,K028,OD6B-M-8ERS,34.0,24,78-405A34,1,25106,20251006,2025-10-07 00:00:00,D405,2510,4,78,K028,2025-10-01 00:00:00,2025-09-26 00:00:00,2025-10-01 00:00:00,2025-09-26 00:00:00,2025-10-02 00:00:00,2025-09-26 00:00:00,,,2025-10-03 00:00:00,2025-09-29 00:00:00,2025-10-06 00:00:00,2025-09-29 00:00:00,2025-10-06 00:00:00,2025-09-30 00:00:00,,,F000122715
