HMCD,BUCD,SRCD,UNIT,VALDTF,VALQTY,PRICE,NOTE,SYOKAIHINKBN
00-1143AA300,100,3994,PC,2017/12/20,0.0,1800.0,,1
00-1143AA303,100,3994,PC,2019/08/09,0.0,1800.0,,1
00-1143AA306,100,3994,PC,2017/12/20,0.0,1800.0,,1
00-1153AA,100,1205,PC,2013/06/01,0.0,3500.0,,1
00-1157AA,100,2660,PC,2024/10/22,0.0,6460.0,,1
00-1160AA,100,,PC,,0.0,0.0,,1
00-757B,100,1380,PC,2013/06/01,0.0,5347.0,,1
00-757C,100,1380,PC,2013/06/01,0.0,5347.0,,1
00-757E,100,1380,PC,2013/06/01,0.0,5347.0,,1
00-757FA,100,1380,PC,2013/06/01,0.0,5723.0,,1
00-771D,100,1380,PC,2013/06/01,0.0,1809.0,,1
00-918BA,100,3999,PC,2024/08/22,0.0,1410.0,,1
00-918CA,100,3999,PC,2021/08/24,0.0,504.0,,1
0105-12A01AA48,100,3305,PC,2013/06/01,0.0,170500.0,,1
0105-12A01AA56,100,3305,PC,2013/06/01,0.0,209000.0,,1
0105-12A01AB48,100,3305,PC,2013/06/01,0.0,241000.0,,1
0105-12A01AB56,100,3305,PC,2013/06/01,0.0,212300.0,,1
0105-12A01AC48,100,3305,PC,2013/06/01,0.0,233500.0,,1
0105-12A01BA48,100,,PC,,0.0,0.0,,1
0105-12A01CC48,100,3305,PC,2013/06/01,0.0,251000.0,,1
0105-12A01DA56,100,3305,PC,2013/06/01,0.0,62000.0,,1
0105-12A01DB48,100,3305,PC,2013/06/01,0.0,58000.0,,1
0105-12A01DC48,100,3305,PC,2013/06/01,0.0,310000.0,,1
0105-12A03GA56,100,,PC,,0.0,0.0,,1
0106-12A01CA20,100,1592,PC,2013/06/01,0.0,77700.0,,1
01-702AA,100,2959,PC,2013/06/01,0.0,1696.0,,1
01-702AB,100,2959,PC,2013/06/01,0.0,2100.0,,1
01-707AA,100,1205,PC,2013/06/01,0.0,800.0,,1
100-105-4ASB,100,,PC,,0.0,0.0,,1
100-105-4DC,100,,PC,,0.0,0.0,,1
100-105-4EBS,100,,PC,,0.0,0.0,,1
100-105BA26,100,1592,PC,2013/06/01,0.0,60500.0,,1
100-105BA30,100,1592,PC,2013/06/01,0.0,51000.0,,1
100-105BA38,100,1592,PC,2013/06/01,0.0,65000.0,,1
100-105BB26,100,1592,PC,2013/06/01,0.0,60500.0,,1
100-105BB30,100,1592,PC,2013/06/01,0.0,51000.0,,1
100-105BB38,100,1592,PC,2013/06/01,0.0,65000.0,,1
100-110C,100,1484,PC,2013/06/01,0.0,590.0,,1
100-12A01DA30,100,3305,PC,2022/02/21,0.0,104819.0,,1
100-201B0800,100,3142,PC,2025/03/07,0.0,2010.0,,1
100-201B0930,100,3142,PC,2025/03/07,0.0,2010.0,,1
100-201B1150,100,3142,PC,2025/07/14,0.0,2740.0,,1
100-201B1333,100,3142,PC,2025/04/04,0.0,3310.0,,1
100-201C1081,100,3142,PC,2025/07/14,0.0,2740.0,,1
100-201C1150,100,3142,PC,2025/07/14,0.0,2740.0,,1
100-201C1240,100,3142,PC,2025/07/14,0.0,2740.0,,1
100-201C1333,100,3142,PC,2025/07/14,0.0,2740.0,,1
100-201E0290,100,,PC,,0.0,0.0,,1
100-201E1150,100,3142,PC,2025/07/14,0.0,2740.0,,1
100-201F1081,100,3142,PC,2025/07/14,0.0,2740.0,,1
100-201F1150,100,3142,PC,2025/07/14,0.0,2740.0,,1
100-201F1240,100,3142,PC,2025/07/14,0.0,2740.0,,1
100-201F1333,100,3142,PC,2025/04/04,0.0,3310.0,,1
100-201F1411,100,3142,PC,2025/04/04,0.0,3310.0,,1
100-201JA1333T,100,3142,PC,2025/04/04,0.0,1230.0,,1
100-202A0800,100,3142,PC,2025/04/04,0.0,1230.0,,1
100-202A0930,100,3142,PC,2025/04/04,0.0,1230.0,,1
100-202A1081,100,3142,PC,2022/05/02,0.0,1110.0,,1
100-202A1150,100,3142,PC,2025/04/04,0.0,1230.0,,1
100-202A1150S,100,3142,PC,2016/03/08,0.0,0.0,,1
100-202A1240,100,3142,PC,2025/07/14,0.0,1550.0,,1
100-202A1240S,100,3142,PC,2025/04/04,0.0,1230.0,,1
100-202A1333,100,3142,PC,2025/07/14,0.0,1550.0,,1
100-202AB1240S,100,3142,PC,2025/04/04,0.0,1230.0,,1
100-202B0800,100,3142,PC,2025/03/07,0.0,2010.0,,1
100-202B0930,100,3142,PC,2025/03/07,0.0,2010.0,,1
100-202B1081,100,3142,PC,2025/07/14,0.0,2740.0,,1
100-202B1150,100,3142,PC,2025/07/14,0.0,2740.0,,1
100-202B1240,100,3142,PC,2025/07/14,0.0,2740.0,,1
100-202B1333,100,3142,PC,2025/04/04,0.0,3310.0,,1
100-202E1150,100,3142,PC,2025/04/04,0.0,1230.0,,1
100-202EB1081,100,3142,PC,2025/04/04,0.0,1230.0,,1
100-202EB1150,100,3142,PC,2025/04/04,0.0,1230.0,,1
100-202EB1240,100,3142,PC,2025/07/14,0.0,1550.0,,1
100-202EB1240S,100,3142,PC,2025/04/04,0.0,1230.0,,1
100-202EB1333,100,3142,PC,2025/07/14,0.0,1550.0,,1
100-202EB1333T,100,3142,PC,2025/04/04,0.0,1230.0,,1
100-202EB1411,100,3142,PC,2025/07/14,0.0,1550.0,,1
100-202EC0290,100,,PC,,0.0,0.0,,1
100-202F0290,100,,PC,,0.0,0.0,,1
100-202F1081,100,3142,PC,2025/07/14,0.0,2740.0,,1
100-202F1150,100,3142,PC,2025/07/14,0.0,2740.0,,1
100-202F1240,100,3142,PC,2025/07/14,0.0,2740.0,,1
100-202F1333,100,3142,PC,2025/04/04,0.0,3310.0,,1
100-202F1411,100,3142,PC,2025/04/04,0.0,3310.0,,1
100-204AA,100,1797,PC,2024/05/01,0.0,6106.0,,1
100-204BA,100,1797,PC,2022/04/04,0.0,10616.0,,1
100-205AA,100,1797,PC,2024/05/01,0.0,6058.0,,1
100-205BA,100,1797,PC,2022/04/04,0.0,11393.0,,1
100-205FA,100,1797,PC,2016/02/26,0.0,11770.0,,1
100-206C1333,100,,PC,,0.0,0.0,,1
100-206D1150,100,3142,PC,2025/03/07,0.0,6880.0,,1
100-208-AA0490,100,3994,PC,2018/11/01,0.0,1109.0,,1
100-208-AA0700,100,3994,PC,2018/11/08,0.0,616.0,,1
100-208-AA0800,100,3994,PC,2025/03/06,0.0,1552.0,,1
100-208-AA0930,100,3994,PC,2025/03/06,0.0,1361.0,,1
100-208-AA1081,100,3994,PC,2025/03/06,0.0,1791.0,,1
100-208-AA1150,100,3994,PC,2019/06/14,0.0,1415.0,,1
100-208-AA1240,100,3994,PC,2018/09/06,0.0,1150.0,,1
100-208-AA1333,100,3994,PC,2025/03/06,40.0,1656.0,,1
100-208-AA1531,100,3994,PC,2025/03/06,0.0,1708.0,,1
100-208-AA1680,100,3994,PC,2025/03/06,0.0,1809.0,,1
100-208-AA2200,100,3994,PC,2023/07/06,20.0,3593.0,,1
100-208-AA2300,100,3994,PC,2023/10/25,30.0,3483.0,,1
100-208-AA2350,100,3994,PC,2021/01/07,5.0,3443.0,,1
100-208-AA2500,100,3994,PC,2021/01/21,20.0,2450.0,,1
100-208-AA2650,100,,PC,,0.0,0.0,,1
100-210C,100,3737,PC,2017/07/18,0.0,17150.0,,1
100-210CS,100,3737,PC,2017/07/18,0.0,17150.0,,1
100-211B,100,3737,PC,2017/07/18,5.0,8650.0,,1
100-213,100,1797,PC,2024/05/01,0.0,561.0,,1
100-213CA,100,1797,PC,2024/05/01,0.0,1099.0,,1
100-220QA1150,100,3611,PC,2016/03/08,0.0,0.0,,1
100-220QA1240,100,3611,PC,2016/03/08,0.0,0.0,,1
100-220QB1150,100,3611,PC,2016/03/08,0.0,0.0,,1
100-220QB1240,100,3611,PC,2016/03/08,0.0,0.0,,1
100-220TA0700,100,3611,PC,2017/12/21,0.0,3577.0,,1
100-220TB0700,100,3611,PC,2017/12/21,0.0,3577.0,,1
100-226,100,1797,PC,2024/05/01,0.0,517.0,,1
100-226BA,100,1797,PC,2024/05/01,0.0,517.0,,1
100-226BB,100,1797,PC,2024/05/01,0.0,517.0,,1
100-226CA,100,3315,PC,2019/02/13,0.0,4370.0,,1
100-226DA,100,1797,PC,2024/05/01,0.0,517.0,,1
100-228CA1333,100,3281,PC,2016/02/22,0.0,209.0,,1
100-229,100,3737,PC,2017/07/18,5.0,7950.0,,1
100-229CA,100,3737,PC,2016/03/08,0.0,1317.0,,1
100-236AB,100,3399,PC,2018/02/13,0.0,8170.0,,1
100-241EA,100,3281,PC,2016/02/22,0.0,880.0,,1
100-241JA,100,3281,PC,2016/03/03,0.0,999.0,,1
100-249,100,3252,PC,2024/04/04,0.0,15800.0,,1
100-261CA1333,100,2660,PC,2020/05/25,0.0,620.0,,1
100-270EA0490-1,100,,PC,,0.0,0.0,,1
100-270EA0700-1,100,,PC,,0.0,0.0,,1
100-270EA0800-1,100,,PC,,0.0,0.0,,1
100-270EA0930-1,100,,PC,,0.0,0.0,,1
100-270EA1081-1,100,,PC,,0.0,0.0,,1
100-270EA1150-1,100,,PC,,0.0,0.0,,1
100-270EA1240-1,100,,PC,,0.0,0.0,,1
100-270EA1333-1,100,,PC,,0.0,0.0,,1
100-270EA1411-1,100,,PC,,0.0,0.0,,1
100-270EA1531-1,100,,PC,,0.0,0.0,,1
100-270EA1587-1,100,,PC,,0.0,0.0,,1
100-270EA1680-1,100,,PC,,0.0,0.0,,1
100-271EA,100,,PC,,0.0,0.0,,1
100-271LA,100,3203,PC,2016/03/24,0.0,0.0,,1
100-272,100,3994,PC,2021/11/19,10.0,1402.0,,1
100-272DA,100,3994,PC,2016/03/08,0.0,2200.0,,1
100-276B,100,3994,PC,2019/06/11,0.0,3945.0,,1
100-303AA071288N,100,1205,PC,2019/01/08,0.0,4000.0,,1
100-303AA080288N,100,1205,PC,2022/10/20,0.0,4500.0,,1
100-303AA0803810N,100,1205,PC,2022/10/20,0.0,4800.0,,1
100-303AA090288N,100,1205,PC,2022/10/20,0.0,4700.0,,1
100-303AA0903810N,100,1205,PC,2022/10/20,0.0,5200.0,,1
100-303AA100288N,100,1205,PC,2013/06/01,0.0,7200.0,,1
100-303AA1003810N,100,1205,PC,2022/10/20,0.0,5700.0,,1
100-303AA112288N,100,1205,PC,2013/06/01,0.0,6800.0,,1
100-303AA1253810N,100,1205,PC,2013/06/01,0.0,7200.0,,1
100-303AA1403810N,100,1205,PC,2013/06/01,0.0,7400.0,,1
100-304-200,100,1205,PC,2022/10/20,0.0,21000.0,,1
100-304-230,100,1205,PC,2022/10/20,0.0,22000.0,,1
100-304-240,100,,PC,,0.0,0.0,,1
100-304-270,100,2082,PC,2013/06/01,0.0,6520.0,,1
100-304-280,100,,PC,,0.0,0.0,,1
100-306,100,1380,PC,2013/06/01,0.0,5196.0,,1
100-444JB,100,1800,PC,2023/04/21,0.0,7477.0,,1
100-444LA,100,1800,PC,2023/04/21,0.0,5728.0,,1
100-444SA,100,2018,PC,2025/04/18,2.0,18000.0,,1
100-454AC,100,2782,PC,2013/06/01,0.0,7916.0,,1
100-454AF,100,2782,PC,2013/06/01,0.0,7677.0,,1
100-609JB3,100,3724,PC,2025/07/01,0.0,1898.0,,1
100-609KB3,100,1797,PC,2013/06/01,0.0,2255.0,,1
100-609W,100,,PC,,0.0,0.0,,1
100-702B,100,2782,PC,2013/06/01,0.0,5238.0,,1
100-702BB,100,2782,PC,2013/06/01,0.0,7000.0,,1
100-702BC,100,2782,PC,2013/06/01,0.0,4242.0,,1
100-704AA26,100,1130,PC,2013/06/01,0.0,15000.0,,1
100-704AA26Y,100,1130,PC,2013/06/01,0.0,16000.0,,1
100-704AA30,100,1130,PC,2013/06/01,0.0,15000.0,,1
100-704AA30P,100,1130,PC,2013/06/01,0.0,16200.0,,1
100-704AA30Y,100,1130,PC,2013/06/01,0.0,17500.0,,1
100-704AA38,100,1130,PC,2013/06/01,0.0,17150.0,,1
101-105-3ZCA,100,,PC,,0.0,0.0,,1
101-105-5ZAA,100,1900,PC,2013/06/01,0.0,418.95,,1
101-116C,100,2970,PC,2013/06/01,0.0,590.0,,1
1031-12A01AA38,100,3305,PC,2013/06/01,0.0,49826.0,,1
1031-12A01CA38,100,3305,PC,2013/06/01,0.0,57230.0,,1
103-304-270,100,,PC,,0.0,0.0,,1
103-453,100,1380,PC,2013/06/01,0.0,2109.0,,1
1035-12A01AA30,100,3305,PC,2013/06/01,0.0,45582.0,,1
1035-12A01BA30,100,,PC,,0.0,0.0,,1
1035-12A01CA30,100,3305,PC,2013/06/01,0.0,54870.0,,1
1035-12A02AA30,100,3305,PC,2013/06/01,0.0,75520.0,,1
1044-439AB,100,3142,PC,2017/08/18,0.0,9300.0,,1
1044-442AA,100,3739,PC,2016/09/01,0.0,2050.0,,1
1044-449AC,100,1380,PC,2013/06/01,0.0,3700.0,,1
1045-307AA,100,3305,PC,2013/06/01,0.0,17500.0,,1
1045-432AA,100,1205,PC,2013/06/01,0.0,12000.0,,1
1045-437AA,100,2970,PC,2013/06/01,0.0,436.0,,1
1045-453AA,100,1380,PC,2013/06/01,0.0,4150.0,,1
1045-455AA,100,1205,PC,2013/06/01,0.0,12000.0,,1
1045-460AA,100,1205,PC,2013/06/01,0.0,6800.0,,1
1045-463AA,100,1592,PC,2013/06/01,0.0,1800.0,,1
1051-12A01AA38,100,3305,PC,2013/06/01,0.0,45582.0,,1
1051-12A01BA38,100,3305,PC,2013/06/01,0.0,50392.0,,1
1051-12A01CA30,100,3305,PC,2016/02/04,0.0,135000.0,,1
1051-12A01CA38,100,3305,PC,2013/06/01,0.0,78942.0,,1
1051-12T1238,100,3305,PC,2013/06/01,0.0,166500.0,,1
105-12A01AB48,100,,PC,,0.0,0.0,,1
105-201AA56,100,3142,PC,2016/03/08,0.0,0.0,,1
105-201BA1333,100,3142,PC,2025/09/22,0.0,6600.0,,1
105-201BA1531,100,3142,PC,2025/09/22,0.0,6600.0,,1
105-201BA2000,100,3142,PC,2016/03/08,0.0,0.0,,1
105-202AB2300,100,3142,PC,2022/05/17,0.0,11090.0,,1
105-202BA56,100,3142,PC,2025/09/22,0.0,6600.0,,1
105-202DA1333,100,3142,PC,2025/09/22,0.0,6600.0,,1
105-202DA1531,100,3142,PC,2025/09/22,0.0,6600.0,,1
105-202DA2000,100,3142,PC,2016/03/08,0.0,0.0,,1
105-202EA1333,100,3142,PC,2022/05/17,0.0,11090.0,,1
105-202EA1531,100,3142,PC,2022/05/17,0.0,11090.0,,1
105-202EA1531T,100,3142,PC,2022/05/17,0.0,11090.0,,1
105-202EA2000,100,3142,PC,2016/03/08,0.0,0.0,,1
105-206AA1333,100,3142,PC,2024/07/30,0.0,14400.0,,1
105-206AA2000,100,3142,PC,2024/07/30,0.0,14400.0,,1
105-210BA,100,3737,PC,2023/09/14,5.0,2990.0,,1
105-211AA,100,3737,PC,2023/09/14,5.0,2760.0,,1
105-213AA,100,1797,PC,2024/05/01,0.0,1790.0,,1
105-213BA,100,1797,PC,2016/02/26,0.0,1485.0,,1
105-213CA,100,1797,PC,2024/05/01,0.0,2099.0,,1
105-220EA1333,100,3611,PC,2023/11/14,0.0,14320.0,,1
105-220EA1531,100,3611,PC,2016/03/08,0.0,0.0,,1
105-220FA1333,100,3611,PC,2023/11/14,0.0,14320.0,,1
105-220FA1531,100,3611,PC,2016/03/08,0.0,0.0,,1
105-228BA2200,100,3281,PC,2016/02/22,0.0,660.0,,1
105-229AA,100,3737,PC,2023/09/14,5.0,2530.0,,1
105-232HA,100,,PC,,0.0,0.0,,1
105-232HB,100,,PC,,0.0,0.0,,1
105-232HC,100,,PC,,0.0,0.0,,1
105-236AA,100,1800,PC,2023/04/21,0.0,19242.0,,1
105-271A2300,100,3305,PC,2013/06/01,0.0,11000.0,,1
105-303BA09038,100,1205,PC,2013/06/01,0.0,4200.0,,1
105-306AA,100,1380,PC,2013/06/01,0.0,9940.0,,1
105-306BA,100,1380,PC,2013/06/01,0.0,7003.0,,1
105-307CA,100,3305,PC,2013/06/01,0.0,10925.0,,1
105-307DA,100,3305,PC,2013/06/01,0.0,23000.0,,1
105-444DC,100,1800,PC,2023/04/21,0.0,14269.0,,1
105-701DA,100,1130,PC,2013/06/01,0.0,19500.0,,1
105-701EA,100,1130,PC,2013/06/01,0.0,20700.0,,1
105-701FA,100,1130,PC,2021/10/14,0.0,31600.0,,1
105-702AA,100,2782,PC,2013/06/01,0.0,3357.0,,1
106-12A01BA20,100,1592,PC,2013/06/01,0.0,78200.0,,1
110-306,100,1380,PC,2013/06/01,0.0,5196.0,,1
110-443,100,9999,PC,2000/01/01,0.0,25200.0,,1
110-444,100,2782,PC,2013/06/01,0.0,8245.0,,1
110-446,100,3721,PC,2013/06/01,0.0,27000.0,,1
110-453-30,100,1508,PC,2013/06/01,0.0,16150.0,,1
110-453-38,100,1508,PC,2013/06/01,0.0,20000.0,,1
110-710,100,2959,PC,2013/06/01,0.0,1221.0,,1
11-126,100,2970,PC,2013/06/01,0.0,898.0,,1
11-206,100,2970,PC,2023/06/26,0.0,85.0,,1
1151-12T0107,100,3993,PC,2022/06/01,0.0,35904.0,,1
1151-201AA0280,100,3142,PC,2016/03/08,0.0,0.0,,1
1151-201AA-B,100,3142,PC,2022/08/22,0.0,4650.0,,1
1151-202AA0280,100,3142,PC,2016/03/08,0.0,0.0,,1
1151-202AA-B,100,3142,PC,2022/08/22,0.0,4650.0,,1
1151-202BA0280,100,,PC,,0.0,0.0,,1
115-120BA38,100,3305,PC,2013/06/01,0.0,120000.0,,1
1151-220AA0280,100,3611,PC,2024/05/14,0.0,1550.0,,1
1151-220BA0280,100,3611,PC,2024/05/14,0.0,1550.0,,1
1151-232AA0280,100,3737,PC,2021/10/08,0.0,9500.0,,1
1151-307AA48,100,3305,PC,2022/02/21,0.0,8708.0,,1
1151-307AB48,100,3305,PC,2025/06/01,0.0,7907.0,,1
1151-307BA48,100,3305,PC,2017/09/07,0.0,11427.0,,1
1151-307BB48,100,3305,PC,2019/11/13,0.0,11427.0,,1
1151-307CA48,100,3305,PC,2025/06/01,0.0,11544.0,,1
1151-444AA,100,2018,PC,2024/07/10,0.0,12028.0,,1
1151-444CA,100,2018,PC,2019/01/29,2.0,16500.0,,1
1151-448AA,100,3142,PC,2025/02/03,0.0,2140.0,,1
115-203-1,100,3994,PC,2017/03/29,0.0,250.0,,1
115-204BB,100,3633,PC,2025/02/05,0.0,78607.0,,1
115-204CC,100,3523,PC,2022/06/22,0.0,260000.0,,1
115-205BB,100,3633,PC,2025/02/05,0.0,75584.0,,1
115-205CC,100,3523,PC,2022/06/22,0.0,230000.0,,1
115-206AA1333,100,3142,PC,2024/07/23,0.0,14770.0,,1
115-206AA1531,100,3142,PC,2024/07/23,0.0,14770.0,,1
115-227AA,100,3281,PC,2016/02/22,0.0,1650.0,,1
115-228AA,100,3281,PC,2016/02/22,0.0,2530.0,,1
115-232AA,100,,PC,,0.0,0.0,,1
115-232BA,100,,PC,,0.0,0.0,,1
115-232CA,100,,PC,,0.0,0.0,,1
115-444BB,100,1800,PC,2023/04/21,0.0,5351.0,,1
115-444CA,100,1800,PC,2023/04/21,0.0,6277.0,,1
115-444DA,100,1800,PC,2023/04/21,0.0,6277.0,,1
1155-104AA,100,2018,PC,2013/06/01,0.0,78200.0,,1
1155-104BA,100,2018,PC,2013/06/01,0.0,49000.0,,1
1155-105AA38,100,3069,PC,2021/03/01,0.0,4239.0,,1
1155-105AA48,100,3069,PC,2021/09/02,0.0,4589.0,,1
1155-105AAL38,100,3069,PC,2021/03/01,0.0,7469.0,,1
1155-105AAL48,100,3069,PC,2022/05/10,0.0,8520.0,,1
1155-105AB48,100,3069,PC,2022/05/10,0.0,4690.0,,1
1155-105ABL48,100,3069,PC,2022/05/10,0.0,8520.0,,1
1155-105BA48,100,3069,PC,2021/09/02,0.0,4589.0,,1
1155-105BAL38,100,3069,PC,2021/03/01,0.0,7469.0,,1
1155-105BAL48,100,3069,PC,2022/05/10,0.0,8520.0,,1
1155-105BB48,100,3069,PC,2022/05/10,0.0,4690.0,,1
1155-105BBL48,100,3069,PC,2022/05/10,0.0,8520.0,,1
1155-105CA48,100,3069,PC,2021/03/01,0.0,4239.0,,1
1155-105CAL38,100,3069,PC,2021/03/01,0.0,7469.0,,1
1155-105CAL48,100,3069,PC,2021/03/01,0.0,7843.0,,1
1155-105CB48,100,3069,PC,2021/09/02,0.0,4589.0,,1
1155-105CBL48,100,3069,PC,2022/05/10,0.0,8520.0,,1
1155-105CC48,100,3069,PC,2022/05/10,0.0,4690.0,,1
1155-105CCL48,100,3069,PC,2022/05/10,0.0,8520.0,,1
1155-105DA48,100,3069,PC,2021/03/01,0.0,4239.0,,1
1155-105DAL38,100,3069,PC,2021/03/01,0.0,7469.0,,1
1155-105DAL48,100,3069,PC,2022/05/10,0.0,8260.0,,1
1155-105DB48,100,3069,PC,2021/09/02,0.0,4589.0,,1
1155-105DBL48,100,3069,PC,2021/09/02,0.0,8086.0,,1
1155-105DC48,100,3069,PC,2022/05/10,0.0,4690.0,,1
1155-105DCL48,100,3069,PC,2022/05/10,0.0,8520.0,,1
1155-131BA,100,,PC,,0.0,0.0,,1
1155-131BB,100,,PC,,0.0,0.0,,1
1155-201AA1900,100,3142,PC,2022/05/17,0.0,11090.0,,1
1155-202AA1900,100,3142,PC,2022/05/17,0.0,11090.0,,1
1155-202BA1900,100,3142,PC,2022/05/17,0.0,11090.0,,1
1155-206AA1900,100,3142,PC,2024/11/08,0.0,13910.0,,1
1155-211AA,100,3724,PC,2021/07/02,0.0,1264.0,,1
1155-211BA,100,3724,PC,2021/07/02,0.0,1243.0,,1
1155-220AA1900,100,3203,PC,2021/02/15,0.0,48750.0,,1
1155-232AA1900,100,3737,PC,2016/03/08,0.0,7150.0,,1
1155-233AA,100,3399,PC,2023/03/29,0.0,71521.0,,1
1155-307AA48,100,1592,PC,2013/06/01,0.0,8000.0,,1
1155-307AB48,100,3305,PC,2019/11/13,0.0,11427.0,,1
1155-307BA48,100,1592,PC,2013/06/01,0.0,13000.0,,1
1155-307BB48,100,3305,PC,2019/11/13,0.0,11427.0,,1
1155-307CA48,100,1592,PC,2013/06/01,0.0,9000.0,,1
1155-307CB48,100,3305,PC,2019/11/13,0.0,11427.0,,1
1155-307DA48,100,2970,PC,2013/06/01,0.0,2476.0,,1
1155-307DB48,100,3305,PC,2019/11/13,0.0,11427.0,,1
1155-444AA,100,2018,PC,2017/11/20,2.0,36000.0,,1
1155-444BA,100,2018,PC,2022/08/25,0.0,16604.0,,1
12-112E,100,2970,PC,2013/06/01,0.0,1029.0,,1
12-201DB1133,100,3142,PC,2025/07/14,0.0,2740.0,,1
12-201E-1133,100,3142,PC,2025/07/14,0.0,1550.0,,1
12-201K1133,100,3142,PC,2021/12/16,0.0,4380.0,,1
12-201K1353,100,3142,PC,2021/12/16,0.0,4380.0,,1
12-201L1133,100,3142,PC,2021/12/16,0.0,4380.0,,1
12-201L1353,100,3142,PC,2021/12/16,0.0,4380.0,,1
12-201L1353J,100,3142,PC,2021/12/16,0.0,4380.0,,1
12-201L1353S,100,3142,PC,2021/12/16,0.0,4380.0,,1
12-206D,100,1797,PC,2016/02/26,0.0,1485.0,,1
12-210,100,3724,PC,2016/04/25,0.0,820.0,,1
12-219C,100,1797,PC,2016/02/26,0.0,1485.0,,1
12-222A,100,3994,PC,2021/03/05,0.0,2120.0,,1
12-222B,100,3211,PC,2016/04/18,0.0,195.0,,1
12-230,100,3211,PC,2016/04/18,0.0,75.0,,1
12-231,100,3211,PC,2016/02/22,0.0,64.1,,1
12-231C,100,3211,PC,2016/05/30,300.0,231.0,,1
1231-122CA,100,3721,PC,2013/06/01,0.0,2220.0,,1
1231-12A03CA38,100,3305,PC,2013/06/01,0.0,119000.0,,1
1231-12A04AA30,100,3305,PC,2013/06/01,0.0,57000.0,,1
1231-12A04BA30,100,3305,PC,2013/06/01,0.0,87000.0,,1
1231-12A05AA38,100,3305,PC,2013/06/01,0.0,147000.0,,1
1231-12A05DA30,100,3305,PC,2013/06/01,0.0,89000.0,,1
1231-310AA,100,3721,PC,2013/06/01,0.0,13200.0,,1
1231-310BA,100,3721,PC,2013/06/01,0.0,16500.0,,1
12-319A,100,,PC,,0.0,0.0,,1
12-319C,100,1800,PC,2023/04/21,0.0,4047.0,,1
12-319L,100,1800,PC,2023/04/21,0.0,4082.0,,1
12-328G-1,100,2970,PC,2013/06/01,0.0,202.0,,1
12-328G-2,100,2970,PC,2013/06/01,0.0,152.0,,1
12-347,100,3721,PC,2013/06/01,0.0,1368.0,,1
12-347B,100,3721,PC,2013/06/01,0.0,1460.0,,1
12-347D,100,1394,PC,2013/06/01,0.0,900.0,,1
12-365BB,100,1797,PC,2013/06/01,0.0,1670.0,,1
12-365EA,100,1797,PC,2013/06/01,0.0,1670.0,,1
12-420FB,100,,PC,,0.0,0.0,,1
12-426HSR,100,,PC,,0.0,0.0,,1
12-451,100,1797,PC,2013/06/01,0.0,1638.0,,1
12-468DB,100,3994,PC,2017/10/23,0.0,2500.0,,1
12-469T,100,2970,PC,2013/06/01,0.0,1185.0,,1
12-477B,100,2970,PC,2013/06/01,0.0,404.0,,1
12-477F,100,2970,PC,2013/06/01,0.0,824.0,,1
12-478AN,100,2970,PC,2013/06/01,0.0,11124.0,,1
12-478AQ,100,2970,PC,2013/06/01,0.0,6180.0,,1
1251-446CA,100,2082,PC,2013/06/01,0.0,3315.0,,1
1251-446DA,100,9999,PC,2000/01/01,0.0,1635.0,,1
12A-105EAL38,100,3069,PC,2021/03/01,0.0,12112.0,,1
130-106CA,100,,PC,,0.0,0.0,,1
130-202AA0670,100,3142,PC,2016/05/13,0.0,861.0,,1
130-305DA,100,3721,PC,2013/06/01,0.0,8240.0,,1
130-309AA,100,3721,PC,2013/06/01,0.0,3660.0,,1
130-312AA,100,1394,PC,2013/06/01,0.0,1000.0,,1
130-430AA20,100,3144,PC,2013/06/01,0.0,2096.0,,1
130-482AA,100,,PC,,0.0,0.0,,1
131-106AA,100,2970,PC,2013/06/01,0.0,2442.0,,1
131-111AA,100,2970,PC,2013/06/01,0.0,19546.0,,1
131-112AA,100,2970,PC,2013/06/01,0.0,5994.0,,1
131-113AA,100,2970,PC,2013/06/01,0.0,13999.0,,1
131-114AA,100,2970,PC,2013/06/01,0.0,3867.0,,1
131-115AA,100,2970,PC,2013/06/01,0.0,14333.0,,1
131-116AA,100,2970,PC,2013/06/01,0.0,5583.0,,1
131-117AA,100,2970,PC,2013/06/01,0.0,8331.0,,1
131-118AA,100,2970,PC,2013/06/01,0.0,2610.0,,1
131-119AA,100,2970,PC,2013/06/01,0.0,6204.0,,1
131-120AA,100,2970,PC,2013/06/01,0.0,9955.0,,1
131-121AA,100,2970,PC,2013/06/01,0.0,4025.0,,1
131-122AA,100,2970,PC,2013/06/01,0.0,2907.0,,1
131-123AA,100,2970,PC,2013/06/01,0.0,4228.0,,1
131-124AA,100,2970,PC,2013/06/01,0.0,724.0,,1
131-125AA,100,2970,PC,2013/06/01,0.0,888.0,,1
131-126AA,100,2970,PC,2013/06/01,0.0,2596.0,,1
131-126BA,100,2970,PC,2013/06/01,0.0,2118.0,,1
131-127AA,100,2970,PC,2013/06/01,0.0,4019.0,,1
131-127BA,100,2970,PC,2013/06/01,0.0,1271.0,,1
131-127CA,100,2970,PC,2013/06/01,0.0,2090.0,,1
131-127DA,100,2970,PC,2013/06/01,0.0,1346.0,,1
131-128AA,100,2970,PC,2013/06/01,0.0,1746.0,,1
131-128BA,100,2970,PC,2013/06/01,0.0,1549.0,,1
131-129AA,100,2970,PC,2013/06/01,0.0,1409.0,,1
131-130AA,100,2970,PC,2013/06/01,0.0,7097.0,,1
