HMCD,SEQ,KTSEQ,KTCD,SRCD,SGNCD,DDTIME,SGTIME,LDTIME,SRPRICE,CSBCD,SUPCLSCD,SUPCD,RCVTSTKBN,RCVCHKKBN,INSTID,INSTDT,UPDTID,UPDTDT
1631-307HA,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307HA30,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307HA38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307HB30,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307HB38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307JB38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307KA38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307KB38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307LA38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307LB38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307MA38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307MB38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307MC38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307NA38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307NB38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307PA20,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307PA30,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307PA38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307PB20,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307PB30,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307PB38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307QA38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307QB38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307RA38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307RB38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307SA30,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307SB30,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307TA30,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307TB30,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307UA30,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307VA30,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307VA38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307WA38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307XA38,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1631-307YA24,1,10,PA,3406,仮,0,0,0,0,10,,,2,2,,,,
1632-401CA30,1,10,L1,1800,仮,0,0,0,0,10,,,2,2,,,,
1632-401CA30,2,20,LA,1800,仮,0,0,0,0,10,,,2,2,,,,
1632-401CA30,3,30,LA,1800,仮,0,0,0,0,10,,,2,2,,,,
165-201AA-F,1,10,AO（無）,3070,仮,0,0,20,0,10,,,2,2,,,,
165-201AA1081,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201AA1081,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201AA1150,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201AA1150,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201AA1333,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201AA1333,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201AA1333T,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201AA1333T,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201AA1531,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201AA1531,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201AA1531S,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201AA1531S,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201AA1531T,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201AA1531T,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201CA0490,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201CA0490,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201CA0700,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201CA0700,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201CA0700S,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201CA0700S,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201CA0800,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201CA0800,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201CA0930,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201CA0930,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201CA0930S,1,10,L,3254,仮,0,0,40,0,10,,,2,2,,,,
165-201CA0930S,2,20,AO（無）,3070,仮,0,0,40,0,10,,,2,2,,,,
165-201CA1081,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1081,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1081T,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1081T,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1150,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1150,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1240,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1240,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1333,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1333,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1333S,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1333S,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1333T,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1333T,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1531,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1531,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1531S,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1531S,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1531T,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1531T,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1531U,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1531U,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1680,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1680,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1680T,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201CA1680T,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201FA-F,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201FA-F,2,20,AO（無）,3737,仮,0,0,75,0,10,,,2,2,,,,
165-201FA1333,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201FA1333T,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201FA1531T,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201LA0700,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201MA0700,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201MA0700,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201MA0800,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201MA0800,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201MA0930,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201MA0930,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201MA1150,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201MA1150,2,20,AO（無）,無し,仮,0,0,75,0,10,,,2,2,,,,
165-201MA1333,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201MA1333,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201MA1333T,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201MA1333T,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201MA1531,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201MA1531,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201MA1531T,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201MA1531T,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201MA1531U,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201MA1531U,2,20,AO（無）,無し,仮,0,0,75,0,10,,,2,2,,,,
165-201MA1680,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201MA1680,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-201NA1531,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-201NA1531,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202AA0490,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202AA0490,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202AA0700,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202AA0700,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202AA0800,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202AA0800,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202AA0930,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202AA0930,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202AA1081,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202AA1081,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202AA1150,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202AA1150,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202AA1240,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202AA1240,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202AA1333,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202AA1333,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202AA1531,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202AA1531,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202AA1680,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202AA1680,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202CA0490,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202CA0490,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202CA0700,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202CA0700,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202CA0700S,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202CA0700S,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202CA0800,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202CA0800,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202CA0930,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202CA0930,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202CA0930S,1,10,L,3254,仮,0,0,40,0,10,,,2,2,,,,
165-202CA0930S,2,20,AO（無）,3070,仮,0,0,40,0,10,,,2,2,,,,
165-202CA1081,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1081,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1081T,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1081T,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1150,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1150,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1240,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1240,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1333,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1333,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1333S,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1333S,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1333T,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1333T,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1531,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1531,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1531S,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1531S,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1531T,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1531T,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1531U,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1531U,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1680,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1680,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1680T,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202CA1680T,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202KA1333,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202KA1333T,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202KA1531T,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202MA0700,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202NA-F,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202NA-F,2,20,AO（無）,3737,仮,0,0,75,0,10,,,2,2,,,,
165-202NA0700,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202PA0930,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202PA0930,2,20,AO（無）,無し,仮,0,0,75,0,10,,,2,2,,,,
165-202PA1150,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202PA1150,2,20,AO（無）,無し,仮,0,0,75,0,10,,,2,2,,,,
165-202PA1333,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202PA1333,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202PA1333T,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202PA1333T,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202PA1531,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202PA1531,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202PA1531T,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202PA1531T,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-202PA1531U,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202PA1531U,2,20,AO（無）,無し,仮,0,0,75,0,10,,,2,2,,,,
165-202PA1680,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-202PA1680,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-204EA-3A,1,10,PA,3406,仮,0,0,65,0,10,,,2,2,,,,
165-206BA,1,10,PA,無し,仮,0,0,75,0,10,,,2,2,,,,
165-207AB,1,10,L2,3994,仮,0,0,0,0,10,,,2,2,,,,
165-209AA,1,10,M,3253,仮,0,0,70,0,10,,,2,2,,,,
165-209BA,1,10,M,3253,仮,0,0,70,0,10,,,2,2,,,,
165-209CA,1,10,M,3253,仮,0,0,70,0,10,,,2,2,,,,
165-209DA,1,10,M,3253,仮,0,0,70,0,10,,,2,2,,,,
165-209EA,1,10,M,3253,仮,0,0,65,0,10,,,2,2,,,,
165-209EA,2,20,HT,3653,仮,0,0,65,0,10,,,2,2,,,,
165-209FA,1,10,M,3253,仮,0,0,65,0,10,,,2,2,,,,
165-209FA,2,20,HT,3653,仮,0,0,65,0,10,,,2,2,,,,
165-209GA,1,10,M,3253,仮,0,0,65,0,10,,,2,2,,,,
165-209GA,2,20,HT,3653,仮,0,0,65,0,10,,,2,2,,,,
165-209HA,1,10,M,3253,仮,0,0,65,0,10,,,2,2,,,,
165-209HA,2,20,HT,3653,仮,0,0,65,0,10,,,2,2,,,,
165-209JA,1,10,M,3253,仮,0,0,65,0,10,,,2,2,,,,
165-209JA,2,20,HT,3653,仮,0,0,65,0,10,,,2,2,,,,
165-209KA,1,10,M,3253,仮,0,0,65,0,10,,,2,2,,,,
165-209KA,2,20,HT,3653,仮,0,0,65,0,10,,,2,2,,,,
165-210AB,1,10,PA,1515,仮,0,0,23,0,10,,,2,2,,,,
165-210AC,1,10,PA,1515,仮,0,0,23,0,10,,,2,2,,,,
165-210AD,1,10,PA,1515,仮,0,0,23,0,10,,,2,2,,,,
165-210BB,1,10,PA,1515,仮,0,0,23,0,10,,,2,2,,,,
165-210BC,1,10,PA,1515,仮,0,0,23,0,10,,,2,2,,,,
165-210BD,1,10,PA,1515,仮,0,0,23,0,10,,,2,2,,,,
165-211AB,1,10,PA,1515,仮,0,0,23,0,10,,,2,2,,,,
165-211AC,1,10,PA,1515,仮,0,0,23,0,10,,,2,2,,,,
165-211AD,1,10,PA,1515,仮,0,0,23,0,10,,,2,2,,,,
165-211BB,1,10,PA,1515,仮,0,0,23,0,10,,,2,2,,,,
165-211BC,1,10,PA,1515,仮,0,0,23,0,10,,,2,2,,,,
165-211BD,1,10,PA,1515,仮,0,0,23,0,10,,,2,2,,,,
165-220HB0490,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HB0700,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HB0800,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HB0930,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HB1081,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HB1150,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HB1333,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HB1531,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HB1680,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HC0490,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HC0700,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HC0930,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HC1081,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HC1150,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HC1240,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HC1333,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HC1531,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HC1680,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HD0490,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HD0700,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HD0800,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HD0930,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HD1081,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HD1333,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HD1531,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220HD1680,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220JA0800,1,10,AO（無）,3994,仮,0,0,75,0,10,,,2,2,,,,
165-220JA0930,1,10,AO（無）,無し,仮,0,0,75,0,10,,,2,2,,,,
165-227BA,1,10,L,3994,仮,0,0,75,0,10,,,2,2,,,,
165-230EB1150,1,10,PA,無し,仮,0,0,75,0,10,,,2,2,,,,
165-230EB1333,1,10,PA,無し,仮,0,0,75,0,10,,,2,2,,,,
165-232AA0930,1,10,PL,3861,仮,0,0,75,0,10,,,2,2,,,,
165-232AB0490,1,10,PL,3861,仮,0,0,50,0,10,,,2,2,,,,
165-232AB0700,1,10,PL,3861,仮,0,0,50,0,10,,,2,2,,,,
165-232AB0800,1,10,PL,3861,仮,0,0,50,0,10,,,2,2,,,,
165-232AB0930,1,10,PL,3861,仮,0,0,50,0,10,,,2,2,,,,
165-232AB1081,1,10,PL,3861,仮,0,0,50,0,10,,,2,2,,,,
165-232AB1240,1,10,PL,3861,仮,0,0,50,0,10,,,2,2,,,,
165-232AB1333,1,10,PL,3861,仮,0,0,30,0,10,,,2,2,,,,
165-232AB1680,1,10,PL,3861,仮,0,0,50,0,10,,,2,2,,,,
165-232AC0490,1,10,PL,3861,仮,0,0,50,0,10,,,2,2,,,,
165-232AC0700,1,10,PL,3861,仮,0,0,50,0,10,,,2,2,,,,
165-232AC0800,1,10,PL,3158,仮,0,0,50,0,10,,,2,2,,,,
165-232AC0930,1,10,PL,3158,仮,0,0,50,0,10,,,2,2,,,,
165-232AC1081,1,10,PL,3158,仮,0,0,50,0,10,,,2,2,,,,
165-232AC1150,1,10,PL,3861,仮,0,0,50,0,10,,,2,2,,,,
165-232AC1680,1,10,PL,3861,仮,0,0,50,0,10,,,2,2,,,,
165-233AB,1,10,L2,3399,仮,0,0,20,0,10,,,2,2,,,,
165-233BA,1,10,L2,3399,仮,0,0,0,0,10,,,2,2,,,,
165-233BA,2,20,PA,無し,仮,0,0,0,0,10,,,2,2,,,,
165-233FA,1,10,L2,3399,仮,0,0,25,0,10,,,2,2,,,,
165-233FA,2,20,PA,無し,仮,0,0,25,0,10,,,2,2,,,,
165-240CD,1,10,PA,無し,仮,0,0,75,0,10,,,2,2,,,,
165-240QB,1,10,PA,無し,仮,0,0,75,0,10,,,2,2,,,,
165-241AB1150,1,10,PL,無し,仮,0,0,0,0,10,,,2,2,,,,
165-241AB1333,1,10,PL,無し,仮,0,0,20,0,10,,,2,2,,,,
165-241BC0490,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-241BC0490,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-241BC0700,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-241BC0700,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-241BC0800,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-241BC0800,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-241BC0930,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-241BC0930,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-241BC1081,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-241BC1081,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-241BC1150,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-241BC1150,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-241BC1240,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-241BC1240,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-241BC1333,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-241BC1333,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-241BC1411,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-241BC1411,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-241BC1438,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-241BC1438,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-241BC1531,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-241BC1531,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-241BC1587,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-241BC1587,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-241BC1680,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-241BC1680,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-241KA0800,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-241KA0800,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-241KA1333,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-241KA1333,2,20,AO（無）,3070,仮,0,0,75,0,10,,,2,2,,,,
165-250EA,1,10,PL,無し,仮,0,0,30,0,10,,,2,2,,,,
165-256AA1333,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-256AA1531,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-256BA0490,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-256BA0700,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-256BA0800,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-256BA0930,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-256BA1081,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-256BA1150,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-256BA1333,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-256BA1531,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-256BA1680,1,10,L,3254,仮,0,0,75,0,10,,,2,2,,,,
165-277CA,1,10,PA,1515,仮,0,0,40,0,10,,,2,2,,,,
165-277DA,1,10,PA,1515,仮,0,0,40,0,10,,,2,2,,,,
165-277EA,1,10,PA,1515,仮,0,0,20,0,10,,,2,2,,,,
165-444NB,1,10,MC,3399,仮,0,0,0,0,10,,,2,2,,,,
