区分コード,完成部番,単位数分子1,単位数分母1,前工程1,単位数分子2,単位数分母2,前工程2,単位数分子3,単位数分母3,前工程3,単位数分子4,単位数分母4,前工程4,単位数分子5,単位数分母5,前工程5,単位数分子6,単位数分母6,前工程6
C,5301-593AA38,1.0,1,PEFIN-5301-593AA38,1.0,1.0,COM-5301-593AA38,1.0,1.0,MA-5301-593AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5541-516GA38,1.0,1,PEFIN-5541-516GA38,1.0,1.0,COM-5541-516GA38,1.0,1.0,MA-5541-516GA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,KD64-01112CC,1.0,1,PEFIN-KD64-01112CC,1.0,1.0,COM-KD64-01112CC,1.0,1.0,MA-KD64-01112CC-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,KS64-01912AB,1.0,1,PEFIN-KS64-01912AB,1.0,1.0,COM-KS64-01912AB,1.0,1.0,MA-KS64-01912AB-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,B336-516GA38,1.0,1,PEFIN-B336-516GA38,1.0,1.0,COM-B336-516GA38,1.0,1.0,MA-B336-516GA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-612AA30,1.0,1,PEFIN-3153-612AA30,1.0,1.0,COM-3153-612AA30,1.0,1.0,MA-3153-612AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-612BA30,1.0,1,PEFIN-3153-612BA30,1.0,1.0,COM-3153-612BA30,1.0,1.0,MA-3153-612BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6105-622AB38,1.0,1,PEFIN-6105-622AB38,1.0,1.0,COM-6105-622AB38,1.0,1.0,MA-6105-622AB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6105-626AC38,1.0,1,PEFIN-6105-626AC38,1.0,1.0,COM-6105-626AC38,1.0,1.0,MA-6105-626AC38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-551AA30,1.0,1,PEFIN-3153-551AA30,1.0,1.0,COM-3153-551AA30,1.0,1.0,MA-3153-551AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4120-591AA30,1.0,1,PEFIN-4120-591AA30,1.0,1.0,COM-4120-591AA30,1.0,1.0,MA-4120-591AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4120-592AA30,1.0,1,PEFIN-4120-592AA30,1.0,1.0,COM-4120-592AA30,1.0,1.0,MA-4120-592AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-632BA30,1.0,1,PEFIN-5154-632BA30,1.0,1.0,COM-5154-632BA30,1.0,1.0,MA-5154-632BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5534-591AA38,1.0,1,PEFIN-5534-591AA38,1.0,1.0,COM-5534-591AA38,1.0,1.0,MA-5534-591AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5534-593AA38,1.0,1,PEFIN-5534-593AA38,1.0,1.0,COM-5534-593AA38,1.0,1.0,MA-5534-593AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5540-569BA38,1.0,1,PEFIN-5540-569BA38,1.0,1.0,COM-5540-569BA38,1.0,1.0,MA-5540-569BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5540-570BA38,1.0,1,PEFIN-5540-570BA38,1.0,1.0,COM-5540-570BA38,1.0,1.0,MA-5540-570BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3538-511AA30,1.0,1,PEFIN-3538-511AA30,1.0,1.0,COM-3538-511AA30,1.0,1.0,MA-3538-511AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3542-511AA30,1.0,1,PEFIN-3542-511AA30,1.0,1.0,COM-3542-511AA30,1.0,1.0,MA-3542-511AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3542-511EA30,1.0,1,PEFIN-3542-511EA30,1.0,1.0,COM-3542-511EA30,1.0,1.0,MA-3542-511EA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3662-512AB34,1.0,1,PEFIN-3662-512AB34,1.0,1.0,COM-3662-512AB34,1.0,1.0,MA-3662-512AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3662-512BB34,1.0,1,PEFIN-3662-512BB34,1.0,1.0,COM-3662-512BB34,1.0,1.0,MA-3662-512BB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3662-514AB34,1.0,1,PEFIN-3662-514AB34,1.0,1.0,COM-3662-514AB34,1.0,1.0,MA-3662-514AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3662-515AA34,1.0,1,PEFIN-3662-515AA34,1.0,1.0,COM-3662-515AA34,1.0,1.0,MA-3662-515AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3662-592AA34,1.0,1,PEFIN-3662-592AA34,1.0,1.0,COM-3662-592AA34,1.0,1.0,MA-3662-592AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3662-593AA34,1.0,1,PEFIN-3662-593AA34,1.0,1.0,COM-3662-593AA34,1.0,1.0,MA-3662-593AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3662-621AB34,1.0,1,PEFIN-3662-621AB34,1.0,1.0,COM-3662-621AB34,1.0,1.0,MA-3662-621AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3662-632AB34,1.0,1,PEFIN-3662-632AB34,1.0,1.0,COM-3662-632AB34,1.0,1.0,MA-3662-632AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,352-571LA30,1.0,1,PEFIN-352-571LA30,1.0,1.0,COM-352-571LA30,1.0,1.0,MA-352-571LA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,631-682CA30,1.0,1,PEFIN-631-682CA30,1.0,1.0,COM-631-682CA30,1.0,1.0,MA-631-682CA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3558-591AA34,1.0,1,PEFIN-3558-591AA34,1.0,1.0,COM-3558-591AA34,1.0,1.0,MA-3558-591AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3558-592AA34,1.0,1,PEFIN-3558-592AA34,1.0,1.0,COM-3558-592AA34,1.0,1.0,MA-3558-592AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3558-593AA34,1.0,1,PEFIN-3558-593AA34,1.0,1.0,COM-3558-593AA34,1.0,1.0,MA-3558-593AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4113-515AA30,1.0,1,PEFIN-4113-515AA30,1.0,1.0,COM-4113-515AA30,1.0,1.0,MA-4113-515AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4113-516AA30,1.0,1,PEFIN-4113-516AA30,1.0,1.0,COM-4113-516AA30,1.0,1.0,MA-4113-516AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4113-518AA30,1.0,1,PEFIN-4113-518AA30,1.0,1.0,COM-4113-518AA30,1.0,1.0,MA-4113-518AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4113-611AA30,1.0,1,PEFIN-4113-611AA30,1.0,1.0,COM-4113-611AA30,1.0,1.0,MA-4113-611AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4113-612AA30,1.0,1,PEFIN-4113-612AA30,1.0,1.0,COM-4113-612AA30,1.0,1.0,MA-4113-612AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4113-616AA30,1.0,1,PEFIN-4113-616AA30,1.0,1.0,COM-4113-616AA30,1.0,1.0,MA-4113-616AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4113-617AA30,1.0,1,PEFIN-4113-617AA30,1.0,1.0,COM-4113-617AA30,1.0,1.0,MA-4113-617AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,261-611A33,1.0,1,PEFIN-261-611A33,1.0,1.0,COM-261-611A33,1.0,1.0,MA-261-611A33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4117-594AA32,1.0,1,PEFIN-4117-594AA32,1.0,1.0,COM-4117-594AA32,1.0,1.0,MA-4117-594AA32-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,4117-595AA32,1.0,1,PEFIN-4117-595AA32,1.0,1.0,COM-4117-595AA32,1.0,1.0,MA-4117-595AA32-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,478-623DA38,1.0,1,PEFIN-478-623DA38,1.0,1.0,COM-478-623DA38,1.0,1.0,MA-478-623DA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,478-624DA38,1.0,1,PEFIN-478-624DA38,1.0,1.0,COM-478-624DA38,1.0,1.0,MA-478-624DA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5529-511DA30,1.0,1,PEFIN-5529-511DA30,1.0,1.0,COM-5529-511DA30,1.0,1.0,MA-5529-511DA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6108-626AB38,1.0,1,PEFIN-6108-626AB38,1.0,1.0,COM-6108-626AB38,1.0,1.0,MA-6108-626AB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,631-51830,1.0,1,PEFIN-631-51830,1.0,1.0,COM-631-51830,1.0,1.0,MA-631-51830-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3144-515AA38,1.0,1,PEFIN-3144-515AA38,1.0,1.0,COM-3144-515AA38,1.0,1.0,MA-3144-515AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3151-521CA30,1.0,1,PEFIN-3151-521CA30,1.0,1.0,COM-3151-521CA30,1.0,1.0,MA-3151-521CA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3151-522EA30,1.0,1,PEFIN-3151-522EA30,1.0,1.0,COM-3151-522EA30,1.0,1.0,MA-3151-522EA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3151-522FA30,1.0,1,PEFIN-3151-522FA30,1.0,1.0,COM-3151-522FA30,1.0,1.0,MA-3151-522FA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3151-523DA30,1.0,1,PEFIN-3151-523DA30,1.0,1.0,COM-3151-523DA30,1.0,1.0,MA-3151-523DA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3151-523EA30,1.0,1,PEFIN-3151-523EA30,1.0,1.0,COM-3151-523EA30,1.0,1.0,MA-3151-523EA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3151-523FA30,1.0,1,PEFIN-3151-523FA30,1.0,1.0,COM-3151-523FA30,1.0,1.0,MA-3151-523FA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3151-524CA30,1.0,1,PEFIN-3151-524CA30,1.0,1.0,COM-3151-524CA30,1.0,1.0,MA-3151-524CA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3151-525EA30,1.0,1,PEFIN-3151-525EA30,1.0,1.0,COM-3151-525EA30,1.0,1.0,MA-3151-525EA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3151-525FA30,1.0,1,PEFIN-3151-525FA30,1.0,1.0,COM-3151-525FA30,1.0,1.0,MA-3151-525FA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3151-622AB30,1.0,1,PEFIN-3151-622AB30,1.0,1.0,COM-3151-622AB30,1.0,1.0,MA-3151-622AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-612AA34,1.0,1,PEFIN-3153-612AA34,1.0,1.0,COM-3153-612AA34,1.0,1.0,MA-3153-612AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-612BA34,1.0,1,PEFIN-3153-612BA34,1.0,1.0,COM-3153-612BA34,1.0,1.0,MA-3153-612BA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3157-511AA34,1.0,1,PEFIN-3157-511AA34,1.0,1.0,COM-3157-511AA34,1.0,1.0,MA-3157-511AA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3157-511BA34,1.0,1,PEFIN-3157-511BA34,1.0,1.0,COM-3157-511BA34,1.0,1.0,MA-3157-511BA34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3157-512AA30,1.0,1,PEFIN-3157-512AA30,1.0,1.0,COM-3157-512AA30,1.0,1.0,MA-3157-512AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3157-513AA30,1.0,1,PEFIN-3157-513AA30,1.0,1.0,COM-3157-513AA30,1.0,1.0,MA-3157-513AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3157-514AA30,1.0,1,PEFIN-3157-514AA30,1.0,1.0,COM-3157-514AA30,1.0,1.0,MA-3157-514AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3157-515AA30,1.0,1,PEFIN-3157-515AA30,1.0,1.0,COM-3157-515AA30,1.0,1.0,MA-3157-515AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3157-611AB34,1.0,1,PEFIN-3157-611AB34,1.0,1.0,COM-3157-611AB34,1.0,1.0,MA-3157-611AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3157-612AB34,1.0,1,PEFIN-3157-612AB34,1.0,1.0,COM-3157-612AB34,1.0,1.0,MA-3157-612AB34-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5121-524BA36,1.0,1,PEFIN-5121-524BA36,1.0,1.0,COM-5121-524BA36,1.0,1.0,MA-5121-524BA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5142-512AA33,1.0,1,PEFIN-5142-512AA33,1.0,1.0,COM-5142-512AA33,1.0,1.0,MA-5142-512AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5142-524AA33,1.0,1,PEFIN-5142-524AA33,1.0,1.0,COM-5142-524AA33,1.0,1.0,MA-5142-524AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-621AA36,1.0,1,PEFIN-5154-621AA36,1.0,1.0,COM-5154-621AA36,1.0,1.0,MA-5154-621AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-622AA36,1.0,1,PEFIN-5154-622AA36,1.0,1.0,COM-5154-622AA36,1.0,1.0,MA-5154-622AA36-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5527-570BA20,1.0,1,PEFIN-5527-570BA20,1.0,1.0,COM-5527-570BA20,1.0,1.0,MA-5527-570BA20-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5527-570DA20,1.0,1,PEFIN-5527-570DA20,1.0,1.0,COM-5527-570DA20,1.0,1.0,MA-5527-570DA20-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5529-573AB38,1.0,1,PEFIN-5529-573AB38,1.0,1.0,COM-5529-573AB38,1.0,1.0,MA-5529-573AB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5534-505BA38,1.0,1,PEFIN-5534-505BA38,1.0,1.0,COM-5534-505BA38,1.0,1.0,MA-5534-505BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5540-570AA38,1.0,1,PEFIN-5540-570AA38,1.0,1.0,COM-5540-570AA38,1.0,1.0,MA-5540-570AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6105-605BB38,1.0,1,PEFIN-6105-605BB38,1.0,1.0,COM-6105-605BB38,1.0,1.0,MA-6105-605BB38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-514AA26,1.0,1,PEFIN-3153-514AA26,1.0,1.0,COM-3153-514AA26,1.0,1.0,MA-3153-514AA26-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-514AA28,1.0,1,PEFIN-3153-514AA28,1.0,1.0,COM-3153-514AA28,1.0,1.0,MA-3153-514AA28-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3153-514BA28,1.0,1,PEFIN-3153-514BA28,1.0,1.0,COM-3153-514BA28,1.0,1.0,MA-3153-514BA28-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3154-511AC18,1.0,1,PEFIN-3154-511AC18,1.0,1.0,COM-3154-511AC18,1.0,1.0,MA-3154-511AC18-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3154-591AB,1.0,1,PEFIN-3154-591AB,1.0,1.0,COM-3154-591AB,1.0,1.0,MA-3154-591AB-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3154-691AB21,1.0,1,PEFIN-3154-691AB21,1.0,1.0,COM-3154-691AB21,1.0,1.0,MA-3154-691AB21-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,352B-611CA30,1.0,1,PEFIN-352B-611CA30,1.0,1.0,COM-352B-611CA30,1.0,1.0,MA-352B-611CA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,352B-612CA30,1.0,1,PEFIN-352B-612CA30,1.0,1.0,COM-352B-612CA30,1.0,1.0,MA-352B-612CA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,352B-616BA30,1.0,1,PEFIN-352B-616BA30,1.0,1.0,COM-352B-616BA30,1.0,1.0,MA-352B-616BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,352B-617BA30,1.0,1,PEFIN-352B-617BA30,1.0,1.0,COM-352B-617BA30,1.0,1.0,MA-352B-617BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,352B-618BA30,1.0,1,PEFIN-352B-618BA30,1.0,1.0,COM-352B-618BA30,1.0,1.0,MA-352B-618BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,352B-619BA30,1.0,1,PEFIN-352B-619BA30,1.0,1.0,COM-352B-619BA30,1.0,1.0,MA-352B-619BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3554-516AA,1.0,1,PEFIN-3554-516AA,1.0,1.0,COM-3554-516AA,1.0,1.0,MA-3554-516AA-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3554-612AA30,1.0,1,PEFIN-3554-612AA30,1.0,1.0,COM-3554-612AA30,1.0,1.0,MA-3554-612AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3554-624AA30,1.0,1,PEFIN-3554-624AA30,1.0,1.0,COM-3554-624AA30,1.0,1.0,MA-3554-624AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3660-505AA30,1.0,1,PEFIN-3660-505AA30,1.0,1.0,COM-3660-505AA30,1.0,1.0,MA-3660-505AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3660-511AA30,1.0,1,PEFIN-3660-511AA30,1.0,1.0,COM-3660-511AA30,1.0,1.0,MA-3660-511AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3660-512AA30,1.0,1,PEFIN-3660-512AA30,1.0,1.0,COM-3660-512AA30,1.0,1.0,MA-3660-512AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3660-513AA30,1.0,1,PEFIN-3660-513AA30,1.0,1.0,COM-3660-513AA30,1.0,1.0,MA-3660-513AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3660-514AA30,1.0,1,PEFIN-3660-514AA30,1.0,1.0,COM-3660-514AA30,1.0,1.0,MA-3660-514AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3660-515AA30,1.0,1,PEFIN-3660-515AA30,1.0,1.0,COM-3660-515AA30,1.0,1.0,MA-3660-515AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3660-516AA30,1.0,1,PEFIN-3660-516AA30,1.0,1.0,COM-3660-516AA30,1.0,1.0,MA-3660-516AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3660-517AA30,1.0,1,PEFIN-3660-517AA30,1.0,1.0,COM-3660-517AA30,1.0,1.0,MA-3660-517AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3660-611BA30,1.0,1,PEFIN-3660-611BA30,1.0,1.0,COM-3660-611BA30,1.0,1.0,MA-3660-611BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3660-612BA30,1.0,1,PEFIN-3660-612BA30,1.0,1.0,COM-3660-612BA30,1.0,1.0,MA-3660-612BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3922-518AB,1.0,1,PEFIN-3922-518AB,1.0,1.0,COM-3922-518AB,1.0,1.0,MA-3922-518AB-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3922-611JA30,1.0,1,PEFIN-3922-611JA30,1.0,1.0,COM-3922-611JA30,1.0,1.0,MA-3922-611JA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3922-611KA30,1.0,1,PEFIN-3922-611KA30,1.0,1.0,COM-3922-611KA30,1.0,1.0,MA-3922-611KA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3922-612CA30,1.0,1,PEFIN-3922-612CA30,1.0,1.0,COM-3922-612CA30,1.0,1.0,MA-3922-612CA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3922-618BA30,1.0,1,PEFIN-3922-618BA30,1.0,1.0,COM-3922-618BA30,1.0,1.0,MA-3922-618BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,6108-615GA38,1.0,1,PEFIN-6108-615GA38,1.0,1.0,COM-6108-615GA38,1.0,1.0,MA-6108-615GA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3139-513AA32,1.0,1,PEFIN-3139-513AA32,1.0,1.0,COM-3139-513AA32,1.0,1.0,MA-3139-513AA32-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3154-691AA17,1.0,1,PEFIN-3154-691AA17,1.0,1.0,COM-3154-691AA17,1.0,1.0,MA-3154-691AA17-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,352B-505BA38,1.0,1,PEFIN-352B-505BA38,1.0,1.0,COM-352B-505BA38,1.0,1.0,MA-352B-505BA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3106-511BB30,1.0,1,PEFIN-3106-511BB30,1.0,1.0,COM-3106-511BB30,1.0,1.0,MA-3106-511BB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3106-514BB30,1.0,1,PEFIN-3106-514BB30,1.0,1.0,COM-3106-514BB30,1.0,1.0,MA-3106-514BB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,603-644AA,1.0,1,PEFIN-603-644AA,1.0,1.0,COM-603-644AA,1.0,1.0,MA-603-644AA-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,279-516S33,1.0,1,PEFIN-279-516S33,1.0,1.0,COM-279-516S33,1.0,1.0,MA-279-516S33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,279-620A30,1.0,1,PEFIN-279-620A30,1.0,1.0,COM-279-620A30,1.0,1.0,MA-279-620A30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3538-566AB30,1.0,1,PEFIN-3538-566AB30,1.0,1.0,COM-3538-566AB30,1.0,1.0,MA-3538-566AB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3538-566BA30,1.0,1,PEFIN-3538-566BA30,1.0,1.0,COM-3538-566BA30,1.0,1.0,MA-3538-566BA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3538-570AC30,1.0,1,PEFIN-3538-570AC30,1.0,1.0,COM-3538-570AC30,1.0,1.0,MA-3538-570AC30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3538-570BD30,1.0,1,PEFIN-3538-570BD30,1.0,1.0,COM-3538-570BD30,1.0,1.0,MA-3538-570BD30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,631-684AA30,1.0,1,PEFIN-631-684AA30,1.0,1.0,COM-631-684AA30,1.0,1.0,MA-631-684AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-512AA33,1.0,1,PEFIN-5154-512AA33,1.0,1.0,COM-5154-512AA33,1.0,1.0,MA-5154-512AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-513AA33,1.0,1,PEFIN-5154-513AA33,1.0,1.0,COM-5154-513AA33,1.0,1.0,MA-5154-513AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-514AA33,1.0,1,PEFIN-5154-514AA33,1.0,1.0,COM-5154-514AA33,1.0,1.0,MA-5154-514AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-521AA33,1.0,1,PEFIN-5154-521AA33,1.0,1.0,COM-5154-521AA33,1.0,1.0,MA-5154-521AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-615AA33,1.0,1,PEFIN-5154-615AA33,1.0,1.0,COM-5154-615AA33,1.0,1.0,MA-5154-615AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-616AA33,1.0,1,PEFIN-5154-616AA33,1.0,1.0,COM-5154-616AA33,1.0,1.0,MA-5154-616AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-617AA33,1.0,1,PEFIN-5154-617AA33,1.0,1.0,COM-5154-617AA33,1.0,1.0,MA-5154-617AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-618AA33,1.0,1,PEFIN-5154-618AA33,1.0,1.0,COM-5154-618AA33,1.0,1.0,MA-5154-618AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-621AA33,1.0,1,PEFIN-5154-621AA33,1.0,1.0,COM-5154-621AA33,1.0,1.0,MA-5154-621AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5154-622AA33,1.0,1,PEFIN-5154-622AA33,1.0,1.0,COM-5154-622AA33,1.0,1.0,MA-5154-622AA33-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,352B-514BB30,1.0,1,PEFIN-352B-514BB30,1.0,1.0,COM-352B-514BB30,1.0,1.0,MA-352B-514BB30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5529-521AA30,1.0,1,PEFIN-5529-521AA30,1.0,1.0,COM-5529-521AA30,1.0,1.0,MA-5529-521AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,279-516S38,1.0,1,PEFIN-279-516S38,1.0,1.0,COM-279-516S38,1.0,1.0,MA-279-516S38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,279-627A38,1.0,1,PEFIN-279-627A38,1.0,1.0,COM-279-627A38,1.0,1.0,MA-279-627A38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,279-631A38,1.0,1,PEFIN-279-631A38,1.0,1.0,COM-279-631A38,1.0,1.0,MA-279-631A38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,279-632A38,1.0,1,PEFIN-279-632A38,1.0,1.0,COM-279-632A38,1.0,1.0,MA-279-632A38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,3164-513AA38,1.0,1,PEFIN-3164-513AA38,1.0,1.0,COM-3164-513AA38,1.0,1.0,MA-3164-513AA38-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
C,5165-617AA30,1.0,1,PEFIN-5165-617AA30,1.0,1.0,COM-5165-617AA30,1.0,1.0,MA-5165-617AA30-COM,0.0,0.0,,0.0,0.0,,0.0,0.0,
