OYAHMCD,KTCD,BUCD,SRCD,VALDTF,VALQTY,PRICE,NOTE,SYOKAIHINKBN
100-702B,PL,100,1973,2013/6/1,0,850,,2
100-702BB,PL,100,1973,2013/6/1,0,1135,,2
100-702BB,PL,100,9999,2000/1/1,0,1072,,2
100-702BC,PL,100,1973,2013/6/1,0,1072,,2
100-702BC,PL,100,9999,2000/1/1,0,893,,2
100-704AA26,PA,100,9999,2000/1/1,0,2850,,2
100-704AA26Y,PA,100,1515,2013/6/1,0,4500,,2
100-704AA26Y,PA,100,9999,2000/1/1,0,4500,,2
100-704AA30,PA,100,9999,2000/1/1,0,2850,,2
100-704AA30P,PA,100,1515,2013/6/1,0,2850,,2
100-704AA30Y,PA,100,1515,2013/6/1,0,4500,,2
100-704AA30Y,PA,100,9999,2000/1/1,0,4500,,2
100-704AA38,PA,100,1515,2013/6/1,0,2850,,2
100-704AA38,PA,100,9999,2000/1/1,0,2850,,2
101-105-3ZCA,PL,100,1973,2013/6/1,0,42.5,,2
101-105-5ZAA,PL,100,1973,2013/6/1,0,38.3,,2
1031-12A01AA38,PA,100,3406,2013/6/1,0,9820,,2
1031-12A01AA38,PA,100,9999,2000/1/1,0,8900,,2
1031-12A01CA38,PA,100,3406,2013/6/1,0,10450,,2
103-453,PA,100,1515,2022/8/25,0,365,,2
103-453,PA,100,1515,2013/6/1,0,350,,2
103-453,PA,100,9999,2000/1/1,0,350,,2
1035-12A01AA30,PA,100,3406,2013/6/1,0,14100,,2
1035-12A01AA30,PA,100,9999,2000/1/1,0,12770,,2
1035-12A01CA30,PA,100,3406,2013/6/1,0,19850,,2
1035-12A02AA30,PA,100,3406,2013/6/1,0,9345,,2
1044-439AB,MC,100,3523,2016/9/21,0,63000,,2
1044-439AB,MC,100,9999,2000/1/1,0,63000,,2
1044-442AA,MC,100,3523,2016/9/26,0,16000,,2
1044-442AA,MC,100,9999,2000/1/1,0,16000,,2
1044-449AC,PA,100,1515,2022/8/25,0,365,,2
1044-449AC,PA,100,1515,2013/6/1,0,350,,2
1044-449AC,PA,100,9999,2000/1/1,0,365,,2
1045-307AA,PA,100,3406,2013/6/1,0,3430,,2
1045-307AA,PA,100,9999,2000/1/1,0,3430,,2
1045-432AA,PL,100,1973,2013/6/1,0,500,,2
1045-432AA,PL,100,9999,2000/1/1,0,500,,2
1045-437AA,PL,100,1973,2013/6/1,0,150,,2
1045-437AA,PL,100,9999,2000/1/1,0,150,,2
1045-453AA,PA,100,1515,2013/6/1,0,300,,2
1045-453AA,PA,100,9999,2000/1/1,0,300,,2
1045-455AA,PL,100,1973,2013/6/1,0,1500,,2
1045-455AA,PL,100,9999,2000/1/1,0,1500,,2
1045-460AA,PL,100,1973,2013/6/1,0,1500,,2
1045-460AA,PL,100,9999,2000/1/1,0,1500,,2
1045-463AA,PL,100,1973,2013/6/1,0,1000,,2
1051-12A01AA38,PA,100,3406,2013/6/1,0,9820,,2
1051-12A01AA38,PA,100,9999,2000/1/1,0,8900,,2
1051-12A01BA38,PA,100,3406,2013/6/1,0,19850,,2
1051-12A01BA38,PA,100,9999,2000/1/1,0,18000,,2
1051-12A01CA30,PA,100,3406,2016/2/4,0,6500,,2
1051-12A01CA30,PA,100,9999,2000/1/1,0,6500,,2
1051-12A01CA38,PA,100,1515,2013/6/1,0,18000,,2
1051-12T1238,PA,100,3406,2013/6/1,0,29550,,2
1051-12T1238,PA,100,9999,2000/1/1,0,28140,,2
105-12A01AB48,PA,100,9999,2000/1/1,0,25400,,2
105-201AA56,L,100,3254,2019/3/18,0,10000,,2
105-201AA56,L,100,9999,2000/1/1,0,10000,,2
105-201AA56,AO,100,3070,2019/3/19,0,24500,,2
105-201AA56,AO,100,9999,2000/1/1,0,24500,,2
105-201BA1333,L,100,3254,2018/6/21,0,5465,,2
105-201BA1333,L,100,3254,2016/3/8,0,5401,,2
105-201BA1333,L,100,9999,2000/1/1,0,5465,,2
105-201BA1333,AO,100,3070,2016/3/8,0,15500,,2
105-201BA1333,AO,100,9999,2000/1/1,0,15500,,2
105-201BA1531,L,100,3254,2018/6/21,0,9414,,2
105-201BA1531,L,100,3254,2016/3/8,0,9350,,2
105-201BA1531,AO,100,3070,2016/3/8,0,0,,2
105-201BA2000,L,100,3254,2018/6/21,0,10624,,2
105-201BA2000,L,100,3254,2016/3/8,0,10560,,2
105-201BA2000,AO,100,3070,2016/3/8,0,0,,2
105-202AB2300,L,100,3254,2019/3/18,0,23000,,2
105-202AB2300,L,100,9999,2000/1/1,0,23000,,2
105-202AB2300,AO,100,3070,2019/3/19,0,28500,,2
105-202AB2300,AO,100,9999,2000/1/1,0,28500,,2
105-202BA56,L,100,3254,2019/3/18,0,9000,,2
105-202BA56,L,100,9999,2000/1/1,0,9000,,2
105-202BA56,AO,100,3070,2019/3/19,0,24500,,2
105-202BA56,AO,100,9999,2000/1/1,0,24500,,2
105-202DA1333,L,100,3254,2018/6/21,0,6251,,2
105-202DA1333,L,100,3254,2016/3/8,0,6215,,2
105-202DA1333,L,100,9999,2000/1/1,0,6251,,2
105-202DA1333,AO,100,3070,2016/3/8,0,15500,,2
105-202DA1333,AO,100,9999,2000/1/1,0,15500,,2
105-202DA1531,L,100,3254,2018/6/21,0,8286,,2
105-202DA1531,L,100,3254,2016/3/8,0,8250,,2
105-202DA1531,AO,100,3070,2016/3/8,0,15500,,2
105-202DA2000,L,100,3254,2018/6/21,0,9386,,2
105-202DA2000,L,100,3254,2016/3/8,0,9350,,2
105-202DA2000,AO,100,3070,2016/3/8,0,0,,2
105-202EA1333,L,100,3254,2018/6/21,0,11173,,2
105-202EA1333,L,100,3254,2016/3/8,0,11000,,2
105-202EA1333,L,100,9999,2000/1/1,0,11173,,2
105-202EA1333,AO,100,3070,2016/3/8,0,15500,,2
105-202EA1333,AO,100,9999,2000/1/1,0,15500,,2
105-202EA1531,L,100,3254,2018/6/21,0,16123,,2
105-202EA1531,L,100,3254,2016/3/8,0,15950,,2
105-202EA1531,AO,100,3070,2016/3/8,0,15500,,2
105-202EA1531T,L,100,3254,2018/6/21,0,16166,,2
105-202EA1531T,L,100,3254,2016/3/8,0,15950,,2
105-202EA1531T,AO,100,3070,2016/3/8,0,15500,,2
105-202EA2000,L,100,3254,2018/6/21,0,16202,,2
105-202EA2000,L,100,3254,2016/3/8,0,16500,,2
105-202EA2000,AO,100,3070,2016/3/8,0,0,,2
105-206AA1333,L,100,3254,2016/3/8,0,11900,,2
105-206AA1333,L,100,9999,2000/1/1,0,11900,,2
105-206AA2000,L,100,3254,2016/3/8,0,16599,,2
105-210BA,MC,100,3737,2020/7/13,5,17500,,2
105-210BA,MC,100,9999,2000/1/1,0,17500,,2
105-211AA,MC,100,3737,2020/7/13,5,15500,,2
105-211AA,MC,100,9999,2000/1/1,0,15500,,2
105-213BA,MC1,100,3994,2016/2/26,0,0,,2
105-213BA,MC2,100,3994,2016/2/26,0,0,,2
105-220EA1333,L,100,3254,2016/3/8,0,11000,,2
105-220EA1333,L,100,9999,2000/1/1,0,11000,,2
105-220EA1333,AO,100,3994,2022/9/9,0,7991,,2
105-220EA1333,AO,100,3994,2016/10/31,0,7875,,2
105-220EA1333,AO,100,3994,2016/3/8,0,7727,,2
105-220EA1333,AO,100,9999,2000/1/1,0,7991,,2
105-220EA1531,L,100,3254,2016/3/8,0,14300,,2
105-220EA1531,AO,100,3994,2016/3/8,0,11797,,2
105-220FA1333,L,100,3254,2016/3/8,0,11000,,2
105-220FA1333,L,100,9999,2000/1/1,0,11000,,2
105-220FA1333,AO,100,3994,2022/9/9,0,7843,,2
105-220FA1333,AO,100,3994,2016/3/8,0,7727,,2
105-220FA1333,AO,100,9999,2000/1/1,0,7843,,2
105-220FA1531,L,100,3254,2016/3/8,0,14300,,2
105-220FA1531,AO,100,3994,2016/3/8,0,9597,,2
105-229AA,MC,100,3737,2020/7/13,5,13300,,2
105-229AA,MC,100,9999,2000/1/1,0,13300,,2
105-236AA,TH,100,3052,2016/2/26,0,15675,,2
105-236AA,TH,100,9999,2000/1/1,0,15675,,2
105-303BA09038,PA,100,1515,2022/8/24,0,465,,2
105-303BA09038,PA,100,1515,2013/6/1,0,450,,2
105-303BA09038,PA,100,9999,2000/1/1,0,450,,2
105-306AA,PA,100,1515,2013/6/1,0,800,,2
105-306AA,PA,100,9999,2000/1/1,0,800,,2
105-306BA,PA,100,1515,2013/6/1,0,800,,2
105-306BA,PA,100,9999,2000/1/1,0,800,,2
105-307CA,PA,100,3406,2013/6/1,0,4200,,2
105-307CA,PA,100,9999,2000/1/1,0,4200,,2
105-307DA,PA,100,3406,2013/6/1,0,4200,,2
105-307DA,PA,100,9999,2000/1/1,0,4200,,2
105-444DC,MC,100,3523,2016/2/26,0,22000,,2
105-444DC,PA,100,3399,2016/2/26,0,645,,2
105-701DA,PA,100,3406,2013/6/1,0,4960,,2
105-701DA,PA,100,9999,2000/1/1,0,4960,,2
105-701EA,PA,100,3406,2013/6/1,0,4960,,2
105-701EA,PA,100,9999,2000/1/1,0,4960,,2
105-701FA,PA,100,3406,2013/6/1,0,5080,,2
105-701FA,PA,100,9999,2000/1/1,0,5080,,2
105-702AA,PL,100,3861,2013/6/1,0,1800,,2
105-702AA,PL,100,1973,2013/6/1,0,1020,,2
105-702AA,PL,100,9999,2000/1/1,0,1800,,2
106-12A01BA20,PA,100,3406,2013/6/1,0,13250,,2
110-444,PL,100,1973,2013/6/1,0,975,,2
110-444,PL,100,1973,2000/1/1,0,3780,,2
110-444,PL,100,9999,2000/1/1,0,2975,,2
110-453-30,PA,100,1515,2013/6/1,0,1200,,2
110-453-30,PA,100,9999,2000/1/1,0,1200,,2
110-453-38,PA,100,1515,2013/6/1,0,1500,,2
110-710,PL,100,1973,2013/6/1,0,292,,2
110-710,PL,100,9999,2000/1/1,0,230,,2
1151-12T0107,PA,100,3406,2015/8/7,0,5500,,2
1151-12T0107,PA,100,9999,2000/1/1,0,5500,,2
1151-201AA-B,L,100,3254,2016/3/8,0,484,,2
1151-201AA-B,L,100,9999,2000/1/1,0,484,,2
1151-201AA-B,MC,100,3737,2021/10/8,80,130,,2
1151-201AA-B,MC,100,3737,2016/3/8,0,49.5,,2
1151-201AA-B,MC,100,9999,2000/1/1,0,130,,2
1151-202AA-B,L,100,3254,2016/3/8,0,374,,2
1151-202AA-B,L,100,9999,2000/1/1,0,374,,2
1151-202AA-B,MC,100,3737,2021/10/8,50,130,,2
1151-202AA-B,MC,100,3737,2017/8/18,0,90,,2
1151-202AA-B,MC,100,3737,2016/3/8,0,49.5,,2
1151-202AA-B,MC,100,9999,2000/1/1,0,130,,2
1151-220AA0280,AO,100,3994,2022/6/22,0,3098,,2
1151-220AA0280,AO,100,3994,2016/3/8,0,2921,,2
1151-220AA0280,AO,100,9999,2000/1/1,0,2921,,2
1151-220BA0280,AO,100,3994,2022/6/22,0,2911,,2
1151-220BA0280,AO,100,3994,2016/3/8,0,2766,,2
1151-220BA0280,AO,100,9999,2000/1/1,0,2766,,2
1151-307AA48,PA,100,3406,2015/10/29,0,3500,,2
1151-307AA48,PA,100,9999,2000/1/1,0,3500,,2
1151-307AB48,PA,100,3406,2019/11/13,0,3500,,2
1151-307AB48,PA,100,9999,2000/1/1,0,3500,,2
1151-307BA48,PA,100,3406,2016/7/20,0,3500,,2
1151-307BA48,PA,100,9999,2000/1/1,0,3500,,2
1151-307BB48,PA,100,3406,2019/11/13,0,3500,,2
1151-307CA48,PA,100,3406,2020/6/11,0,4200,,2
1151-307CA48,PA,100,9999,2000/1/1,0,4200,,2
1151-444AA,PA,100,1515,2022/8/25,0,665,,2
1151-444AA,PA,100,1515,2022/1/18,0,650,,2
1151-444AA,PA,100,9999,2000/1/1,0,650,,2
1151-444CA,PA,100,1515,2022/8/25,0,1956,,2
1151-444CA,PA,100,1515,2019/2/26,2,1941,,2
1151-444CA,PA,100,9999,2000/1/1,0,1941,,2
1151-448AA,L,100,3994,2019/1/28,0,8300,,2
1151-448AA,L,100,9999,2000/1/1,0,8300,,2
1151-448AA,PL,100,3861,2015/8/21,0,1800,,2
1151-448AA,PL,100,9999,2000/1/1,0,1800,,2
115-203-1,AO,100,3994,2016/3/8,0,3850,,2
115-203-1,AO,100,9999,2000/1/1,0,3850,,2
115-206AA1333,L,100,3254,2025/1/28,0,13400,,2
115-206AA1333,L,100,3254,2016/3/8,0,13200,,2
115-206AA1333,L,100,9999,2000/1/1,0,13200,,2
115-206AA1531,L,100,3254,2025/1/28,0,22200,,2
115-206AA1531,L,100,3254,2016/3/8,0,22000,,2
115-206AA1531,L,100,9999,2000/1/1,0,22000,,2
115-444BB,MC,100,3399,2016/2/26,0,1980,,2
115-444BB,MC,100,9999,2000/1/1,0,1980,,2
115-444BB,PA,100,3399,2016/2/26,0,189,,2
115-444BB,PA,100,9999,2000/1/1,0,500,,2
115-444CA,MC,100,3399,2016/2/26,0,1980,,2
115-444CA,PA,100,3399,2016/2/26,0,189,,2
115-444DA,MC,100,3399,2016/2/26,0,1980,,2
115-444DA,PA,100,3399,2016/2/26,0,189,,2
1155-104AA,PA,100,3406,2013/6/1,0,14500,,2
1155-104AA,PA,100,9999,2000/1/1,0,14500,,2
1155-104BA,PA,100,3406,2013/6/1,0,7500,,2
1155-104BA,PA,100,9999,2000/1/1,0,7500,,2
1155-105AA38,AO,100,1592,2013/6/1,0,4600,,2
1155-105AA38,PA,100,3406,2013/6/1,0,1800,,2
1155-105AA48,AO,100,1592,2022/6/18,0,4858,,2
1155-105AA48,AO,100,1592,2017/9/1,0,4416,,2
1155-105AA48,AO,100,1592,2013/6/1,0,4600,,2
1155-105AA48,AO,100,9999,2000/1/1,0,4416,,2
1155-105AA48,PA,100,3406,2013/6/1,0,1800,,2
1155-105AA48,PA,100,9999,2000/1/1,0,1800,,2
1155-105AAL38,AO,100,1592,2013/6/1,0,6500,,2
1155-105AAL38,PA,100,3406,2013/6/1,0,2000,,2
1155-105AAL48,AO,100,1592,2017/9/1,0,6240,,2
1155-105AAL48,AO,100,1592,2013/6/1,0,6500,,2
1155-105AAL48,AO,100,9999,2000/1/1,0,6240,,2
1155-105AAL48,PA,100,3406,2013/6/1,0,2000,,2
1155-105AAL48,PA,100,9999,2000/1/1,0,2000,,2
1155-105AB48,AO,100,1592,2023/10/31,0,10800,,2
1155-105AB48,AO,100,1592,2023/6/1,0,5830,,2
1155-105AB48,AO,100,1592,2022/6/18,0,4858,,2
1155-105AB48,AO,100,1592,2019/11/13,0,4416,,2
1155-105AB48,AO,100,9999,2000/1/1,0,10800,,2
1155-105AB48,PA,100,3406,2019/11/13,0,1800,,2
1155-105AB48,PA,100,9999,2000/1/1,0,1800,,2
1155-105ABL48,AO,100,1592,2022/6/18,0,6864,,2
1155-105ABL48,AO,100,1592,2019/11/13,0,6240,,2
1155-105ABL48,AO,100,9999,2000/1/1,0,6240,,2
1155-105ABL48,PA,100,3406,2019/11/13,0,2000,,2
1155-105ABL48,PA,100,9999,2000/1/1,0,2000,,2
1155-105BA48,AO,100,1592,2022/6/18,0,4858,,2
1155-105BA48,AO,100,1592,2017/9/1,0,4416,,2
1155-105BA48,AO,100,1592,2013/6/1,0,4600,,2
1155-105BA48,AO,100,9999,2000/1/1,0,4416,,2
1155-105BA48,PA,100,3406,2013/6/1,0,1800,,2
1155-105BA48,PA,100,9999,2000/1/1,0,1800,,2
1155-105BAL38,AO,100,1592,2013/6/1,0,6500,,2
1155-105BAL38,PA,100,3406,2013/6/1,0,2000,,2
1155-105BAL48,AO,100,1592,2017/9/1,0,6240,,2
1155-105BAL48,AO,100,1592,2013/6/1,0,6500,,2
1155-105BAL48,AO,100,9999,2000/1/1,0,6240,,2
1155-105BAL48,PA,100,3406,2013/6/1,0,2000,,2
1155-105BAL48,PA,100,9999,2000/1/1,0,2000,,2
1155-105BB48,AO,100,1592,2023/10/31,0,10800,,2
1155-105BB48,AO,100,1592,2023/6/1,0,5830,,2
1155-105BB48,AO,100,1592,2022/6/18,0,4858,,2
1155-105BB48,AO,100,1592,2019/11/13,0,4416,,2
1155-105BB48,AO,100,9999,2000/1/1,0,10800,,2
1155-105BB48,PA,100,3406,2019/11/13,0,1800,,2
1155-105BB48,PA,100,9999,2000/1/1,0,1800,,2
1155-105BBL48,AO,100,1592,2022/6/18,0,6864,,2
1155-105BBL48,AO,100,1592,2019/11/13,0,6240,,2
1155-105BBL48,AO,100,9999,2000/1/1,0,6240,,2
1155-105BBL48,PA,100,3406,2019/11/13,0,2000,,2
1155-105BBL48,PA,100,9999,2000/1/1,0,2000,,2
1155-105CA48,AO,100,1592,2013/6/1,0,4600,,2
1155-105CA48,PA,100,3406,2013/6/1,0,1800,,2
1155-105CAL38,AO,100,1592,2013/6/1,0,6500,,2
1155-105CAL38,PA,100,3406,2013/6/1,0,2000,,2
1155-105CAL48,AO,100,1592,2013/6/1,0,6500,,2
1155-105CAL48,AO,100,9999,2000/1/1,0,6500,,2
1155-105CAL48,PA,100,3406,2013/6/1,0,2000,,2
1155-105CAL48,PA,100,9999,2000/1/1,0,2000,,2
1155-105CB48,AO,100,1592,2022/6/18,0,4858,,2
1155-105CB48,AO,100,1592,2017/9/1,0,4416,,2
1155-105CB48,AO,100,1592,2013/6/1,0,4600,,2
1155-105CB48,AO,100,9999,2000/1/1,0,4416,,2
1155-105CB48,PA,100,3406,2013/6/1,0,1800,,2
1155-105CB48,PA,100,9999,2000/1/1,0,1800,,2
1155-105CBL48,AO,100,1592,2017/9/1,0,6240,,2
1155-105CBL48,AO,100,1592,2015/9/11,0,6500,,2
1155-105CBL48,AO,100,3406,2013/6/1,0,2000,,2
1155-105CBL48,AO,100,9999,2000/1/1,0,6240,,2
1155-105CBL48,PA,100,3406,2015/10/28,0,2000,,2
1155-105CBL48,PA,100,9999,2000/1/1,0,2000,,2
1155-105CC48,AO,100,1592,2023/10/31,0,10200,,2
1155-105CC48,AO,100,1592,2023/6/1,0,5830,,2
1155-105CC48,AO,100,1592,2022/6/18,0,4858,,2
1155-105CC48,AO,100,1592,2019/11/13,0,4416,,2
1155-105CC48,AO,100,9999,2000/1/1,0,10200,,2
1155-105CC48,PA,100,3406,2019/11/13,0,1800,,2
1155-105CC48,PA,100,9999,2000/1/1,0,1800,,2
1155-105CCL48,AO,100,1592,2022/6/18,0,6864,,2
1155-105CCL48,AO,100,1592,2019/11/13,0,6240,,2
1155-105CCL48,AO,100,9999,2000/1/1,0,6240,,2
1155-105CCL48,PA,100,3406,2019/11/13,0,2000,,2
1155-105CCL48,PA,100,9999,2000/1/1,0,2000,,2
1155-105DA48,AO,100,1592,2013/6/1,0,4600,,2
1155-105DA48,PA,100,3406,2013/6/1,0,1800,,2
1155-105DAL38,AO,100,1592,2013/6/1,0,6500,,2
1155-105DAL38,PA,100,3406,2013/6/1,0,2000,,2
1155-105DAL48,AO,100,1592,2013/6/1,0,6500,,2
1155-105DAL48,AO,100,9999,2000/1/1,0,6500,,2
1155-105DAL48,PA,100,3406,2013/6/1,0,2000,,2
1155-105DAL48,PA,100,9999,2000/1/1,0,2000,,2
1155-105DB48,AO,100,1592,2022/6/18,0,4858,,2
1155-105DB48,AO,100,1592,2017/9/1,0,4416,,2
1155-105DB48,AO,100,1592,2013/6/1,0,4600,,2
1155-105DB48,AO,100,9999,2000/1/1,0,4416,,2
1155-105DB48,PA,100,3406,2013/6/1,0,1800,,2
1155-105DB48,PA,100,9999,2000/1/1,0,1800,,2
1155-105DBL48,AO,100,1592,2017/9/1,0,6240,,2
1155-105DBL48,AO,100,1592,2013/6/1,0,6500,,2
1155-105DBL48,AO,100,9999,2000/1/1,0,6240,,2
1155-105DBL48,PA,100,3406,2013/6/1,0,2000,,2
1155-105DBL48,PA,100,9999,2000/1/1,0,2000,,2
1155-105DC48,AO,100,1592,2023/10/31,0,10200,,2
1155-105DC48,AO,100,1592,2023/6/1,0,5830,,2
1155-105DC48,AO,100,1592,2022/6/18,0,4858,,2
1155-105DC48,AO,100,1592,2019/11/13,0,4416,,2
1155-105DC48,AO,100,9999,2000/1/1,0,10200,,2
1155-105DC48,PA,100,3406,2019/11/13,0,1800,,2
1155-105DC48,PA,100,9999,2000/1/1,0,1800,,2
1155-105DCL48,AO,100,1592,2022/6/18,0,6864,,2
1155-105DCL48,AO,100,1592,2019/11/13,0,6240,,2
1155-105DCL48,AO,100,9999,2000/1/1,0,6240,,2
1155-105DCL48,PA,100,3406,2019/11/13,0,2000,,2
1155-105DCL48,PA,100,9999,2000/1/1,0,2000,,2
1155-201AA1900,L,100,3254,2016/3/8,0,17270,,2
1155-201AA1900,L,100,9999,2000/1/1,0,17270,,2
1155-201AA1900,AO,100,3070,2016/8/8,0,23600,,2
1155-201AA1900,AO,100,3070,2016/3/8,0,0,,2
1155-201AA1900,AO,100,9999,2000/1/1,0,23600,,2
1155-202AA1900,L,100,3254,2016/3/8,0,8250,,2
1155-202AA1900,L,100,9999,2000/1/1,0,8250,,2
1155-202AA1900,AO,100,3070,2016/8/8,0,23200,,2
1155-202AA1900,AO,100,3070,2016/3/8,0,0,,2
1155-202AA1900,AO,100,9999,2000/1/1,0,23200,,2
1155-202BA1900,L,100,3254,2016/3/8,0,16170,,2
1155-202BA1900,L,100,9999,2000/1/1,0,16170,,2
1155-202BA1900,AO,100,3070,2016/8/8,0,23600,,2
1155-202BA1900,AO,100,3070,2016/3/8,0,0,,2
1155-202BA1900,AO,100,9999,2000/1/1,0,23600,,2
1155-206AA1900,L,100,3254,2016/3/8,0,13200,,2
1155-206AA1900,L,100,9999,2000/1/1,0,13200,,2
1155-220AA1900,PA,100,CA,2016/8/31,0,1000,,2
1155-232AA1900,PA,100,3994,2016/8/31,0,840,,2
1155-233AA,PA,100,3399,2016/9/9,0,2000,,2
1155-233AA,PA,100,3399,2016/2/26,0,574,,2
1155-233AA,PA,100,9999,2000/1/1,0,2000,,2
1155-307AA48,PA,100,3406,2013/6/1,0,4900,,2
1155-307AA48,PA,100,9999,2000/1/1,0,4900,,2
1155-307AB48,PA,100,3406,2019/11/13,0,3500,,2
1155-307BA48,PA,100,3406,2013/6/1,0,7650,,2
1155-307BA48,PA,100,9999,2000/1/1,0,7650,,2
1155-307BB48,PA,100,3406,2019/11/13,0,3500,,2
1155-307CA48,PA,100,3406,2013/6/1,0,4450,,2
1155-307CA48,PA,100,9999,2000/1/1,0,4450,,2
1155-307CB48,PA,100,3406,2019/11/13,0,3500,,2
1155-307DA48,PA,100,3406,2013/6/1,0,1850,,2
1155-307DA48,PA,100,9999,2000/1/1,0,1850,,2
1155-307DB48,PA,100,3406,2019/11/13,0,3500,,2
1155-444AA,PA,100,1515,2022/8/25,0,1015,,2
1155-444AA,PA,100,1515,2013/6/1,0,1000,,2
1155-444AA,PA,100,9999,2000/1/1,0,1000,,2
1155-444BA,PA,100,1515,2022/8/25,0,2228,,2
1155-444BA,PA,100,1515,2016/12/27,0,2213,,2
1155-444BA,PA,100,9999,2000/1/1,0,2228,,2
12-201E-1133,L,100,3254,2024/8/27,0,28000,,2
12-201E-1133,L,100,3254,2016/3/8,0,6160,,2
12-201E-1133,L,100,9999,2000/1/1,0,28000,,2
12-201E-1133,AO,100,3070,2024/8/26,0,17000,,2
12-201E-1133,AO,100,3070,2017/6/29,0,15500,,2
12-201E-1133,AO,100,3070,2016/3/8,0,0,,2
12-201E-1133,AO,100,9999,2000/1/1,0,17000,,2
12-201K1133,L,100,3254,2020/1/27,0,18000,,2
12-201K1133,L,100,9999,2000/1/1,0,18000,,2
12-201K1133,AO,100,3070,2020/1/27,0,14500,,2
12-201K1133,AO,100,9999,2000/1/1,0,14500,,2
12-201K1353,L,100,3254,2016/3/28,0,12000,,2
12-201K1353,L,100,9999,2000/1/1,0,12000,,2
12-201K1353,AO,100,3070,2016/6/30,0,12500,,2
12-201K1353,AO,100,3070,2016/5/27,0,18000,,2
12-201K1353,AO,100,9999,2000/1/1,0,12500,,2
12-201L1133,L,100,3254,2016/7/20,0,30000,,2
12-201L1133,L,100,9999,2000/1/1,0,30000,,2
12-201L1133,AO,100,3070,2019/4/3,0,14725,,2
12-201L1133,AO,100,3070,2017/4/17,0,15500,,2
12-201L1133,AO,100,3070,2016/7/27,0,18000,,2
12-201L1133,AO,100,9999,2000/1/1,0,14725,,2
12-201L1353,L,100,3254,2018/10/15,0,32000,,2
12-201L1353,L,100,9999,2000/1/1,0,32000,,2
12-201L1353,AO,100,3070,2019/4/3,0,15200,,2
12-201L1353,AO,100,3070,2018/10/15,0,16000,,2
12-201L1353,AO,100,9999,2000/1/1,0,16000,,2
12-201L1353J,L,100,3254,2018/10/26,0,35000,,2
12-201L1353J,L,100,9999,2000/1/1,0,35000,,2
12-201L1353J,AO,100,3070,2019/4/3,0,14725,,2
12-201L1353J,AO,100,3070,2018/10/26,0,15500,,2
12-201L1353J,AO,100,9999,2000/1/1,0,15500,,2
12-201L1353S,L,100,3254,2023/6/30,0,35000,,2
12-201L1353S,L,100,9999,2000/1/1,0,35000,,2
12-201L1353S,AO,100,3070,2023/6/26,0,15200,,2
12-201L1353S,AO,100,9999,2000/1/1,0,15200,,2
12-206D,MC,100,3523,2016/2/26,0,11220,,2
12-206D,PA,100,3399,2016/2/26,0,334,,2
12-210,HT,100,3724,2016/2/26,0,550,,2
12-219C,MC,100,3523,2016/2/26,0,11220,,2
12-219C,PA,100,3399,2016/2/26,0,334,,2
12-222A,HT,100,3653,2021/3/26,0,1500,,2
12-222A,HT,100,3653,2016/3/8,0,550,,2
12-222A,HT,100,9999,2000/1/1,0,1500,,2
12-222B,HT,100,3653,2016/5/10,0,55,,2
12-222B,HT,100,9999,2000/1/1,0,55,,2
12-230,HT,100,3653,2016/5/11,2,1500,,2
12-230,HT,100,3653,2016/2/22,0,1100,,2
12-230,HT,100,9999,2000/1/1,0,1500,,2
12-231C,HT,100,3653,2016/2/22,0,330,,2
12-231C,HT,100,9999,2000/1/1,0,330,,2
1231-12A03CA38,PA,100,3406,2013/6/1,0,22050,,2
1231-12A04AA30,PA,100,3406,2013/6/1,0,26565,,2
1231-12A04BA30,PA,100,1515,2013/6/1,0,18000,,2
1231-12A05AA38,PA,100,3406,2013/6/1,0,19850,,2
1231-12A05DA30,PA,100,1515,2013/6/1,0,18000,,2
12-328G-1,PL,100,1973,2013/6/1,0,15,,2
12-328G-1,PL,100,9999,2000/1/1,0,11.5,,2
12-328G-2,PL,100,1973,2013/6/1,0,39,,2
12-347,PL,100,1973,2013/6/1,0,187,,2
12-347B,PL,100,1973,2013/6/1,0,187,,2
12-347D,PL,100,1973,2013/6/1,0,213,,2
12-420FB,PA,100,1515,2013/6/1,0,520,,2
12A-105EAL38,AO,100,9999,2000/1/1,0,58000,,2
12A-105EAL38,PA,100,9999,2000/1/1,0,5000,,2
130-202AA0670,L,100,3254,2016/5/24,0,11000,,2
130-202AA0670,L,100,9999,2000/1/1,0,11000,,2
130-202AA0670,AO,100,3070,2016/7/27,0,21000,,2
130-202AA0670,AO,100,9999,2000/1/1,0,21000,,2
130-312AA,PL,100,1973,2013/6/1,0,220,,2
131-106AA,PA,100,3406,2013/6/1,0,600,,2
131-111AA,PA,100,3406,2013/6/1,0,7300,,2
131-111AA,PA,100,9999,2000/1/1,0,7300,,2
131-112AA,PA,100,3406,2013/6/1,0,6600,,2
131-112AA,PA,100,9999,2000/1/1,0,6600,,2
131-113AA,PA,100,3406,2013/6/1,0,5300,,2
131-113AA,PA,100,9999,2000/1/1,0,5300,,2
131-114AA,PA,100,3406,2013/6/1,0,4500,,2
131-114AA,PA,100,9999,2000/1/1,0,4500,,2
131-115AA,PA,100,3406,2013/6/1,0,5300,,2
131-115AA,PA,100,9999,2000/1/1,0,5300,,2
131-116AA,PA,100,3406,2013/6/1,0,4350,,2
