HMCD,SEQ,KTSEQ,KTCD
TS-4436AA,1,5010,CAFIN
TS-4436BA,1,5010,CAFIN
TS-4451AA,1,5010,CAFIN
TS-4460AA33,1,5010,CAFIN
TS-4461DA,1,5010,CAFIN
TS-4461EA,1,5010,CAFIN
TS-4461GA,1,5010,CAFIN
TS-4461HA,1,5010,CAFIN
TS-4461JA,1,5010,CAFIN
TS-4461KA,1,5010,CAFIN
TS-4461MA,1,5010,CAFIN
TS-4461NA,1,5010,CAFIN
TS-4461PA,1,5010,CAFIN
TS-4461QA,1,5010,CAFIN
TS-4461RA,1,5010,CAFIN
TS-4461SA,1,5010,CAFIN
TS-4461VA,1,5010,CAFIN
TS-4461WA,1,5010,CAFIN
TS-4461XA,1,5010,CAFIN
TS-4461YA,1,5010,CAFIN
TS-4461ZA,1,5010,CAFIN
TS-4474AA,1,5010,CAFIN
TS-4474BA,1,5010,CAFIN
TS-4477AA34,1,5010,CAFIN
TS-4477BA34,1,5010,CAFIN
TS-4477CA34,1,5010,CAFIN
TS-4477DA34,1,5010,CAFIN
TS-4480AA,1,5010,CAFIN
TS-4480BA,1,5010,CAFIN
TS-4480CA,1,5010,CAFIN
TS-4480DA,1,5010,CAFIN
TS-4480GA,1,5010,CAFIN
TS-4492AA,1,5010,CAFIN
TS-4492BA,1,5010,CAFIN
TS-4494AA,1,5010,CAFIN
TS-4494CA,1,5010,CAFIN
TS-4502DA,1,5010,CAFIN
TS-4502EA,1,5010,CAFIN
TS-4522CA,1,5010,CAFIN
TS-4532AA,1,5010,CAFIN
TS-4543AA33,1,5010,CAFIN
TS-4543BA33,1,5010,CAFIN
TS-4543CA33,1,5010,CAFIN
TS-4543DA33,1,5010,CAFIN
TS-4546AA,1,5010,CAFIN
TS-4546BA,1,5010,CAFIN
TS-4546CA,1,5010,CAFIN
TS-4546DA,1,5010,CAFIN
TS-4546EA,1,5010,CAFIN
TS-4546FA,1,5010,CAFIN
TS-4546GA,1,5010,CAFIN
TS-4546KA,1,5010,CAFIN
TS-4546LA,1,5010,CAFIN
TS-4546MA,1,5010,CAFIN
TS-4554AA19,1,5010,CAFIN
TS-4555AA,1,5010,CAFIN
TS-4555BA,1,5010,CAFIN
TS-4555CA,1,5010,CAFIN
TS-4555EA,1,5010,CAFIN
TS-4555FA,1,5010,CAFIN
TS-4555JA,1,5010,CAFIN
TS-4555KA,1,5010,CAFIN
TS-4555LA,1,5010,CAFIN
TS-4555MA,1,5010,CAFIN
TS-4555NA,1,5010,CAFIN
TS-4555SA,1,5010,CAFIN
TS-4559AA30,1,5010,CAFIN
TS-4559BA30,1,5010,CAFIN
TS-4559CA30,1,5010,CAFIN
TS-4559DA30,1,5010,CAFIN
TS-4559EA30,1,5010,CAFIN
TS-4559FA30,1,5010,CAFIN
TS-4559KA30,1,5010,CAFIN
TS-4559LA30,1,5010,CAFIN
TS-4559MA30,1,5010,CAFIN
TS-4563GA,1,5010,CAFIN
TS-4563HA,1,5010,CAFIN
TS-4564AA,1,5010,CAFIN
TS-4568BA,1,5010,CAFIN
TS-4568CA,1,5010,CAFIN
TS-4568DA,1,5010,CAFIN
TS-4568EA,1,5010,CAFIN
TS-4568FA,1,5010,CAFIN
TS-4568GA,1,5010,CAFIN
TS-4568HA,1,5010,CAFIN
TS-4568JA,1,5010,CAFIN
TS-4568KA,1,5010,CAFIN
TS-4568LA,1,5010,CAFIN
TS-4568MA,1,5010,CAFIN
TS-4568NA,1,5010,CAFIN
TS-4568PA,1,5010,CAFIN
TS-4568QA,1,5010,CAFIN
TS-4569BA,1,5010,CAFIN
TS-4569CA,1,5010,CAFIN
TS-4569DA,1,5010,CAFIN
TS-4569EA,1,5010,CAFIN
TS-4569FA,1,5010,CAFIN
TS-4569GA,1,5010,CAFIN
TS-4569HA,1,5010,CAFIN
TS-4569JA,1,5010,CAFIN
TS-4569KA,1,5010,CAFIN
TS-4569LA,1,5010,CAFIN
TS-4571AA33,1,5010,CAFIN
TS-4571BA33,1,5010,CAFIN
TS-4571CA33,1,5010,CAFIN
TS-4571DA33,1,5010,CAFIN
TS-4571EA33,1,5010,CAFIN
TS-4571FA33,1,5010,CAFIN
TS-4571GA33,1,5010,CAFIN
TS-4571HA33,1,5010,CAFIN
TS-4571JA33,1,5010,CAFIN
TS-4571KA33,1,5010,CAFIN
TS-4571LA33,1,5010,CAFIN
TS-4571MA33,1,5010,CAFIN
TS-4571NA33,1,5010,CAFIN
TS-4586EA,1,5010,CAFIN
TS-4586FA,1,5010,CAFIN
TS-4590AA30,1,5010,CAFIN
TS-4590AA34,1,5010,CAFIN
TS-4590BA30,1,5010,CAFIN
TS-4590BA34,1,5010,CAFIN
TS-4590CA30,1,5010,CAFIN
TS-4590CA34,1,5010,CAFIN
TS-4590DA30,1,5010,CAFIN
TS-4590DA34,1,5010,CAFIN
TS-4596AA,1,5010,CAFIN
TS-4596BA,1,5010,CAFIN
TS-4596CA,1,5010,CAFIN
TS-4596CB,1,5010,CAFIN
TS-4596DA,1,5010,CAFIN
TS-4596DB,1,5010,CAFIN
TS-4596EA,1,5010,CAFIN
TS-4596EB,1,5010,CAFIN
TS-4596FA,1,5010,CAFIN
TS-4596GA,1,5010,CAFIN
TS-4596HA,1,5010,CAFIN
TS-4596JA,1,5010,CAFIN
TS-4596KA,1,5010,CAFIN
TS-4596MA,1,5010,CAFIN
TS-4603AA,1,5010,CAFIN
TS-4603BA,1,5010,CAFIN
TS-4603CA,1,5010,CAFIN
TS-4603DA,1,5010,CAFIN
TS-4604AA,1,5010,CAFIN
TS-4604BA,1,5010,CAFIN
TS-4604CA,1,5010,CAFIN
TS-4604DA,1,5010,CAFIN
TS-4604EA,1,5010,CAFIN
TS-4604FA,1,5010,CAFIN
TS-4618AA,1,5010,CAFIN
TS-4627AA,1,5010,CAFIN
TS-4627BA,1,5010,CAFIN
TS-4630AA,1,5010,CAFIN
TS-4630BA,1,5010,CAFIN
TS-4633AA,1,5010,CAFIN
TS-4640AA,1,5010,CAFIN
TS-4640BA,1,5010,CAFIN
TS-4640CA,1,5010,CAFIN
TS-4640DA,1,5010,CAFIN
TS-4640EA,1,5010,CAFIN
TS-4640FA,1,5010,CAFIN
TS-4640GA,1,5010,CAFIN
TS-4640GA2,1,5010,CAFIN
TS-4640HA,1,5010,CAFIN
TS-4640JA,1,5010,CAFIN
TS-4640KA,1,5010,CAFIN
TS-4640LA,1,5010,CAFIN
TS-4641AA,1,5010,CAFIN
TS-4641BA,1,5010,CAFIN
TS-4641CA,1,5010,CAFIN
TS-4648AA30,1,5010,CAFIN
TS-4648BA30,1,5010,CAFIN
TS-4650DA,1,5010,CAFIN
TS-4650EA,1,5010,CAFIN
TS-4652AA30,1,5010,CAFIN
TS-4652BA30,1,5010,CAFIN
TS-4652CA30,1,5010,CAFIN
TS-4655GA,1,5010,CAFIN
TS-4655HA,1,5010,CAFIN
TS-4655JA,1,5010,CAFIN
TS-4657SA,1,5010,CAFIN
TS-4657TA,1,5010,CAFIN
TS-4658CA,1,5010,CAFIN
TS-4658DA,1,5010,CAFIN
TS-4660JA,1,5010,CAFIN
TS-4660KA,1,5010,CAFIN
TS-4660RA,1,5010,CAFIN
TS-4661BA,1,5010,CAFIN
TS-4661CA,1,5010,CAFIN
TS-4664AA,1,5010,CAFIN
TS-4664BA,1,5010,CAFIN
TS-4664CA,1,5010,CAFIN
TS-4665AA,1,5010,CAFIN
TS-4665DA,1,5010,CAFIN
TS-4665EA,1,5010,CAFIN
TS-4665FA,1,5010,CAFIN
TS-4665KA,1,5010,CAFIN
TS-4665LA,1,5010,CAFIN
TS-4669AA,1,5010,CAFIN
TS-4671AA,1,5010,CAFIN
TS-4671BA,1,5010,CAFIN
TS-4678AA,1,5010,CAFIN
TS-4678BA,1,5010,CAFIN
TS-4696AA30,1,5010,CAFIN
TS-4696BA30,1,5010,CAFIN
TS-4696CA30,1,5010,CAFIN
TS-4696DA30,1,5010,CAFIN
TS-4697BA,1,5010,CAFIN
TS-4697CA,1,5010,CAFIN
TS-4697DA,1,5010,CAFIN
TS-4697EA,1,5010,CAFIN
TS-4697FA,1,5010,CAFIN
TS-4700AA,1,5010,CAFIN
TS-4700CA,1,5010,CAFIN
TS-4700DA,1,5010,CAFIN
TS-4701AA,1,5010,CAFIN
TS-4701BA,1,5010,CAFIN
TS-4701CA,1,5010,CAFIN
TS-4704AA,1,5010,CAFIN
TS-4704BA,1,5010,CAFIN
TS-4704CA,1,5010,CAFIN
TS-4704DA,1,5010,CAFIN
TS-4704EA,1,5010,CAFIN
TS-4704FA,1,5010,CAFIN
TS-4704GA,1,5010,CAFIN
TS-4704HA,1,5010,CAFIN
TS-4704KA,1,5010,CAFIN
TS-4704LA,1,5010,CAFIN
TS-4704MA,1,5010,CAFIN
TS-4707AA5.5,1,5010,CAFIN
TS-4707BA5.5,1,5010,CAFIN
TS-4710AA33,1,5010,CAFIN
TS-4710BA33,1,5010,CAFIN
TS-4710CA33,1,5010,CAFIN
TS-4711AA,1,5010,CAFIN
TS-4716CA30,1,5010,CAFIN
TS-4716DA30,1,5010,CAFIN
TS-4717AA,1,5010,CAFIN
TS-4717BA,1,5010,CAFIN
TS-4717CA,1,5010,CAFIN
TS-4717DA,1,5010,CAFIN
TS-4717EA,1,5010,CAFIN
TS-4717FA,1,5010,CAFIN
TS-4717GA,1,5010,CAFIN
TS-4717JA,1,5010,CAFIN
TS-4717KA,1,5010,CAFIN
TS-4717LA,1,5010,CAFIN
TS-4717MA,1,5010,CAFIN
TS-4717NA,1,5010,CAFIN
TS-4732AA26,1,5010,CAFIN
TS-4732BA26,1,5010,CAFIN
TS-4732CA30,1,5010,CAFIN
TS-4732DA30,1,5010,CAFIN
TS-4735AA30,1,5010,CAFIN
TS-4735BA30,1,5010,CAFIN
TS-4735CA30,1,5010,CAFIN
TS-4735EA30,1,5010,CAFIN
TS-4735FA30,1,5010,CAFIN
TS-4745AA,1,5010,CAFIN
TS-4745AB,1,5010,CAFIN
TS-4745BA,1,5010,CAFIN
TS-4745CA,1,5010,CAFIN
TS-4745DA,1,5010,CAFIN
TS-4745LA,1,5010,CAFIN
TS-4745MA,1,5010,CAFIN
TS-4745NA,1,5010,CAFIN
TS-4745PA,1,5010,CAFIN
TS-4745QA,1,5010,CAFIN
TS-4745RA,1,5010,CAFIN
TS-4745RB,1,5010,CAFIN
TS-4745SA,1,5010,CAFIN
TS-4745SB,1,5010,CAFIN
TS-4745TA,1,5010,CAFIN
TS-4751AA,1,5010,CAFIN
TS-4751BA,1,5010,CAFIN
TS-4751CA,1,5010,CAFIN
TS-4751DA,1,5010,CAFIN
TS-4751EA,1,5010,CAFIN
TS-4751FA,1,5010,CAFIN
TS-4751GA,1,5010,CAFIN
TS-4751KA,1,5010,CAFIN
TS-4751LA,1,5010,CAFIN
TS-4751NA,1,5010,CAFIN
TS-4751PA,1,5010,CAFIN
TS-4751QA,1,5010,CAFIN
TS-4762BA30,1,5010,CAFIN
TS-4762LA,1,5010,CAFIN
TS-4762SA,1,5010,CAFIN
TS-4762TA,1,5010,CAFIN
TS-4762VA,1,5010,CAFIN
TS-4762WA,1,5010,CAFIN
TS-4764AA,1,5010,CAFIN
TS-4764BA,1,5010,CAFIN
TS-4764CA,1,5010,CAFIN
TS-4769AA30,1,5010,CAFIN
TS-4769BA30,1,5010,CAFIN
TS-4771AA,1,5010,CAFIN
TS-4775AA30,1,5010,CAFIN
TS-4775BA30,1,5010,CAFIN
TS-4775CA30,1,5010,CAFIN
TS-4775CA38,1,5010,CAFIN
TS-4775DA30,1,5010,CAFIN
TS-4775DA38,1,5010,CAFIN
TS-4775GA38,1,5010,CAFIN
TS-4775HA38,1,5010,CAFIN
TS-4777AA30,1,5010,CAFIN
TS-4777BA30,1,5010,CAFIN
TS-4778AA,1,5010,CAFIN
TS-4778BA,1,5010,CAFIN
TS-4782AA,1,5010,CAFIN
TS-4786HA,1,5010,CAFIN
TS-4786JA,1,5010,CAFIN
TS-4786KA,1,5010,CAFIN
TS-4786LA,1,5010,CAFIN
TS-4786MA,1,5010,CAFIN
TS-4786NA,1,5010,CAFIN
TS-4786PA,1,5010,CAFIN
TS-4786QA,1,5010,CAFIN
TS-4786RA,1,5010,CAFIN
TS-4786SA,1,5010,CAFIN
TS-4786TA,1,5010,CAFIN
TS-4786UA,1,5010,CAFIN
TS-4786VA,1,5010,CAFIN
TS-4786WA,1,5010,CAFIN
TS-4786XA,1,5010,CAFIN
TS-4791AA,1,5010,CAFIN
TS-4792AA,1,5010,CAFIN
TS-4792BA,1,5010,CAFIN
TS-4792CA,1,5010,CAFIN
TS-4792DA,1,5010,CAFIN
TS-4792FA,1,5010,CAFIN
TS-4792GA,1,5010,CAFIN
TS-4794BA,1,5010,CAFIN
TS-4802DA,1,5010,CAFIN
TS-4803AA33,1,5010,CAFIN
TS-4803BA33,1,5010,CAFIN
TS-4804AA,1,5010,CAFIN
TS-4804BA,1,5010,CAFIN
TS-4804CA,1,5010,CAFIN
TS-4804MA,1,5010,CAFIN
TS-4804NA,1,5010,CAFIN
TS-4804PA,1,5010,CAFIN
TS-4804QA,1,5010,CAFIN
TS-4808DA,1,5010,CAFIN
TS-4808DB,1,5010,CAFIN
TS-4808DC,1,5010,CAFIN
TS-4808EA,1,5010,CAFIN
TS-4808FA,1,5010,CAFIN
TS-4808FB,1,5010,CAFIN
TS-4808FC,1,5010,CAFIN
TS-4808GA,1,5010,CAFIN
TS-4808VA,1,5010,CAFIN
TS-4808VB,1,5010,CAFIN
TS-4808VC,1,5010,CAFIN
TS-4808WA,1,5010,CAFIN
TS-4808WB,1,5010,CAFIN
TS-4808WC,1,5010,CAFIN
TS-4808XA,1,5010,CAFIN
TS-4808XB,1,5010,CAFIN
TS-4808XC,1,5010,CAFIN
TS-4808YA,1,5010,CAFIN
TS-4808YB,1,5010,CAFIN
TS-4808YC,1,5010,CAFIN
TS-4813AA,1,5010,CAFIN
TS-4813BA,1,5010,CAFIN
TS-4813CA,1,5010,CAFIN
TS-4813DA,1,5010,CAFIN
TS-4813EA,1,5010,CAFIN
TS-4821AA38,1,5010,CAFIN
TS-4821BA38,1,5010,CAFIN
TS-4821CA38,1,5010,CAFIN
TS-4821EA38,1,5010,CAFIN
TS-4821PA38,1,5010,CAFIN
TS-4821QA38,1,5010,CAFIN
TS-4821RA38,1,5010,CAFIN
TS-4821SA38,1,5010,CAFIN
TS-4821TA38,1,5010,CAFIN
TS-4821UA38,1,5010,CAFIN
TS-4821VA38,1,5010,CAFIN
TS-4824AA,1,5010,CAFIN
TS-4828AA,1,5010,CAFIN
TS-4832AA38,1,5010,CAFIN
TS-4832BA38,1,5010,CAFIN
TS-4832CA38,1,5010,CAFIN
TS-4835FA33,1,5010,CAFIN
TS-4835QA30,1,5010,CAFIN
TS-4838AA,1,5010,CAFIN
TS-4838AB,1,5010,CAFIN
TS-4838BA,1,5010,CAFIN
TS-4838BB,1,5010,CAFIN
TS-4838CA,1,5010,CAFIN
TS-4838CB,1,5010,CAFIN
TS-4838DA,1,5010,CAFIN
TS-4838EA,1,5010,CAFIN
TS-4838FA,1,5010,CAFIN
TS-4838GA,1,5010,CAFIN
TS-4838NA,1,5010,CAFIN
TS-4854AA34,1,5010,CAFIN
TS-4854BA34,1,5010,CAFIN
TS-4854CA34,1,5010,CAFIN
TS-4854DA34,1,5010,CAFIN
TS-4854EA34,1,5010,CAFIN
TS-4855AA,1,5010,CAFIN
TS-4855BA,1,5010,CAFIN
TS-4855CA,1,5010,CAFIN
TS-4856HA,1,5010,CAFIN
TS-4856KA,1,5010,CAFIN
TS-4856NA,1,5010,CAFIN
TS-4856PA,1,5010,CAFIN
TS-4862CA,1,5010,CAFIN
TS-4862DA,1,5010,CAFIN
TS-4865CA,1,5010,CAFIN
TS-4865DA,1,5010,CAFIN
TS-4865NA,1,5010,CAFIN
TS-4871AA30,1,5010,CAFIN
TS-4871BA30,1,5010,CAFIN
TS-4887AA,1,5010,CAFIN
TS-4887BA,1,5010,CAFIN
TS-4887CA,1,5010,CAFIN
TS-4887CB,1,5010,CAFIN
TS-4887DA,1,5010,CAFIN
TS-4887DB,1,5010,CAFIN
TS-4887EA,1,5010,CAFIN
TS-4897CA,1,5010,CAFIN
TS-4897CB,1,5010,CAFIN
TS-4897DA,1,5010,CAFIN
TS-4897DB,1,5010,CAFIN
TS-4897DC,1,5010,CAFIN
TS-4897EA,1,5010,CAFIN
TS-4897EB,1,5010,CAFIN
TS-4897EC,1,5010,CAFIN
TS-4897FA,1,5010,CAFIN
TS-4897FB,1,5010,CAFIN
TS-4897GA,1,5010,CAFIN
TS-4897GB,1,5010,CAFIN
TS-4897GC,1,5010,CAFIN
TS-4904AA,1,5010,CAFIN
TS-4904BA,1,5010,CAFIN
TS-4904CA,1,5010,CAFIN
TS-4904DA,1,5010,CAFIN
TS-4904EA,1,5010,CAFIN
TS-4904FA,1,5010,CAFIN
TS-4904GA,1,5010,CAFIN
TS-4904HA,1,5010,CAFIN
TS-4907AA18,1,5010,CAFIN
TS-4907BA18,1,5010,CAFIN
TS-4907CA18,1,5010,CAFIN
TS-4907DA18,1,5010,CAFIN
TS-4907EA18,1,5010,CAFIN
TS-4907FA18,1,5010,CAFIN
TS-4907GA18,1,5010,CAFIN
TS-4912AA30,1,5010,CAFIN
TS-4913BA22,1,5010,CAFIN
TS-4913CA22,1,5010,CAFIN
TS-4913HA22,1,5010,CAFIN
TS-4913JA22,1,5010,CAFIN
TS-4913LA22,1,5010,CAFIN
TS-4913MA22,1,5010,CAFIN
TS-4913NA22,1,5010,CAFIN
TS-4913PA22,1,5010,CAFIN
TS-4913QA22,1,5010,CAFIN
TS-4913RA22,1,5010,CAFIN
TS-4916AA,1,5010,CAFIN
TS-4916BA,1,5010,CAFIN
TS-4916CA,1,5010,CAFIN
TS-4916DA,1,5010,CAFIN
TS-4916EA,1,5010,CAFIN
TS-4916FA,1,5010,CAFIN
TS-4916GA,1,5010,CAFIN
TS-4916HA,1,5010,CAFIN
TS-4916JA,1,5010,CAFIN
TS-4916KA,1,5010,CAFIN
TS-4916LA,1,5010,CAFIN
TS-4916MA,1,5010,CAFIN
TS-4916PA,1,5010,CAFIN
TS-4916QA,1,5010,CAFIN
TS-4916RA,1,5010,CAFIN
TS-4916SA,1,5010,CAFIN
TS-4916TA,1,5010,CAFIN
TS-4916VA,1,5010,CAFIN
TS-4916WA,1,5010,CAFIN
TS-4916XA,1,5010,CAFIN
TS-4922AA,1,5010,CAFIN
TS-4922BA,1,5010,CAFIN
TS-4922CA,1,5010,CAFIN
TS-4922DA,1,5010,CAFIN
TS-4922EA,1,5010,CAFIN
TS-4922FA,1,5010,CAFIN
TS-4923DA30,1,5010,CAFIN
TS-4923EA30,1,5010,CAFIN
TS-4926DA,1,5010,CAFIN
TS-4926EA,1,5010,CAFIN
TS-4926GA,1,5010,CAFIN
TS-4926HA,1,5010,CAFIN
TS-4926JA,1,5010,CAFIN
TS-4926KA,1,5010,CAFIN
TS-4926LA,1,5010,CAFIN
TS-4926QA,1,5010,CAFIN
TS-4926RA,1,5010,CAFIN
TS-4926SA,1,5010,CAFIN
TS-4926TA,1,5010,CAFIN
TS-4926UA,1,5010,CAFIN
TS-4926VA,1,5010,CAFIN
TS-4926WA,1,5010,CAFIN
TS-4926XA,1,5010,CAFIN
TS-4929AA,1,5010,CAFIN
TS-4929BA,1,5010,CAFIN
TS-4929CA,1,5010,CAFIN
TS-4929DA,1,5010,CAFIN
TS-4929EA,1,5010,CAFIN
TS-4929FA,1,5010,CAFIN
TS-4929GA,1,5010,CAFIN
TS-4929HA,1,5010,CAFIN
TS-4929JA,1,5010,CAFIN
TS-4929KA,1,5010,CAFIN
TS-4929LA,1,5010,CAFIN
TS-4929MA,1,5010,CAFIN
TS-4929NA,1,5010,CAFIN
TS-4929PA,1,5010,CAFIN
TS-4929RA,1,5010,CAFIN
TS-4929SA,1,5010,CAFIN
TS-4929TA,1,5010,CAFIN
TS-4929UA,1,5010,CAFIN
TS-4937AA,1,5010,CAFIN
TS-4937BA,1,5010,CAFIN
TS-4942AA30,1,5010,CAFIN
TS-4942BA30,1,5010,CAFIN
TS-4943CA,1,5010,CAFIN
TS-4943DA30,1,5010,CAFIN
TS-4943EA30,1,5010,CAFIN
TS-4953AA,1,5010,CAFIN
TS-4953BA,1,5010,CAFIN
TS-4953CA,1,5010,CAFIN
TS-4953DA,1,5010,CAFIN
TS-4953EA,1,5010,CAFIN
TS-4953FA,1,5010,CAFIN
TS-4957AA,1,5010,CAFIN
TS-4957BA,1,5010,CAFIN
TS-4957CA,1,5010,CAFIN
TS-4957DA,1,5010,CAFIN
TS-4957EA,1,5010,CAFIN
TS-4957EB,1,5010,CAFIN
TS-4957FA,1,5010,CAFIN
TS-4957GA,1,5010,CAFIN
TS-4957HA,1,5010,CAFIN
TS-4957JA,1,5010,CAFIN
TS-4957KA,1,5010,CAFIN
TS-4957LA,1,5010,CAFIN
TS-4957MA,1,5010,CAFIN
TS-4960AA30,1,5010,CAFIN
TS-4960BA30,1,5010,CAFIN
TS-4960CA30,1,5010,CAFIN
TS-4960DA30,1,5010,CAFIN
TS-4960FA30,1,5010,CAFIN
TS-4960GA30,1,5010,CAFIN
TS-4960JA30,1,5010,CAFIN
TS-4960JB30,1,5010,CAFIN
TS-4960KA30,1,5010,CAFIN
TS-4960LA30,1,5010,CAFIN
TS-4974CA18,1,5010,CAFIN
TS-4974DA18,1,5010,CAFIN
TS-4974EA18,1,5010,CAFIN
TS-4974PA18,1,5010,CAFIN
TS-4974QA18,1,5010,CAFIN
TS-4977DA,1,5010,CAFIN
TS-4977FA,1,5010,CAFIN
TS-4977HA,1,5010,CAFIN
TS-4980AA34,1,5010,CAFIN
TS-4980BA34,1,5010,CAFIN
TS-4980CA30,1,5010,CAFIN
TS-4980DA30,1,5010,CAFIN
TS-4980EA30,1,5010,CAFIN
TS-4987AA36,1,5010,CAFIN
TS-4987BA36,1,5010,CAFIN
TS-4987CA36,1,5010,CAFIN
TS-4987DA,1,5010,CAFIN
TS-4987EA,1,5010,CAFIN
TS-4987FA,1,5010,CAFIN
TS-4987GA,1,5010,CAFIN
TS-4991DA22,1,5010,CAFIN
TS-4991EA22,1,5010,CAFIN
TS-4991LA22,1,5010,CAFIN
TS-4991MA22,1,5010,CAFIN
TS-4992AA30,1,5010,CAFIN
TS-4992BA30,1,5010,CAFIN
TS-4992EA34,1,5010,CAFIN
TS-4992FA34,1,5010,CAFIN
TS-4993AA,1,5010,CAFIN
TS-5011AA26,1,5010,CAFIN
TS-5011BA26,1,5010,CAFIN
TS-5016AA38,1,5010,CAFIN
TS-5016BA38,1,5010,CAFIN
TS-5016CA38,1,5010,CAFIN
TS-5029AA30,1,5010,CAFIN
TS-5029BA30,1,5010,CAFIN
TS-5029CA30,1,5010,CAFIN
TS-5029DA30,1,5010,CAFIN
TS-5029EA30,1,5010,CAFIN
TS-5029FA30,1,5010,CAFIN
TS-5029JA30,1,5010,CAFIN
TS-5029KA30,1,5010,CAFIN
TS-5029LA30,1,5010,CAFIN
TS-5029MA30,1,5010,CAFIN
TS-5037DA16,1,5010,CAFIN
TS-5037EA16,1,5010,CAFIN
TS-5037FA16,1,5010,CAFIN
TS-5037GA16,1,5010,CAFIN
TS-5044FA,1,5010,CAFIN
TS-5044GA,1,5010,CAFIN
TS-5044PA30,1,5010,CAFIN
TS-5048BA,1,5010,CAFIN
TS-5048CA,1,5010,CAFIN
TS-5048DA,1,5010,CAFIN
TS-5048DB,1,5010,CAFIN
TS-5048DC,1,5010,CAFIN
TS-5048DD,1,5010,CAFIN
TS-5048EA,1,5010,CAFIN
TS-5048EB,1,5010,CAFIN
TS-5048EC,1,5010,CAFIN
TS-5048FA,1,5010,CAFIN
TS-5048FB,1,5010,CAFIN
TS-5048GA,1,5010,CAFIN
TS-5048GB,1,5010,CAFIN
TS-5048GC,1,5010,CAFIN
TS-5048GD,1,5010,CAFIN
TS-5048HA,1,5010,CAFIN
TS-5048HB,1,5010,CAFIN
TS-5048HC,1,5010,CAFIN
TS-5048JA,1,5010,CAFIN
TS-5048KA,1,5010,CAFIN
TS-5048MA,1,5010,CAFIN
TS-5048NA,1,5010,CAFIN
TS-5048PA,1,5010,CAFIN
TS-5048QA,1,5010,CAFIN
TS-5048RA,1,5010,CAFIN
TS-5048SA,1,5010,CAFIN
TS-5048TA,1,5010,CAFIN
TS-5048UA,1,5010,CAFIN
TS-5048VA,1,5010,CAFIN
TS-5048WA,1,5010,CAFIN
TS-5048XA,1,5010,CAFIN
TS-5048YA,1,5010,CAFIN
TS-5052AA04,1,5010,CAFIN
TS-5052BA04,1,5010,CAFIN
TS-5052CA04,1,5010,CAFIN
TS-5052DA04,1,5010,CAFIN
TS-5052EA04,1,5010,CAFIN
TS-5052FA04,1,5010,CAFIN
TS-5059CA30,1,5010,CAFIN
TS-5059DA30,1,5010,CAFIN
TS-5059EA30,1,5010,CAFIN
TS-5059FA30,1,5010,CAFIN
TS-5059GA30,1,5010,CAFIN
TS-5059HA30,1,5010,CAFIN
TS-5059JA30,1,5010,CAFIN
TS-5059KA30,1,5010,CAFIN
TS-5059LA30,1,5010,CAFIN
TS-5059MA30,1,5010,CAFIN
TS-5059NA30,1,5010,CAFIN
TS-5059PA30,1,5010,CAFIN
TS-5059QA30,1,5010,CAFIN
TS-5059RA30,1,5010,CAFIN
TS-5059XA30,1,5010,CAFIN
TS-5059YA30,1,5010,CAFIN
TS-5059ZA30,1,5010,CAFIN
TS-5061BA,1,5010,CAFIN
TS-5068AA,1,5010,CAFIN
TS-5069AA,1,5010,CAFIN
TS-5069BA,1,5010,CAFIN
TS-5069CA,1,5010,CAFIN
TS-5069DA,1,5010,CAFIN
TS-5069EA,1,5010,CAFIN
TS-5069FA,1,5010,CAFIN
TS-5069GA,1,5010,CAFIN
TS-5069HA,1,5010,CAFIN
TS-5069JA,1,5010,CAFIN
TS-5069KA,1,5010,CAFIN
TS-5069LA,1,5010,CAFIN
TS-5069MA,1,5010,CAFIN
TS-5069NA,1,5010,CAFIN
TS-5073AA16,1,5010,CAFIN
TS-5073BA16,1,5010,CAFIN
TS-5073CA16,1,5010,CAFIN
TS-5073DA16,1,5010,CAFIN
TS-5073EA16,1,5010,CAFIN
TS-5073FA16,1,5010,CAFIN
TS-5073GA16,1,5010,CAFIN
TS-5077BA30,1,5010,CAFIN
TS-5077CA30,1,5010,CAFIN
TS-5077EA30,1,5010,CAFIN
TS-5077FA30,1,5010,CAFIN
TS-5077GA30,1,5010,CAFIN
TS-5080BA30,1,5010,CAFIN
TS-5081AA30,1,5010,CAFIN
TS-5081AA34,1,5010,CAFIN
TS-5081BA30,1,5010,CAFIN
TS-5081BA34,1,5010,CAFIN
TS-5081CA30,1,5010,CAFIN
TS-5081CA34,1,5010,CAFIN
TS-5081DA30,1,5010,CAFIN
TS-5081DA34,1,5010,CAFIN
TS-5081EA30,1,5010,CAFIN
TS-5081FA30,1,5010,CAFIN
TS-5083AA30,1,5010,CAFIN
TS-5083BA30,1,5010,CAFIN
TS-5083CA30,1,5010,CAFIN
TS-5083DA30,1,5010,CAFIN
TS-5083EA30,1,5010,CAFIN
TS-5083FA30,1,5010,CAFIN
TS-5083GA30,1,5010,CAFIN
TS-5083JA30,1,5010,CAFIN
TS-5083KA30,1,5010,CAFIN
TS-5083LA30,1,5010,CAFIN
TS-5083MA30,1,5010,CAFIN
TS-5083NA30,1,5010,CAFIN
TS-5083PA30,1,5010,CAFIN
TS-5083SA34,1,5010,CAFIN
TS-5089AA,1,5010,CAFIN
TS-5090AA34,1,5010,CAFIN
TS-5090BA30,1,5010,CAFIN
TS-5090CA30,1,5010,CAFIN
TS-5090DA30,1,5010,CAFIN
