order_no,item_code,item_name,quantity,status,purch_odr_typ,delivery_date,前工程
E8961340,LA-161-601HA34-L2,DIAL CAP HUB   L2,1.0,2,1,2025-12-03,LA-161-601HA34-L2
E8961341,L1-161-601HA34,DIAL CAP HUB,1.0,2,1,2025-11-26,L1-161-601HA34
E8961344,L1-101-440BB30,TOP GEAR,2.0,2,1,2025-12-08,L1-101-440BB30
E8961346,L1-12Q-411BA31,NEEDLE DIAL HUB,2.0,2,1,2025-12-08,L1-12Q-411BA31
E8961349,LA-161-406DE31-D,GEAR RING (HIZUMI TORI),2.0,2,1,2025-12-15,LA-161-406DE31-D
E8961350,L1-161-406DE31,GEAR RING,2.0,2,1,2025-12-08,L1-161-406DE31
E8961354,L1-1831-406AA30,GEAR RING,2.0,2,1,2025-12-08,L1-1831-406AA30
E8961356,L1-474-502AA30,CAM HOLDER,2.0,2,1,2025-12-08,L1-474-502AA30
E8961359,L1-165-601AB33,DIAL CAP HUB,2.0,2,1,2025-12-08,L1-165-601AB33
E8961364,L1-1831-406AA30,GEAR RING,3.0,2,1,2025-12-10,L1-1831-406AA30
E8961368,L1-1831-406AA32,GEAR RING,2.0,2,1,2025-12-10,L1-1831-406AA32
E8961372,L1-1831-406AA30,GEAR RING,3.0,2,1,2025-12-15,L1-1831-406AA30
E8961376,L1-1831-406AA32,GEAR RING,2.0,2,1,2025-12-15,L1-1831-406AA32
E8961380,L1-1831-406AA30,GEAR RING,4.0,2,1,2025-12-17,L1-1831-406AA30
E8961382,MC-101-440EA38,TOP GEAR,1.0,2,1,2025-12-10,MC-101-440EA38
E8961383,L1-101-440EA38,TOP GEAR,1.0,2,1,2025-11-26,L1-101-440EA38
E8961385,MC-161-402CA38,DIAL YOKE   (MC),1.0,2,1,2025-12-10,MC-161-402CA38
E8961386,L1-161-402CA38,DIAL YOKE,1.0,2,1,2025-11-26,L1-161-402CA38
E8961388,MC-161-403CA38,DIAL YOKE RING (MC),1.0,2,1,2025-12-10,MC-161-403CA38
E8961389,L1-161-403CA38,DIAL YOKE RING,1.0,2,1,2025-11-26,L1-161-403CA38
E8961391,MC-170-414AA,HUB NUT (L2.DF),1.0,2,1,2025-12-10,MC-170-414AA
E8961392,L1-170-414AA,DIAL HUB NUT,1.0,2,1,2025-11-26,L1-170-414AA
E8961396,L1-1551-401AB30,BED,2.0,2,1,2025-12-08,L1-1551-401AB30
E8961398,MC-161-402CA30,DIAL YOKE   (MC),2.0,2,1,2025-12-22,MC-161-402CA30
E8961399,L1-161-402CA30,DIAL YOKE,2.0,2,1,2025-12-08,L1-161-402CA30
E8961401,MC-161-403CA30,DIAL YOKE RING (MC),2.0,2,1,2025-12-22,MC-161-403CA30
E8961402,L1-161-403CA30,DIAL YOKE RING,2.0,2,1,2025-12-08,L1-161-403CA30
E8961405,MC-170-414AA,HUB NUT (L2.DF),2.0,2,1,2025-12-22,MC-170-414AA
E8961406,L1-170-414AA,DIAL HUB NUT,2.0,2,1,2025-12-08,L1-170-414AA
E8961411,L1-1831-401AA30,BED,2.0,2,1,2025-12-15,L1-1831-401AA30
E8961414,L1-1831-501BA30,CAM RING,2.0,2,1,2025-12-15,L1-1831-501BA30
E8961416,LA-1831-501AA30-DF,CAM RING A,2.0,2,1,2025-12-22,LA-1831-501AA30-DF
E8961417,L1-1831-501AA30,CAM RING A,2.0,2,1,2025-12-15,L1-1831-501AA30
E8961419,L1-3153-502AC30,CAM HOLDER,2.0,2,1,2025-12-01,L1-3153-502AC30
E8961422,L1-161-501AA30,CAM RING,2.0,2,1,2025-12-08,L1-161-501AA30
E8961426,L1-1831-401AA36,BED,2.0,2,1,2025-12-10,L1-1831-401AA36
E8961429,L1-1831-501BA30,CAM RING,3.0,2,1,2025-12-17,L1-1831-501BA30
E8961432,L1-1831-501BA32,CAM RING,2.0,2,1,2025-12-17,L1-1831-501BA32
E8961434,LA-1831-501AA30-DF,CAM RING A,3.0,2,1,2025-12-24,LA-1831-501AA30-DF
E8961435,L1-1831-501AA30,CAM RING A,3.0,2,1,2025-12-17,L1-1831-501AA30
E8961438,L1-1831-501AA32,CAM RING A,2.0,2,1,2025-12-17,L1-1831-501AA32
E8961442,L1-1831-401AA30,BED,3.0,2,1,2025-12-17,L1-1831-401AA30
E8961444,L1-3164-502BA30,CAM HOLDER,3.0,2,1,2025-12-03,L1-3164-502BA30
E8961448,L1-1831-401AA36,BED,2.0,2,1,2025-12-15,L1-1831-401AA36
E8961451,L1-1831-501BA30,CAM RING,3.0,2,1,2025-12-22,L1-1831-501BA30
E8961454,L1-1831-501BA32,CAM RING,2.0,2,1,2025-12-22,L1-1831-501BA32
E8961456,LA-1831-501AA30-DF,CAM RING A,3.0,2,1,2026-01-05,LA-1831-501AA30-DF
E8961457,L1-1831-501AA30,CAM RING A,3.0,2,1,2025-12-22,L1-1831-501AA30
E8961460,L1-1831-501AA32,CAM RING A,2.0,2,1,2025-12-22,L1-1831-501AA32
E8961464,L1-1831-401AA30,BED,3.0,2,1,2025-12-22,L1-1831-401AA30
E8961466,L1-3164-502BA30,CAM HOLDER,3.0,2,1,2025-12-08,L1-3164-502BA30
E8961469,L1-1831-501BA30,CAM RING,4.0,2,1,2025-12-24,L1-1831-501BA30
E8961471,LA-1831-501AA30-DF,CAM RING A,4.0,2,1,2026-01-07,LA-1831-501AA30-DF
E8961472,L1-1831-501AA30,CAM RING A,4.0,2,1,2025-12-24,L1-1831-501AA30
E8961476,L1-1831-401AA30,BED,4.0,2,1,2025-12-24,L1-1831-401AA30
E8961478,L1-3164-502BA30,CAM HOLDER,4.0,2,1,2025-12-10,L1-3164-502BA30
E8961480,MC-K-28801EB,GEAR BOX,1.0,2,1,2025-12-03,MC-K-28801EB
E8961481,MC-K-28801EB,GEAR BOX,2.0,2,1,2025-12-15,MC-K-28801EB
E8961482,MC-G-6501HA,DRIVING BRACKET,1.0,2,1,2025-12-03,MC-G-6501HA
E8961484,MC-G-6501GA,DRIVING BRACKET,2.0,2,1,2025-12-15,MC-G-6501GA
E8961488,MC-1631-111AA,ADDITIONAL LEG,2.0,2,1,2025-12-24,MC-1631-111AA
E8961490,MC-1631-111BA,ADDITIONAL LEG,4.0,2,1,2025-12-24,MC-1631-111BA
E8961494,MC-1631-111AA,ADDITIONAL LEG,2.0,2,1,2026-01-05,MC-1631-111AA
E8961496,MC-1631-111BA,ADDITIONAL LEG,4.0,2,1,2026-01-05,MC-1631-111BA
E8961502,L2-12Q-411BA31-NAKAMURA,NEEDLE DIAL HUB(L2-MC),2.0,2,1,2025-12-15,L2-12Q-411BA31-NAKAMURA
E8961503,PL-3153-502FB30,CAM HOLDER ｶﾆｾﾞﾝﾒｯｷ(33個),2.0,2,1,2025-12-22,PL-3153-502FB30
E8961504,PL-5165-502EA30,CAM HOLDER ｶﾆｾﾞﾝﾒｯｷ(31個),2.0,2,1,2025-12-22,PL-5165-502EA30
E8961505,PL-3167-502AA30,CAM HOLDER ｶﾆｾﾞﾝﾒｯｷ(31個),3.0,2,1,2025-12-24,PL-3167-502AA30
E8961506,PL-3167-502AA30,CAM HOLDER ｶﾆｾﾞﾝﾒｯｷ(31個),3.0,2,1,2026-01-05,PL-3167-502AA30
E8961507,PL-3167-502AA30,CAM HOLDER ｶﾆｾﾞﾝﾒｯｷ(31個),4.0,2,1,2026-01-07,PL-3167-502AA30
E8961556,L1-161-406DE31,GEAR RING,11.0,2,1,2025-11-07,L1-161-406DE31
E8961557,LA-161-406DE31-D,GEAR RING (HIZUMI TORI),11.0,2,1,2025-11-07,LA-161-406DE31-D
E8961594,80-451BU,SET PIECE UNIT**,3000.0,2,1,2026-01-15,80-451BU
E8961595,80-451BU,SET PIECE UNIT**,3000.0,2,1,2026-06-18,80-451BU
E8961622,MV-161-420CA,BRACKET (FC) 分納不可,100.0,2,1,2025-10-30,MV-161-420CA
E8961624,PL-2190-259BA2300-RE,ASSY. GUIDE ROLLER,7.0,2,2,2025-10-29,PL-2190-259BA2300-RE
E8961626,PA-161-420CA,BRACKET,100.0,2,1,2025-11-14,PA-161-420CA
E8961628,L1-161-501AA30,CAM RING,10.0,2,1,2025-11-26,L1-161-501AA30
E8961807,L1-3164-608AA30,CAP RING,12.0,2,1,2025-12-01,L1-3164-608AA30
E8962203,AO-KF12-00801AD30,PIPE GUARD NET  ﾊﾞﾝｷﾝｾｲｻｸ､ﾖｳｾﾂ,6.0,2,1,2025-12-17,AO-KF12-00801AD30
E8962204,AO-KF12-00801AD30,PIPE GUARD NET  ﾊﾞﾝｷﾝｾｲｻｸ､ﾖｳｾﾂ,4.0,2,1,2025-12-22,AO-KF12-00801AD30
E8962207,AO-KF12-00802AD30,PIPE GUARD NET  ﾊﾞﾝｷﾝｾｲｻｸ､ﾖｳｾﾂ,6.0,2,1,2025-12-17,AO-KF12-00802AD30
E8962208,AO-KF12-00802AD30,PIPE GUARD NET  ﾊﾞﾝｷﾝｾｲｻｸ､ﾖｳｾﾂ,4.0,2,1,2025-12-22,AO-KF12-00802AD30
E8962211,AO-KF12-00803AD30,PIPE GUARD NET  ﾊﾞﾝｷﾝｾｲｻｸ､ﾖｳｾﾂ,3.0,2,1,2025-12-17,AO-KF12-00803AD30
E8962212,AO-KF12-00803AD30,PIPE GUARD NET  ﾊﾞﾝｷﾝｾｲｻｸ､ﾖｳｾﾂ,2.0,2,1,2025-12-22,AO-KF12-00803AD30
E8962215,AO-KF12-00804AD30,PIPE GUARD NET  ﾊﾞﾝｷﾝｾｲｻｸ､ﾖｳｾﾂ,3.0,2,1,2025-12-17,AO-KF12-00804AD30
E8962216,AO-KF12-00804AD30,PIPE GUARD NET  ﾊﾞﾝｷﾝｾｲｻｸ､ﾖｳｾﾂ,2.0,2,1,2025-12-22,AO-KF12-00804AD30
E8965297,MC-165-444RC,DRIVING BAR(SPS-38J送る),10.0,2,1,2025-12-17,MC-165-444RC
E8965428,PA-1631-105BC30,PIPE GUARD NET,1.0,2,1,2025-11-04,PA-1631-105BC30
E8965430,PA-1631-105BC38,PIPE GUARD NET,2.0,2,1,2025-11-04,PA-1631-105BC38
E8965435,PA-1631-105DC38,PIPE GUARD NET,1.0,2,1,2025-11-04,PA-1631-105DC38
E8965439,PA-1631-105DCL38,PIPE GUARD NET,2.0,2,1,2025-11-04,PA-1631-105DCL38
E8965441,PA-1631-105EC38,PIPE GUARD NET,1.0,2,1,2025-11-04,PA-1631-105EC38
E8965445,PA-1631-105ECL38,PIPE GUARD NET,2.0,2,1,2025-11-04,PA-1631-105ECL38
E8965446,PA-1631-105FD30,PIPE GUARD NET,1.0,2,1,2025-11-04,PA-1631-105FD30
E8965449,PA-1631-105FD38,PIPE GUARD NET,3.0,2,1,2025-11-04,PA-1631-105FD38
E8965454,PA-1631-105FDL38,PIPE GUARD NET,2.0,2,1,2025-11-04,PA-1631-105FDL38
E8965455,PA-1631-105GD30,PIPE GUARD NET,1.0,2,1,2025-11-04,PA-1631-105GD30
E8965458,PA-1631-105GD38,PIPE GUARD NET,3.0,2,1,2025-11-04,PA-1631-105GD38
E8965461,PA-1631-105GDL38,PIPE GUARD NET,2.0,2,1,2025-11-04,PA-1631-105GDL38
E8965493,PA-631-609AB,RING SUPPORT FC25,50.0,2,1,2025-12-15,PA-631-609AB
E8965635,PA-KF12-00801AB34,PIPE GUARD NET,20.0,2,1,2025-11-04,PA-KF12-00801AB34
E8965654,PA-KF12-00802AB34,PIPE GUARD NET,20.0,2,1,2025-11-04,PA-KF12-00802AB34
E8965673,PA-KF12-00803AB34,PIPE GUARD NET,10.0,2,1,2025-11-04,PA-KF12-00803AB34
E8965692,PA-KF12-00804AB34,PIPE GUARD NET,10.0,2,1,2025-11-04,PA-KF12-00804AB34
E8965895,PL-K-2001F32,FABRIC RING      HCR,4.0,2,1,2025-12-24,PL-K-2001F32
E8966322,PL-3147-502LA30,CAM HOLDER ｶﾆｾﾞﾝﾒｯｷ(31個),1.0,2,1,2025-10-31,PL-3147-502LA30
E8966323,PL-3147-502LA30,CAM HOLDER ｶﾆｾﾞﾝﾒｯｷ(31個),1.0,2,1,2025-10-31,PL-3147-502LA30
E8966326,LA-1831-501AA30-DF,CAM RING A,4.0,2,1,2025-10-31,LA-1831-501AA30-DF
E8966327,L1-1831-501AA30,CAM RING A,4.0,2,1,2025-10-31,L1-1831-501AA30
E8966331,MC-161-404AAC,SIDE,21.0,2,1,2025-12-15,MC-161-404AAC
E8966332,MC-161-404AAC,SIDE,21.0,2,1,2025-12-17,MC-161-404AAC
E8966333,MC-161-404AAC,SIDE,21.0,2,1,2025-12-22,MC-161-404AAC
E8966334,MC-161-404AAC,SIDE,21.0,2,1,2025-12-24,MC-161-404AAC
E8966339,MC-161-404AAC,SIDE,21.0,2,1,2026-01-07,MC-161-404AAC
E8966340,MC-161-404AAC,SIDE,21.0,2,1,2026-01-09,MC-161-404AAC
E8966341,MC-161-404AAC,SIDE,21.0,2,1,2026-01-14,MC-161-404AAC
E8966342,MC-161-404AAC,SIDE,21.0,2,1,2026-01-16,MC-161-404AAC
E8966343,MC-161-404AAC,SIDE,21.0,2,1,2026-01-21,MC-161-404AAC
E8966344,MC-161-404AAC,SIDE,21.0,2,1,2026-01-23,MC-161-404AAC
E8966345,MC-161-404AAC,SIDE,21.0,2,1,2026-01-28,MC-161-404AAC
E8966346,MC-161-404AAC,SIDE,21.0,2,1,2026-01-30,MC-161-404AAC
E8966369,L1-1632-401AA26,BED,5.0,2,1,2025-12-01,L1-1632-401AA26
E8966374,L1-1632-401AA26,BED,3.0,2,1,2025-12-03,L1-1632-401AA26
E8966378,L1-171-406AA26,GEAR RING,3.0,2,1,2025-12-03,L1-171-406AA26
E8966381,L1-171-501AA26,CAM RING(L1),3.0,2,1,2025-12-03,L1-171-501AA26
E8966386,L1-1632-401AA26,BED,2.0,2,1,2025-12-08,L1-1632-401AA26
E8966390,L1-171-406AA26,GEAR RING,2.0,2,1,2025-12-08,L1-171-406AA26
E8966393,L1-171-501AA26,CAM RING(L1),2.0,2,1,2025-12-08,L1-171-501AA26
E8966396,L1-101-440BB30,TOP GEAR,2.0,2,1,2025-12-17,L1-101-440BB30
E8966398,L1-12Q-411BA31,NEEDLE DIAL HUB,2.0,2,1,2025-12-17,L1-12Q-411BA31
E8966401,LA-161-406DE31-D,GEAR RING (HIZUMI TORI),2.0,2,1,2025-12-24,LA-161-406DE31-D
E8966402,L1-161-406DE31,GEAR RING,2.0,2,1,2025-12-17,L1-161-406DE31
E8966404,L1-474-502AA30,CAM HOLDER,2.0,2,1,2025-12-17,L1-474-502AA30
E8966407,L1-165-601AB30,DIAL CAP HUB,2.0,2,1,2025-12-17,L1-165-601AB30
E8966417,L1-1632-406AA30,GEAR RING (171-406LA3026ﾙｲｼﾞ),5.0,2,1,2025-12-01,L1-1632-406AA30
E8966422,L1-3239-501AA30,CAM RING,5.0,2,1,2025-12-01,L1-3239-501AA30
E8966438,L1-3164-502AA32,CAM HOLDER,2.0,2,1,2025-12-03,L1-3164-502AA32
E8966440,L1-3164-502AA32,CAM HOLDER,2.0,2,1,2025-12-08,L1-3164-502AA32
E8966444,L1-1551-401AB30,BED,2.0,2,1,2025-12-17,L1-1551-401AB30
E8966446,MC-161-402CA30,DIAL YOKE   (MC),2.0,2,1,2026-01-07,MC-161-402CA30
E8966447,L1-161-402CA30,DIAL YOKE,2.0,2,1,2025-12-17,L1-161-402CA30
E8966449,MC-161-403CA30,DIAL YOKE RING (MC),2.0,2,1,2026-01-07,MC-161-403CA30
E8966450,L1-161-403CA30,DIAL YOKE RING,2.0,2,1,2025-12-17,L1-161-403CA30
E8966453,MC-170-414AA,HUB NUT (L2.DF),2.0,2,1,2026-01-07,MC-170-414AA
E8966454,L1-170-414AA,DIAL HUB NUT,2.0,2,1,2025-12-17,L1-170-414AA
E8966457,L1-161-501AA30,CAM RING,2.0,2,1,2025-12-17,L1-161-501AA30
E8966459,MC-K-28801EB,GEAR BOX,5.0,2,1,2025-12-08,MC-K-28801EB
E8966460,MC-K-28801EB,GEAR BOX,3.0,2,1,2025-12-10,MC-K-28801EB
E8966461,MC-K-28801EB,GEAR BOX,2.0,2,1,2025-12-15,MC-K-28801EB
E8966463,MC-K-28801EB,GEAR BOX,2.0,2,1,2025-12-24,MC-K-28801EB
E8966464,MC-G-6501GA,DRIVING BRACKET,2.0,2,1,2025-12-24,MC-G-6501GA
E8966473,L2-12Q-411BA31-NAKAMURA,NEEDLE DIAL HUB(L2-MC),2.0,2,1,2025-12-24,L2-12Q-411BA31-NAKAMURA
E8966474,PL-3164-502EB32,CAM HOLDER ｶﾆｾﾞﾝﾒｯｷ(36個),2.0,2,1,2025-12-24,PL-3164-502EB32
E8966475,PL-3164-502EB32,CAM HOLDER ｶﾆｾﾞﾝﾒｯｷ(36個),2.0,2,1,2026-01-05,PL-3164-502EB32
E8966476,L1-161-501HA34,CAM RING,7.0,2,1,2025-11-14,L1-161-501HA34
E8966477,L1-161-501HA34,CAM RING,12.0,2,1,2025-11-28,L1-161-501HA34
E8966483,PL-4207-502AA34,CAM HOLDER ｶﾆｾﾞﾝﾒｯｷ(37個),1.0,2,1,2025-10-29,PL-4207-502AA34
E8966484,PL-4207-502AA34,CAM HOLDER ｶﾆｾﾞﾝﾒｯｷ(37個),1.0,2,1,2025-10-31,PL-4207-502AA34
